Registration No,Product Name,Holder
MAL23096023AZ,Ticplat 200 (Teicoplanin 200mg powder for solution for injection or infusion),MEDISPEC (M) SDN. BHD.
MAL23096095TC,Curesil Herbal Lozenges (Honey & Lemon Flavour),ARMS PHARMA SDN. BHD.
MAL23096100T,Neuropassit Lozenges,BioCare Pharmaceutical (M) Sdn. Bhd.
MAL23096117TC,Hurix's Gamamas B-Relief Cream,JIN BIN CORPORATION SDN. BHD.
MAL23096129TC,LUMIMAXX CREAM,Truelifesciences Holdings Sdn Bhd
MAL23106005AZ,Intragam NexGen 10% 50mL Solution for intravenous infusion,PUSAT DARAH NEGARA
MAL23106006AZ,XENPOZYME 20MG POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION,SANOFI-AVENTIS (MALAYSIA) SDN. BHD.
MAL23106035XCZ,MK essentia healthcare series Antiseptic Spray 1%w/v,MegaLive BioSciences Sdn Bhd
MAL23106036XCZ,Topseal SeptiGras Spray 1% w/v,AA ALIVE SDN BHD
MAL23106037X,PainFix Relief Patch For Muscle & Joint Pain,REFORMS PHARMA SDN. BHD.
MAL23106121T,MEGA We care Eugica Herbal Throat Spray,MEGA LIFESCIENCES SDN. BHD.
MAL23106139AZ,Saklovir 250 mg Powder for Infusion,Hikmah Pharmaceuticals Sdn Bhd
MAL23116001ARZ,OCREVUS 300mg/10mL Concentrate for Solution for Infusion,ROCHE (MALAYSIA) SDN. BHD.
MAL23116006AZ,INJECSOL KDP (Potassium Dihydrogen Phosphate 13.6% w/v Concentrated Injection BP),AIN MEDICARE SDN. BHD.
MAL23116007ACZ,Aetos Kenazor Cream 2% w/w,ABIOTIDE SDN. BHD.
MAL23116008AZ,ESOZ IV (Esomeprazole 40mg Powder for Solution for Injection or Infusion -Lyophilised Powder),RANBAXY (MALAYSIA) SDN. BHD.
MAL23116009ACZ,Bronium Rocuronium Bromide 50mg/5ml solution for injection or infusion,BioCare Pharmaceutical (M) Sdn. Bhd.
MAL23116010AZ,Lastinem-500 (Imipenem and Cilastatin Powder for Solution for Infusion 500 mg/ 500mg),UNIMED SDN. BHD.
MAL23116013AZ,Retorin Powder for Suspension 125mg / 5ml,SM PHARMACEUTICALS SDN. BHD.
MAL23116016AZ,VAGID 500 (Clotrimazole Pessary 500MG),UNIMED SDN. BHD.
MAL23116018ACZ,Tramadol Kalceks 50 mg/ml solution for injection/infusion,EUCOGEN SDN BHD
MAL23116019X,HOTIN CREAM,KARA MARKETING (M) SDN. BHD.
MAL23116020X,HOTIN CREAM STRONG,KARA MARKETING (M) SDN. BHD.
MAL23116023XC,Remeco PEPTICON Double Action Oral Suspension,Abio Marketing Sdn Bhd
MAL23116071T,Nolevaa Pain Relief Patch,AVELON HEALTHCARE SDN. BHD.
MAL23116101NC,MyVita C 30 D3 Zinc Chewable Tablet (Orange Flavour),ALPS HEALTHCARE SDN. BHD.
MAL23116111NC,MyVita C 30 Zinc Chewable Tablet (Orange Flavour),ALPS HEALTHCARE SDN. BHD.
MAL23116113NC,PHARMORIX ORAPAP CHEWABLE TABLET,PHARMORIX (M) SDN. BHD.
MAL23126006AZ,INVEGA HAFYERA 1000 mg/5.0 mL Prolonged-Release Suspension for Intramuscular Injection,JOHNSON & JOHNSON SDN. BHD.
MAL23126007AZ,INVEGA HAFYERA 700 mg/3.5 mL Prolonged-Release Suspension for Intramuscular Injection,JOHNSON & JOHNSON SDN. BHD.
MAL23126010AZ,VAXNEUVANCE (Pneumococcal 15-Valent Conjugate Vaccine) Suspension For Injection Prefilled Syringe,MERCK SHARP & DOHME (MALAYSIA) SDN. BHD.
MAL23126011ACZ,YERVOY 5 mg/ml concentrate for solution for infusion,DKSH MALAYSIA SDN. BHD.
MAL23126012AZ,OCUDOR -T (Dorzolamide and Timolol Eye Drops BP),UNIMED SDN. BHD.
MAL23126013ACZ,Zulatamol solution for injection or infusion 0.5mg/ml (Salbutamol solution for injection or infusion 0.5mg/ml).,ZULAT PHARMACY SDN. BHD.
MAL23126016ACZ,GLICE Glyceryl Trinitrate1mg/ml Solution for Injection for Infusion,AVERROES PHARMACEUTICALS SDN. BHD.
MAL23126017AZ,AZAPAN (Azacitidine Lyophilised Powder for suspension for Injection) 100mg/vial,BioCare Pharmaceutical (M) Sdn. Bhd.
MAL23126019AZ,BLEOSOL (BLEOMYCIN POWDER FOR SOLUTION FOR INJECTION / INFUSION 15 UNITS),UNIMED SDN. BHD.
MAL23126020AZ,Nutriflex� Omega Special Novo Emulsion for Infusion,B.BRAUN MEDICAL INDUSTRIES SDN. BHD.
MAL23126031HA,TRIAM-GUARD 0.15MG/ML TOPICAL SPRAY,RANGE PHARMA SDN. BHD.
MAL23126033HA,IVERPASTE 18.7MG/G ORAL PASTE,RANGE PHARMA SDN. BHD.
MAL23126125NC,MyVita C500 BZinc Chewable Tablet (Orange Flavour),ALPS HEALTHCARE SDN. BHD.
MAL23126126NC,MyVita Multivitamin Taurine Lysine Chewable Tablet (Orange Flavour),ALPS HEALTHCARE SDN. BHD.
MAL23126140NC,MyVita C 100 Zinc Chewable Tablet (Orange Flavour),ALPS HEALTHCARE SDN. BHD.
MAL23126147NC,MyVita C 100 D3 Zinc Chewable Tablet (Orange Flavour),ALPS HEALTHCARE SDN. BHD.
MAL23126153NC,MyVita C500 DZinc Chewable Tablet (Orange Flavour),ALPS HEALTHCARE SDN. BHD.
MAL23126165N,YL Vitamin C 500mg Plus Chewable Tablet,YANLING NATURAL HYGIENE SDN. BHD.
MAL24016009AZ,MITONCO 10mg powder for solution for injection/infusion or intravesical,FIRST PHARMACEUTICAL SDN. BHD.
MAL24016010AZ,LEVETROY (Levetiracetam 100mg/ml Concentrate for Solution for Infusion),UNIMED SDN. BHD.
MAL24016016AZ,"AZACT SPAL-P 100 (Azacitidine powder for suspension for injection, 100 mg/vial)",HEALOL PHARMACEUTICALS SDN. BHD.
MAL24016017AZ,BENZOSED - Midazolam BP 5 mg/mL solution for Injection or Infusion,UNIMED SDN. BHD.
MAL24016027AZ,Izocort Cream,HOE PHARMACEUTICALS SDN. BHD.
MAL24016028AZ,Albumex 20 NexGen 20% Solution for Intravenous Infusion,PUSAT DARAH NEGARA
MAL24016035X,UniMoist Aqueous Cream BP,KCK PHARMACEUTICAL INDUSTRIES SDN. BHD.
MAL24016036XC,Lyoxine Lozenges,AV PHARMA ENTERPRISE
MAL24016037XC,LPM Pain Relief Cream,LPM BIO SCIENCE SDN. BHD.
MAL24016060NC,MyVita C500 Zinc Chewable Tablet (Orange Flavour),ALPS HEALTHCARE SDN. BHD.
MAL24016089NC,MyVita C500 BDZinc Chewable Tablet (Orange Flavour),ALPS HEALTHCARE SDN. BHD.
MAL24016101TC,Biobax Cooling Effect Spray,FN GLOBAL RESOURCES
MAL24026006AZ,Zolgensma 2 x 10^13 vg/mL Suspension for Intravenous Infusion,NOVARTIS CORPORATION (MALAYSIA) SDN. BHD.
MAL24026007ASZ,Octaplex Powder and Solvent for Solution for Infusion,Pharmaniaga Marketing Sdn Bhd
MAL24026030AZ,ANSONIDE Nasal Spray 27.5 mcg/dose,HOE PHARMACEUTICALS SDN. BHD.
MAL24026040AZ,"DOXO SPAL 2 (Doxorubicin Concentrate for solution for infusion, USP 2mg/mL)",HEALOL PHARMACEUTICALS SDN. BHD.
MAL24026053AZ,"Atrax Inj Cisatracurium Besylate Injection, USP Solution for Injection or Infusion 2 mg/ml",UNIMED SDN. BHD.
MAL24036010AZ,Staquis Topical Ointment 2%,PFIZER (MALAYSIA) SDN. BHD.
MAL24036016ACZ,RACETASH INFANT (Racecadotril 10 mg granules for Oral Suspension),Synercam (M) Sdn Bhd
MAL24036017ACZ,RACETASH CHILDREN (Racecadotril 30 mg granules for Oral Suspension),Synercam (M) Sdn Bhd
MAL24036023ACZ,Andason Lyophilized Powder for Suspension for Injection 100mg/vial,Nano Medic Care Sdn. Bhd.
MAL24036024ACZ,"PipTaz-AFT, Piperacillin and Tazobactam Powder for Solution for Injection or Infusion 4.5g",AFT PHARMACEUTICALS (SE ASIA) SDN BHD
MAL24036025AZ,RECOXALI (Oxaliplatin 5mg/mL Concentrate for solution for Infusion),SYNERRV SDN BHD
MAL24036029AZ,Pemetrexed Kabi 25mg/ml Concentrate for Solution for Infusion,FRESENIUS KABI MALAYSIA SDN. BHD
MAL24036032ACZ,Medinazole Plus Cream,World Medicare Supplies Sdn Bhd
MAL24036033AZ,Dexmedetomidine EVER Pharma 200 µg/2ml Concentrate for solution for infusion,TERAJU PHARMA SDN BHD
MAL24036035ACZ,UNIGEM-Gemcitabine 38mg/mL concentrate for solution for Infusion,UNIMED SDN. BHD.
MAL24036050N,NUZEEL COLOSTRUM 500MG CHEWABLE TABLET,CAMERON BIOSCIENCE (M) SDN. BHD.
MAL24036102TC,G-MAX Moringa Plus Chewable Tablet,GMAX QOL RESOURCES
MAL24046001ACZ,Enhertu Powder For Concentrate For Solution For Infusion 100 mg/vial,ASTRAZENECA SDN. BHD.
MAL24046016AZ,VANCO-500 (Vancomycin Hydrochloride USP Powder for solution for infusion 500 mg),HEALOL PHARMACEUTICALS SDN. BHD.
MAL24046017AZ,Axcel Fusidic Acid-B Cream (New Formula),KOTRA PHARMA (M) SDN. BHD.
MAL24046021AZ,COOLORA FORTE (Benzydamine Oromucosal Spray BP 0.30% w/v),HEALOL PHARMACEUTICALS SDN. BHD.
MAL24046026AZ,"Monosopt Eye Drops [Dorzolamide Hydrochloride Eye Drops, Solution (2 % w/v as Dorzolamide)]",HEALOL PHARMACEUTICALS SDN. BHD.
MAL24046027AZ,Aminoplasmal� Paediatric B. Braun 10% Solution for Infusion,B.BRAUN MEDICAL INDUSTRIES SDN. BHD.
MAL24046072T,DXN Zhimeca Ointment,DXN PHARMACEUTICAL SDN. BHD.
MAL24056001AZ,Dexdor 100 micrograms/ml concentrate for solution for infusion,ORION PHARMA (MY) SDN. BHD.
MAL24056002ARZ,Shingrix Powder and Suspension for Suspension for Injection,GLAXOSMITHKLINE PHARMACEUTICAL SDN. BHD.
MAL24056010HA,Credelio Plus Chewable Tablets for Very Large Dogs,ELANCO MALAYSIA SDN BHD
MAL24056011HA,Credelio Plus Chewable Tablets for Large Dogs,ELANCO MALAYSIA SDN BHD
MAL24056012HA,Credelio Plus Chewable Tablets for Medium Dogs,ELANCO MALAYSIA SDN BHD
MAL24056013HA,Credelio Plus Chewable Tablets for Small Dogs,ELANCO MALAYSIA SDN BHD
MAL24056014HA,Credelio Plus Chewable Tablets for Very Small Dogs,ELANCO MALAYSIA SDN BHD
MAL24056035N,Quantum Kids Multivitamin Plus Iron & Lysine Chewable Tablet,WINWA MEDICAL SDN. BHD.
MAL24056071AZ,SANFUR - DS 125 (CEFUROXIME AXETIL POWDER FOR ORAL SUSPENSION USP 125mg/5ml),PERNIAGAAN NORMAHAS SDN. BHD.
MAL24056085AZ,FOSEMRED (Fosaprepitant Powder for Solution for Infusion 150 mg/vial),Dr. Reddy`s Laboratories Malaysia Sdn. Bhd.
MAL24056087AZ,DERMOCIN (Mupirocin Ointment BP 2.0% W/W),HEALOL PHARMACEUTICALS SDN. BHD.
MAL24056098AZ,BIOSONIDE 200 mcg HFA Metered Dose Inhaler,BIOCARE MANUFACTURING SDN. BHD.
MAL24066006ACZ,Avamab (Bevacizumab) 400 mg/16 mL Concentrate for Solution for Infusion,KALBE MALAYSIA SDN BHD
MAL24066007ACZ,Avamab (Bevacizumab) 100 mg/4 mL Concentrate for Solution for Infusion,KALBE MALAYSIA SDN BHD
MAL24066011ACZ,Pompezo 40mg Lyophilized Powder for Solution for Injection or Infusion,MEDISPEC (M) SDN. BHD.
MAL24066016AZ,Axcel Lignocaine-P Cream,KOTRA PHARMA (M) SDN. BHD.
MAL24066036XCZ,MK essentia healthcare series Clotriderm Anti Fungal Cream 1%w/w,MegaLive BioSciences Sdn Bhd
MAL24066037XCZ,PYP Antifungal Cream 1%w/w,San Jiu Bio-Pharma Sdn. Bhd.
MAL24066038XCZ,FUNOMOR ANTIFUNGAL CREAM 1%W/W,HL PHARMACEUTICALS SDN. BHD.
MAL24066043NC,HT CARE MULTIVITS COMPLEX CHEWABLE TABLETS,INFINITE HEALTH MARKETING SDN. BHD.
MAL24066045NC,TOPWELLNESS Multivitamins + Lutein + Bilberry Chewable Tablet,TOPWELLNESS HEALTHCARE SDN. BHD.
MAL24076001ARZ,AKLIEF CREAM 50MCG/G,Galderma Malaysia Sdn Bhd
MAL24076003ACZ,Imjudo Concentrate for Solution for Intravenous Infusion 20 mg/mL,ASTRAZENECA SDN. BHD.
MAL24076013ACE,Deprim Oral Suspension 40mg/200mg per 5ml,Y.S.P. INDUSTRIES (M) SDN. BHD.
MAL24076014AZ,DOBUTEL Concentrate for Solution for Infusion 50mg/ml,AVERROES PHARMACEUTICALS SDN. BHD.
MAL24076015ACZ,Voriconazole-AFT 200 mg powder for solution for infusion,AFT PHARMACEUTICALS (SE ASIA) SDN BHD
MAL24076016AZ,Balkanpharma Levofloxacin 5mg/ml eye drops solution,IMAGE PHARMA SDN BHD
MAL24076020AZ,ESCOPRO 40mg Powder for Solution for Injection/Infusion,XEPA-SOUL PATTINSON (MALAYSIA) SDN. BHD.
MAL24076023AZ,Calcium gluconate/ DEMO 10% w/v Solution for injection or infusion,PAHANG PHARMACY SDN. BHD.
MAL24076025XC,Avenex Pain Relief Cream,OPTIMIST VICTORY SDN. BHD.
MAL24076027X,Mybacin Mint Lozenges,ELDON HEALTHCARE SDN. BHD.
MAL24076030X,GastroRelief Reflux Double Action Suspension (Peppermint),WINWA MEDICAL SDN. BHD.
MAL24076064TC,TOPWELLNESS VizionVis Chewable Tablet,TOPWELLNESS HEALTHCARE SDN. BHD.
MAL24076072TC,DZR PHARMA IvyLeaf Plus Chewable Tablet (Lime Juice Flavour),DZR PHARMA MANUFACTURE SDN. BHD.
MAL24076103NC,Holistq NourishQ Chewable Tablet,AXPO SDN. BHD.
MAL24086005AZ,Xarelto Granules for Oral Suspension 1mg/ml,BAYER CO. (MALAYSIA) SDN. BHD.
MAL24086006AZ,Vyepti� 100 mg/mL concentrate for solution for infusion,Lundbeck Malaysia Sdn. Bhd.
MAL24086007ARZ,Arexvy Powder and suspension for suspension for injection,GLAXOSMITHKLINE PHARMACEUTICAL SDN. BHD.
MAL24086008AZ,Leudibine - Decitabine powder for concentrate for solution for infusion 50 mg/vial,UNIMED SDN. BHD.
MAL24086015AZ,MYCLAV (Amoxicillin and Clavulanic acid Powder for Oral Suspension USP 228.5mg/5ml),HEALOL PHARMACEUTICALS SDN. BHD.
MAL24086020AZ,Claritrox Granules for Oral suspension 125mg/5ml,SM PHARMACEUTICALS SDN. BHD.
MAL24086021AZ,Claritrox Granules for Oral suspension 250mg/5ml,SM PHARMACEUTICALS SDN. BHD.
MAL24086031AZ,UNIDEX Dexmedetomidine Injection USP Concentrate for Infusion 100 mcg/ml,UNIMED SDN. BHD.
MAL24086035XC,guardian PAIN RELIEF Cream,GUARDIAN HEALTH AND BEAUTY SDN. BHD.
MAL24086036XZ,EmulsiDerm Emulsifying Ointment BP,KCK PHARMACEUTICAL INDUSTRIES SDN. BHD.
MAL24086050TC,Lionball Tongkat Ali Plus Liquid Spray,Gab Sdn Bhd
MAL24086100TC,Tinefcon Cream,Wellesta Healthcare Sdn. Bhd.
MAL24086156NE,NUTRiLEX COLLESTIN CHEWABLE TABLET (LEMON LIME FLAVOUR),Zhulian Nutraceutical Sdn. Bhd.
MAL24086157HA,MELOX 1.5MG/ML SUSPENSION,RANGE PHARMA SDN. BHD.
MAL24086158HX,Fenzole (Fenbendazole Oral Suspension 10% w/v),KM Vet Pharm Sdn. Bhd.
MAL24086159HA,MICO-GUARD 10MG/ML TOPICAL SPRAY,RANGE PHARMA SDN. BHD.
MAL24096021ACZ,Myopine Eye Drops 0.01% w/v,IDB VisionCare Sdn Bhd
MAL24096022AZ,"BREZTRI AEROSPHERE 160/7.2/5 MICROGRAMS/ACTUATION, PRESSURISED INHALATION, SUSPENSION",ASTRAZENECA SDN. BHD.
MAL24096024ACZ,Padcev 20mg Powder for Concentrate for Solution for Infusion,Astellas Pharma Malaysia Sdn Bhd
MAL24096025ACZ,Padcev 30mg Powder for Concentrate for Solution for Infusion,Astellas Pharma Malaysia Sdn Bhd
MAL24096026ARZ,Lunsumio 1mg/ml Concentrate for Solution for Infusion,ROCHE (MALAYSIA) SDN. BHD.
MAL24096027ACZ,Soliris 10mg/ml Concentrate for Solution for Infusion,ASTRAZENECA SDN. BHD.
MAL24096028ACRZ,Ultomiris 100mg/mL Concentrate For Solution For Infusion,ASTRAZENECA SDN. BHD.
MAL24096033AZ,NS - Sodium Chloride Solution for Intravenous Infusion BP (0.9% w/v).,BioCare Pharmaceutical (M) Sdn. Bhd.
MAL24096034AZ,XATIZA (Cabazitaxel 60 mg/1.5ml Concentrate and Solvent for Solution for Infusion),MEGA LIFESCIENCES SDN. BHD.
MAL24096046AZ,HP-Ganciclovir 500 mg powder for concentrate for solution for infusion,MEDISPEC (M) SDN. BHD.
MAL24096047ACZ,TYMORA OROMUCOSAL SPRAY 0.3% W/V,XEPA-SOUL PATTINSON (MALAYSIA) SDN. BHD.
MAL24096048AZ,KONAZOL (Ketoconazole Cream BP 2 % W/W),HEALOL PHARMACEUTICALS SDN. BHD.
MAL24096065ACZ,Meropenem-AFT 1000mg Powder for Solution for Injection or Infusion,AFT PHARMACEUTICALS (SE ASIA) SDN BHD
MAL24096066ACZ,Meropenem-AFT 500mg Powder for Solution for Injection or Infusion,AFT PHARMACEUTICALS (SE ASIA) SDN BHD
MAL24096074X,Hundredplast Koyok Pain Relief Hydrogel Patch - Cool,THP MEDICAL SDN. BHD.
MAL24096075XZ,CLOTRILIN (CLOTRIMAZOLE CREAM BP 1% W/W),HEALOL PHARMACEUTICALS SDN. BHD.
MAL24096076X,SmectaGo 3g Oral Suspension In Sachet,ZUELLIG PHARMA SDN. BHD.
MAL24096084NCR,BIOGAIA PROTECTIS PROBIOTIC CHEWABLE TABLETS,Pharma Ace Sdn. Bhd.
MAL24096092N,NOVA PROBIOTIC DROPS,NOVA LABORATORIES SDN. BHD.
MAL24096100N,Flavettes D-mune Chewable Tablet,DUOPHARMA MANUFACTURING (BANGI) SDN. BHD.
MAL24096113NC,RAINBOW HEALTH Probiotic+ Drops,RAINBOW HEALTH (M) SDN. BHD.
MAL24096115N,NUTRiLEX VITAMIN C 500MG WITH AMLA EXTRACT CHEWABLE TABLET (ORANGE FLAVOUR),Zhulian Nutraceutical Sdn. Bhd.
MAL24096123HACR,SIMPARICA TRIO CHEWABLE TABLETS FOR DOGS 1.25 - 2.5 KG,Zoetis Malaysia Sdn. Bhd.
MAL24096124HACR,SIMPARICA TRIO CHEWABLE TABLETS FOR DOGS 2.6 - 5 KG,Zoetis Malaysia Sdn. Bhd.
MAL24096125HACR,SIMPARICA TRIO CHEWABLE TABLETS FOR DOGS 5.1 - 10 KG,Zoetis Malaysia Sdn. Bhd.
MAL24096126HACR,SIMPARICA TRIO CHEWABLE TABLETS FOR DOGS 10.1 - 20 KG,Zoetis Malaysia Sdn. Bhd.
MAL24096127HACR,SIMPARICA TRIO CHEWABLE TABLETS FOR DOGS 20.1 - 40 KG,Zoetis Malaysia Sdn. Bhd.
MAL24096128HACR,SIMPARICA TRIO CHEWABLE TABLETS FOR DOGS 40.1 - 60 KG,Zoetis Malaysia Sdn. Bhd.
MAL24096129HA,ENROLOX 25MG/ML SUSPENSION,RANGE PHARMA SDN. BHD.
MAL24096146TC,Swisse Ultiboost Acerola Complex Chewable Tablet,HEALTH AND HAPPINESS (H&H) MALAYSIA SDN. BHD.
MAL24096147TC,Hurix's Phlegm Cough & Heat Lozenge,JIN BIN CORPORATION SDN. BHD.
MAL24096150TC,NURLIFE SEMAMBU PLUS LOTION,SARI TANI DESA
MAL24096151T,Emicom Cream,BETELGEUSE HEALTH SDN. BHD.
MAL24096188T,VIRGO FLEXNIL Cream,UNITED HERBAL SDN BHD
MAL24106002AZ,SPEVIGO 450 mg concentrate for solution for infusion,BOEHRINGER INGELHEIM (MALAYSIA) SDN. BHD.
MAL24106003AZ,Vegzelma� (Bevacizumab) 25 mg/mL concentrate for solution for infusion,CELLTRION HEALTHCARE MALAYSIA SDN. BHD.
MAL24106007X,Three Legs Wound-Kare Antiseptic Cream,SYARIKAT WEN KEN DRUG SDN. BHD.
MAL24106009XE,YSP Digestive Enzymes Chewable Tablet,Y.S.P. INDUSTRIES (M) SDN. BHD.
MAL24106014ACZ,Difflam® Anti-Inflammatory 3mg Lozenges (Lemon),iNova Pharmaceuticals (Singapore) Pte Ltd (incorporated In Singapore) Malaysia Branch
MAL24106093N,Mariflora-R Oral Drops,REFORMS PHARMA SDN. BHD.
MAL24106128NC,Holistq NourishQ Junior Chewable Tablet,AXPO SDN. BHD.
MAL24106132HX,Alzole (Albendazole oral suspension 10% w/v),KM Vet Pharm Sdn. Bhd.
MAL24106133HA,AMOXEL 50MG/ML POWDER FOR ORAL SUSPENSION,RANGE PHARMA SDN. BHD.
MAL24106134AZ,FUSISURE (Fusidic acid cream 2%w/w),HEALOL PHARMACEUTICALS SDN. BHD.
MAL24116002XCZ,Povishield Sore Throat Spray 0.45 %w/v,EP PLUS GROUP SDN. BHD.
MAL24116004XZ,BIOWELL BBZINE CREAM,Hovid Nutriworld Sdn Bhd
MAL24116005XC,Avenex Antiseptic Cream,OPTIMIST VICTORY SDN. BHD.
MAL24116006XCZ,Avobic Cream 1% w/w,Abio Marketing Sdn Bhd
MAL24116007XZ,Homecare Zenmox Suspension 400mg/10ml,Y.S.P. INDUSTRIES (M) SDN. BHD.
MAL24116012AZ,Flusodex - Sodium Chloride & Glucose Intravenous Infusion BP (0.45% w/v & 5% w/v),BioCare Pharmaceutical (M) Sdn. Bhd.
MAL24116014AZ,ABINGEM-1gm (Gemcitabine Powder for Solution for Infusion 1g),NVS REGULATORY SERVICES SDN BHD
MAL24116015ACZ,FUROSEMIDE-AFT solution for injection or infusion 10mg/mL,AFT PHARMACEUTICALS (SE ASIA) SDN BHD
MAL24116026AZ,Nutriflex� Lipid Peri Novo Emulsion for Infusion,B.BRAUN MEDICAL INDUSTRIES SDN. BHD.
MAL24116027AZ,Nutriflex� Omega Peri Novo Emulsion for Infusion,B.BRAUN MEDICAL INDUSTRIES SDN. BHD.
MAL24116028AZ,Nutriflex� Lipid Special Novo Emulsion for Infusion,B.BRAUN MEDICAL INDUSTRIES SDN. BHD.
MAL24116035ACRZ,Andexxa 200mg Powder for Solution for Infusion,ASTRAZENECA SDN. BHD.
MAL24116039AZ,Wosulin N Suspension for Injection 100 IU/mL,PHARMANIAGA LIFESCIENCE SDN. BHD.
MAL24116040AZ,Wosulin 30/70 Suspension for Injection 100 IU/mL,PHARMANIAGA LIFESCIENCE SDN. BHD.
MAL24116042HA,Anicol Eye Drops 0.5% w/v,DUOPHARMA (M) SENDIRIAN BERHAD
MAL24116051HX,PVP- Wormfree Suspension 250mg/5ml,Pelangi Vet Pharma Sdn. Bhd.
MAL24116052NCZ,Nouvelle Vitamin C 500mg Chewable Tablet,MegaLive BioSciences Sdn Bhd
MAL24116082N,apotec Optishield Chewable Tablet,Bioalpha International Sdn. Bhd.
MAL24116094N,UNISON BIOTIX K12 LOZENGE,UNISON NUTRACEUTICALS SDN. BHD.
MAL24116096NC,MaxBiocare Omega3 DHA 260mg & EPA 60mg Chewable Soft Capsule,MAX BIOCARE MALAYSIA SDN. BHD.
MAL24126007AZ,Pluvicto 1000 MBq/mL Solution for Injection/Infusion,NOVARTIS CORPORATION (MALAYSIA) SDN. BHD.
MAL24126018ACZ,DXM-Furosemide Solution for Injection or Infusion 20mg/2ml,KOTRA PHARMA (M) SDN. BHD.
MAL24126019ACZ,LEVETIRACETAM-AFT 500 mg/5 ml concentrate for solution for infusion,AFT PHARMACEUTICALS (SE ASIA) SDN BHD
MAL24126028AZ,Zithracin Powder For Oral Suspension 200mg/5ml,Y.S.P. INDUSTRIES (M) SDN. BHD.
MAL24126032XC,Parodontax Daily Fluoride Toothpaste,Haleon Malaysia Sdn. Bhd.
MAL24126041ACRZ,CLESONIZ (Bevacizumab) Concentrate for Solution for Infusion 25 mg/ml,ABBOTT LABORATORIES (M) SDN. BHD.
MAL24126079NC,RILLUS PROBIOTICS CHEWABLE TABLET,KALBE MALAYSIA SDN BHD
MAL24126085T,DRAGON GINSENG SAPON CHEWABLE TABLET,Dragon Ginseng Bio-Tech Sdn Bhd
MAL24126086TC,Hurix's Cough Lozenge (Original),JIN BIN CORPORATION SDN. BHD.
MAL24126095TC,MHAM ZINGIBER PLUS LOTION,minyak herba asma mujarab sdn. bhd
MAL25016001ACZ,Winlevi (Clascoterone) Cream 1%,HYPHENS PHARMA SDN. BHD.
MAL25016002ACRZ,Fycompa 0.5 mg/mL oral suspension,EISAI (MALAYSIA) SDN. BHD.
MAL25016005ACRZ,Skyrizi Concentrate for Solution for Infusion 600mg/10mL,ABBVIE SDN BHD
MAL25016007AZ,Gensulin N 100 IU/ml suspension for injection,Pharmaniaga Marketing Sdn Bhd
MAL25016008AZ,Gensulin M30 (30/70) 100 IU/ml suspension for injection,Pharmaniaga Marketing Sdn Bhd
MAL25016009AZ,BEMUNAT 100 (Bendamustine Hydrochloride 100 mg Powder for Concentrate for Solution for Infusion),PERNIAGAAN NORMAHAS SDN. BHD.
MAL25016010ACZ,MOXICUM 400 mg/250 ml solution for infusion.,MEDISPEC (M) SDN. BHD.
MAL25016011AZ,RL - Compound Sodium Lactate Intravenous Infusion BP (Hartmann's Solution),BioCare Pharmaceutical (M) Sdn. Bhd.
MAL25016014AZ,AZASQUARE (Azacitidine Powder for Suspension for Injection 25mg/mL (100 mg/vial)),SYNERRV SDN BHD
MAL25016022AZ,FLUTIFLOW 120 (Fluticasone Nasal Spray BP 50mcg),HEALOL PHARMACEUTICALS SDN. BHD.
MAL25016029XCZ,MSA Zinc Oxide Cream 15% w/w,M.S. ALLY PHARMA SDN BHD
MAL25016030X,Avenex Itch Relief Cream,OPTIMIST VICTORY SDN. BHD.
MAL25016031X,Hundredplast Koyok Pain Relief Hydrogel Patch - Warm,THP MEDICAL SDN. BHD.
MAL25016032XCZ,Avenex Clotrimazole Cream 1% w/w,OPTIMIST VICTORY SDN. BHD.
MAL25016033XCZ,Vi Prolabs Clotrimazole Cream 1 % w/w,VI PROLABS SOLUTION SDN. BHD.
MAL25016074TC,Hurix's Cough Lozenge (Grape),JIN BIN CORPORATION SDN. BHD.
MAL25016107TC,GESB Finesse Chewable Tablet,GAMAT EMAS SDN BHD
MAL25026001AZ,SKIIP Nicotine Mini Lozenge 2mg (Mint Flavour),Wellesta Healthcare Sdn. Bhd.
MAL25026002AZ,SKIIP Nicotine Mini Lozenge 2mg (Cherry Flavour),Wellesta Healthcare Sdn. Bhd.
MAL25026003AZ,SKIIP Nicotine Mini Lozenge 2mg (Cinnamon Flavour),Wellesta Healthcare Sdn. Bhd.
MAL25026004AZ,SKIIP Nicotine Mini Lozenge 4mg (Mint Flavour),Wellesta Healthcare Sdn. Bhd.
MAL25026005AZ,SKIIP Nicotine Mini Lozenge 4mg (Cherry Flavour),Wellesta Healthcare Sdn. Bhd.
MAL25026006AZ,SKIIP Nicotine Mini Lozenge 4mg (Cinnamon Flavour),Wellesta Healthcare Sdn. Bhd.
MAL25026010ACRZ,Tevimbra 100mg / 10 ml Concentrate for Solution for Infusion,BEONE MEDICINES MALAYSIA SDN. BHD.
MAL25026015AZ,"Vaxcel Polymyxin E 1M IU Powder for Injection, Infusion or Inhalation",KOTRA PHARMA (M) SDN. BHD.
MAL25026016ACZ,VORIKANDIN Voriconazole 200mg Powder for solution for IV Infusion,UNIMED SDN. BHD.
