Drug Code,Drug Code URL,licId,Name of the drug,Name of drug (Chinese),Ingredient name/ingredient content,Gauge quantity,Single compound,Price,Effective date,Effective start date,Effective end date,Pharmacists,dosage form,Classification of medicines,Taxonomy group name,ATC code
AC429361G0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01042936,01042936,"TEZOPIN TABLETS 2MG ""WEIDAR"" (TERAZOSIN) ""WEIDAR""","""衛達""得壓平錠２公絲（特若辛）",TERAZOSIN (HCL 2H2O) 2 MG,,單方,2.00,112.02.01- 迄今,112.02.01,,衛達化學製藥股份有限公司,錠劑,BA/BE學名藥,"TERAZOSIN , 一般錠劑膠囊劑 , 2.00 MG",G04CA03
AC43188100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01043188,01043188,TERADRIN TABLETS 2MG,暢流錠2毫克,TERAZOSIN (HCL 2H2O) 2 MG,,單方,1.82,114.04.01- 迄今,114.04.01,,健喬信元醫藥生技股份有限公司,錠劑,一般學名藥,"TERAZOSIN , 一般錠劑膠囊劑 , 2.00 MG",G04CA03
AC431881G0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01043188,01043188,TERADRIN TABLETS 2MG,暢流錠2毫克,TERAZOSIN (HCL 2H2O) 2 MG,,單方,2.00,111.06.01- 迄今,111.06.01,,健喬信元醫藥生技股份有限公司,錠劑,BA/BE學名藥,"TERAZOSIN , 一般錠劑膠囊劑 , 2.00 MG",G04CA03
AC43317100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01043317,01043317,"CONMY TABLETS 2MG ""S.T.""","""信東"" 服脈錠２公絲",TERAZOSIN (HCL 2H2O) 2 MG,,單方,1.82,114.04.01- 迄今,114.04.01,,信東生技股份有限公司,錠劑,BA/BE學名藥,"TERAZOSIN , 一般錠劑膠囊劑 , 2.00 MG",G04CA03
AC433171G0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01043317,01043317,"CONMY TABLETS 2MG ""S.T.""","""信東"" 服脈錠２公絲",TERAZOSIN (HCL 2H2O) 2 MG,,單方,2.00,111.01.01- 迄今,111.01.01,,信東生技股份有限公司,錠劑,BA/BE學名藥,"TERAZOSIN , 一般錠劑膠囊劑 , 2.00 MG",G04CA03
AC43496421,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01043496,01043496,SERENE OPHTHALMIC SOLUTION,視寧點眼液,NEOMYCIN SULFATE 3.5 MG/ML,5 ML,複方,12.00,113.04.01- 迄今,113.04.01,,溫士頓醫藥股份有限公司,點眼液劑,一般學名藥,"DEXAMETHASONE SODIUM PHOSPHATE 1MG/ML + NEOMYCIN 5MG/ML, 眼用液劑, 5.00ML",S01CA01
AC43619423,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01043619,01043619,"SENCORT OPHTHALMIC SOLUTION ""WINSTON""",賜眼康點眼液〝溫士頓〞,BETAMETHASONE SODIUM PHOSPHATE 1 MG/ML NEOMYCIN (SULFATE) 3.5 MG/ML,6 ML,複方,34.80,113.04.01- 迄今,113.04.01,,溫士頓醫藥股份有限公司,點眼液劑,一般學名藥,"BETAMETHASONE 1MG/ML + NEOMYCIN 3.5MG/ML, 眼用液劑, 6.00ML",S01CA05
AC43625100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01043625,01043625,"WESON TABLETS 2MG ""EVEREST""","""永勝"" 惠暢錠２公絲",TERAZOSIN (HCL 2H2O) 2 MG,,單方,1.82,114.04.01- 迄今,114.04.01,,永勝藥品工業股份有限公司,錠劑,BA/BE學名藥,"TERAZOSIN , 一般錠劑膠囊劑 , 2.00 MG",G04CA03
AC42917100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01042917,01042917,"LOLATE TABLETS 5MG""MACRO"" (AMLODIPINE)","""瑪科隆"" 舒壓錠５毫克（安脈狄平）",AMLODIPINE (BESYLATE) 5 MG,,單方,2.87,114.04.01- 迄今,114.04.01,,盛雲藥品股份有限公司,錠劑,BA/BE學名藥,"TERAZOSIN , 一般錠劑膠囊劑 , 2.00 MG",G04CA03
AC43656100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01043656,01043656,KINZOSIN TABLETS 2MG (TERAZOSIN),抗樂素錠2毫克,TERAZOSIN (HCL 2H2O) 2 MG,,單方,1.82,114.04.01- 迄今,114.04.01,,永茂藥業股份有限公司,錠劑,BA/BE學名藥,"TERAZOSIN , 一般錠劑膠囊劑 , 2.00 MG",G04CA03
AC43679421,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01043679,01043679,"GENELIN OPHTHALMIC SOLUTION ""PATRON""","""派頓""晶寧眼藥水",BETAMETHASONE SODIUM PHOSPHATE 1 MG/ML NEOMYCIN (SULFATE) 3.5 MG/ML,5 ML,複方,28.20,114.04.01- 迄今,114.04.01,,臺灣派頓化學製藥股份有限公司,點眼液劑,一般學名藥,"BETAMETHASONE 1MG/ML + NEOMYCIN 3.5MG/ML, 眼用液劑, 5.00ML",S01CA05
AC43708100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01043708,01043708,"YIPO S.C.T. 0.625MG ""EVEREST""","""永勝""怡保糖衣錠０．６２５公絲""永勝"" Y",ESTROGEN CONJUGATED 0.62 MG,,單方,3.50,112.01.01- 迄今,112.01.01,,永勝藥品工業股份有限公司,糖衣錠,一般學名藥,"ESTROGEN CONJUGATED , 一般錠劑膠囊劑 , 625.00 MCG",G03CA57
AC43765100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01043765,01043765,KINXABEN TAB. 2MG (DOXAZOSIN),心血平錠２毫克,DOXAZOSIN (MESYLATE) 2 MG,,單方,1.60,114.04.01- 迄今,114.04.01,,永茂藥業股份有限公司,錠劑,BA/BE學名藥,"DOXAZOSIN , 一般錠劑膠囊劑 , 2.00 MG",C02CA04
AC437651G0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01043765,01043765,KINXABEN TAB. 2MG (DOXAZOSIN),心血平錠２毫克,DOXAZOSIN (MESYLATE) 2 MG,,單方,2.00,109.12.01- 迄今,109.12.01,,永茂藥業股份有限公司,錠劑,BA/BE學名藥,"DOXAZOSIN , 一般錠劑膠囊劑 , 2.00 MG",C02CA04
AC43931100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01043931,01043931,FELOPINE E.R. F.C. TABLET 10MG,"""十全"" 紛落持續釋放膜衣錠１０公絲",FELODIPINE 10 MG,,單方,3.04,113.04.01- 迄今,113.04.01,,十全實業股份有限公司,持續性釋放錠,BA/BE學名藥,"FELODIPINE , 緩釋錠劑膠囊劑 , 10.00 MG",C08CA02
AC43932100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01043932,01043932,"CEDOL TABLETS ""P.L.""",〝培力〞喜朵錠,DIPHENIDOL HCL 25 MG,,單方,1.50,100.12.01- 迄今,100.12.01,,培力藥品工業股份有限公司,錠劑,一般學名藥,"DIPHENIDOL , 一般錠劑膠囊劑 , 25.00 MG",N07CA
AC439321G0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01043932,01043932,"CEDOL TABLETS ""P.L.""",〝培力〞喜朵錠,DIPHENIDOL HCL 25 MG,,單方,2.00,100.12.01- 迄今,100.12.01,,培力藥品工業股份有限公司,錠劑,一般學名藥,"DIPHENIDOL , 一般錠劑膠囊劑 , 25.00 MG",N07CA
AC43961100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01043961,01043961,"TERAZOSIN TABLETS 2MG ""U-CHU""",替你舒壓錠２公絲〝五洲〞,TERAZOSIN (HCL 2H2O) 2 MG,,單方,1.82,114.04.01- 迄今,114.04.01,,五洲製藥股份有限公司,錠劑,BA/BE學名藥,"TERAZOSIN , 一般錠劑膠囊劑 , 2.00 MG",G04CA03
AC436251G0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01043625,01043625,"WESON TABLETS 2MG ""EVEREST""","""永勝"" 惠暢錠２公絲",TERAZOSIN (HCL 2H2O) 2 MG,,單方,2.00,111.06.01- 迄今,111.06.01,,五洲製藥股份有限公司,錠劑,BA/BE學名藥,"TERAZOSIN , 一般錠劑膠囊劑 , 2.00 MG",G04CA03
AC43970100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01043970,01043970,NITREN TABLET,利壓寧錠,NITRENDIPINE 10 MG,,單方,2.31,113.04.01- 迄今,113.04.01,,壽元化學工業股份有限公司,錠劑,BA/BE學名藥,"NITRENDIPINE , 一般錠劑膠囊劑 , 10.00 MG",C08CA08
AC44063100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01044063,01044063,"TERASIN TABLETS 2MG ""PURZER""","""瑞安"" 得利心錠 ２毫克",TERAZOSIN (HCL 2H2O) 2 MG,,單方,1.82,114.04.01- 迄今,114.04.01,,瑞安大藥廠股份有限公司,錠劑,BA/BE學名藥,"TERAZOSIN , 一般錠劑膠囊劑 , 2.00 MG",G04CA03
AC44090221,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01044090,01044090,DOPAVATE INJECTION 40MG/ML,多搏威注射液４０公絲/公撮,DOPAMINE HCL 40 MG/ML,5 ML,單方,19.10,113.04.01- 迄今,113.04.01,,健亞生物科技股份有限公司,注射劑,一般學名藥,"DOPAMINE , 注射劑 , 200.00 MG",C01CA04
AC440981G0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01044098,01044098,"FEDIL S.R. TABLETS 5MG ""STANDARD""","""生達""順壓樂持續釋放錠５毫克",FELODIPINE 5 MG,,單方,2.00,112.04.01- 迄今,112.04.01,,生達化學製藥股份有限公司,持續性釋放錠,BA/BE學名藥,"FELODIPINE , 緩釋錠劑膠囊劑 , 5.00 MG",C08CA02
AC44169110,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01044169,01044169,AMOXICILLIN POWDER FOR ORAL SUSPENSION 25MG/ML (AMOXICILLIN TRIHYDRATE),安蒙西林口服懸液用粉劑２５公絲/公撮（三水合安莫西林）,AMOXICILLIN TRIHYDRATE 25 MG/ML,60 ML,單方,31.00,103.07.01- 迄今,103.07.01,,中國化學製藥股份有限公司台中工廠,懸液用粉劑,一般學名藥,"AMOXICILLIN , 口服液劑 , 25.00 MG/ML, 60.00 ML",J01CA04
AC44264421,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01044264,01044264,"CHLORODECA OPHTHALMIC SOLUTION ""PATRON""","""派頓"" 克滴康 眼藥水",CHLORAMPHENICOL 5 MG/ML DEXAMETHASONE SODIUM PHOSPHATE 1 MG/ML,5 ML,複方,49.10,107.05.01- 迄今,107.05.01,,臺灣派頓化學製藥股份有限公司,點眼液劑,一般學名藥,"DEXAMETHASONE SODIUM PHOSPHATE 1MG/ML + CHLORAMPHENICOL 5MG/ML, 眼用液劑, 5.00ML",S01CA01
AC44295100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01044295,01044295,EDIOL F.C. TABLETS 1MG,伊黛歐膜衣錠１毫克,ESTRADIOL 1 MG,,單方,3.54,110.06.01- 迄今,110.06.01,,健喬信元醫藥生技股份有限公司,膜衣錠,一般學名藥,"ESTRADIOL , 一般錠劑膠囊劑 , 1.00 MG",G03CA03
AC44371100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01044371,01044371,"AMOPINE TABLETS 5MG ""S.T.""","""信東"" 脈樂平錠５公絲",AMLODIPINE (BESYLATE) 5 MG,,單方,2.87,114.04.01- 迄今,114.04.01,,信東生技股份有限公司,錠劑,BA/BE學名藥,"AMLODIPINE , 一般錠劑膠囊劑 , 5.00 MG",C08CA01
AC444681G0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01044468,01044468,FELOPINE E.R. F.C. TABLETS 5MG,紛落持續釋放膜衣錠５毫克,FELODIPINE 5 MG,,單方,2.00,112.10.01- 迄今,112.10.01,,十安藥品股份有限公司,持續性釋放錠,一般學名藥,"FELODIPINE , 緩釋錠劑膠囊劑 , 5.00 MG",C08CA02
AC439611G0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01043961,01043961,"TERAZOSIN TABLETS 2MG ""U-CHU""",替你舒壓錠２公絲〝五洲〞,TERAZOSIN (HCL 2H2O) 2 MG,,單方,2.00,111.06.01- 迄今,111.06.01,,五洲製藥股份有限公司,錠劑,BA/BE學名藥,"TERAZOSIN , 一般錠劑膠囊劑 , 2.00 MG",G04CA03
AC44575100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01044575,01044575,"Fepine E.R. Tablets 5mg ""WECAM""","""惠勝""費平持續釋放錠５毫克",FELODIPINE 5 MG,,單方,1.71,114.04.01- 迄今,114.04.01,,惠勝藥品股份有限公司,持續性釋放錠,BA/BE學名藥,"FELODIPINE , 緩釋錠劑膠囊劑 , 5.00 MG",C08CA02
AC445751G0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01044575,01044575,"Fepine E.R. Tablets 5mg ""WECAM""","""惠勝""費平持續釋放錠５毫克",FELODIPINE 5 MG,,單方,2.00,112.08.01- 迄今,112.08.01,,惠勝藥品股份有限公司,持續性釋放錠,BA/BE學名藥,"FELODIPINE , 緩釋錠劑膠囊劑 , 5.00 MG",C08CA02
AC44687100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01044687,01044687,AMILO TABLETS 10MG,脈平錠10毫克,AMLODIPINE (BESYLATE) 10 MG,,單方,3.09,113.04.01- 115.02.28,113.04.01,115.02.28,台灣邁蘭有限公司,錠劑,一般學名藥,"AMLODIPINE , 一般錠劑膠囊劑 , 10.00 MG",C08CA01
AC44715100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01044715,01044715,"ECYCLE F.C.TABLETS 8MG ""Y.Y.""","""應元""耳循膜衣錠8毫克",BETAHISTINE DIHYDROCHLORIDE 8 MG,,單方,1.50,102.10.01- 迄今,102.10.01,,應元化學製藥股份有限公司,膜衣錠,一般學名藥,"BETAHISTINE , 一般錠劑膠囊劑 , 8.00 MG",N07CA01
AC44853100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01044853,01044853,Dophilin Tablets 2mg,"""信東"" 道福寧錠2毫克",DOXAZOSIN (MESYLATE) 2 MG,,單方,1.60,114.04.01- 迄今,114.04.01,,信東生技股份有限公司,錠劑,BA/BE學名藥,"DOXAZOSIN , 一般錠劑膠囊劑 , 2.00 MG",C02CA04
AC448531G0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01044853,01044853,Dophilin Tablets 2mg,"""信東"" 道福寧錠2毫克",DOXAZOSIN (MESYLATE) 2 MG,,單方,2.00,108.06.01- 迄今,108.06.01,,信東生技股份有限公司,錠劑,BA/BE學名藥,"DOXAZOSIN , 一般錠劑膠囊劑 , 2.00 MG",C02CA04
AC44882100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01044882,01044882,"NIAN TABLETS 10MG ""Y.Y.""","""應元"" 寧安錠10公絲",NITRENDIPINE 10 MG,,單方,2.31,113.04.01- 迄今,113.04.01,,應元化學製藥股份有限公司,錠劑,BA/BE學名藥,"NITRENDIPINE , 一般錠劑膠囊劑 , 10.00 MG",C08CA08
AC44925100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01044925,01044925,AMPIN TABLETS 10MG,安普錠10公絲,AMLODIPINE (BESYLATE) 10 MG,,單方,3.09,113.04.01- 迄今,113.04.01,,永信藥品工業股份有限公司,錠劑,一般學名藥,"AMLODIPINE , 一般錠劑膠囊劑 , 10.00 MG",C08CA01
AC44547100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01044547,01044547,"TELOWSIN TABLETS 2MG ""YUNG SHIN""","""永信"" 脈降錠２公絲",TERAZOSIN (HCL 2H2O) 2 MG,,單方,1.82,114.04.01- 迄今,114.04.01,,永信藥品工業股份有限公司,錠劑,BA/BE學名藥,"TERAZOSIN , 一般錠劑膠囊劑 , 2.00 MG",C02CA04
AC450131G0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01045013,01045013,DOXTER TABLETS 2MG,立安錠2毫克,DOXAZOSIN (MESYLATE) 2 MG,,單方,2.00,108.08.01- 迄今,108.08.01,,健喬信元醫藥生技股份有限公司,錠劑,BA/BE學名藥,"DOXAZOSIN , 一般錠劑膠囊劑 , 2.00 MG",C02CA04
AC45039100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01045039,01045039,XADOSIN TABLETS 2MG,薩多心錠2公絲,DOXAZOSIN (MESYLATE) 2 MG,,單方,1.60,114.04.01- 迄今,114.04.01,,中國化學製藥股份有限公司新豐工廠,錠劑,BA/BE學名藥,"DOXAZOSIN , 一般錠劑膠囊劑 , 2.00 MG",C02CA04
AC450391G0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01045039,01045039,XADOSIN TABLETS 2MG,薩多心錠2公絲,DOXAZOSIN (MESYLATE) 2 MG,,單方,2.00,108.06.01- 迄今,108.06.01,,中國化學製藥股份有限公司新豐工廠,錠劑,BA/BE學名藥,"DOXAZOSIN , 一般錠劑膠囊劑 , 2.00 MG",C02CA04
AC45085100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01045085,01045085,AMLODINE TABLETS,脈得順錠,AMLODIPINE (BESYLATE) 5 MG,,單方,2.87,114.04.01- 迄今,114.04.01,,寶齡富錦生技股份有限公司,錠劑,BA/BE學名藥,"AMLODIPINE , 一般錠劑膠囊劑 , 5.00 MG",C08CA01
AC45177100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01045177,01045177,NIFECARDIA S.R.F.C. TABLETS 30MG,冠脈循持續性膜衣錠３０毫克,NIFEDIPINE 30 MG,,單方,4.26,113.04.01- 迄今,113.04.01,,中國化學製藥股份有限公司新豐工廠,膜衣錠,BA/BE學名藥,"NIFEDIPINE , 緩釋錠劑膠囊劑 , 30.00 MG",C08CA05
AC45187100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01045187,01045187,YAWAHO TABLETS,壓聞好錠,AMLODIPINE (BESYLATE) 5 MG,,單方,2.87,114.04.01- 迄今,114.04.01,,井田國際醫藥廠股份有限公司,錠劑,BA/BE學名藥,"AMLODIPINE , 一般錠劑膠囊劑 , 5.00 MG",C08CA01
AC45334100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01045334,01045334,"MIDORINE TABLETS ""P.L.""","""培力"" 邁妥林錠",MIDODRINE HCL 2.5 MG,,單方,3.42,106.04.01- 迄今,106.04.01,,培力藥品工業股份有限公司,錠劑,一般學名藥,"MIDODRINE , 一般錠劑膠囊劑 , 2.50 MG",C01CA17
AC453921G0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01045392,01045392,"FELPIN EXTENDED RELEASE TABLETS 5MG 'S.T.."" (FELODIPINE)","""信東"" 菲可平持續釋放膜衣錠５毫克",FELODIPINE 5 MG,,單方,2.00,113.06.01- 迄今,113.06.01,,信東生技股份有限公司,持續釋放膜衣錠,BA/BE學名藥,"FELODIPINE , 緩釋錠劑膠囊劑 , 5.00 MG",C08CA02
AC45510100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01045510,01045510,"POLO SR TABLETS 10MG ""N.K.""","""南光"" 非洛緩釋錠１０公絲",FELODIPINE 10 MG,,單方,3.04,113.04.01- 迄今,113.04.01,,南光化學製藥股份有限公司,持續性釋放錠,BA/BE學名藥,"FELODIPINE , 緩釋錠劑膠囊劑 , 10.00 MG",C08CA02
AC45013100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01045013,01045013,DOXTER TABLETS 2MG,立安錠2毫克,DOXAZOSIN (MESYLATE) 2 MG,,單方,2.15,111.01.01- 迄今,111.01.01,,泰和碩藥品科技股份有限公司,糖衣錠,一般學名藥,"FLUPENTIXOL 500MCG + MELITRACEN 10MG, 一般錠劑膠囊劑,",N06CA02
AC45847100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01045847,01045847,SLUXDIN FILM COATED TABLETS 50MG,賜降膜衣錠50毫克,LOSARTAN POTASSIUM 50 MG,,單方,3.71,114.04.01- 迄今,114.04.01,,永信藥品工業股份有限公司,膜衣錠,BA/BE學名藥,"LOSARTAN 50MG + HYDROCHLOROTHIAZIDE 0-12.5MG, 一般錠劑膠囊劑",C09CA01
AC46245100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01046245,01046245,DINIDOL S.C. TABLETS 25MG,制暈效糖衣錠25毫克,DIPHENIDOL HCL 25 MG,,單方,1.50,101.01.01- 迄今,101.01.01,,盈盈生技製藥股份有限公司三峽廠,糖衣錠,一般學名藥,"DIPHENIDOL , 一般錠劑膠囊劑 , 25.00 MG",N07CA
AC462451G0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01046245,01046245,DINIDOL S.C. TABLETS 25MG,制暈效糖衣錠25毫克,DIPHENIDOL HCL 25 MG,,單方,2.00,101.01.01- 迄今,101.01.01,,盈盈生技製藥股份有限公司三峽廠,糖衣錠,一般學名藥,"DIPHENIDOL , 一般錠劑膠囊劑 , 25.00 MG",N07CA
AC46457263,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01046457,01046457,"GIPAMINE INJECTION 3MG/ML ""N.K.""","""南光"" 吉利命注射液3毫克/毫升",DOPAMINE HCL 3 MG/ML GLUCOSE 50 MG/ML,200 ML,複方,175.00,114.04.01- 迄今,114.04.01,,南光化學製藥股份有限公司,注射劑,一般學名藥,"DOPAMINE 3MG/ML + DEXTROSE 50MG/ML, 預混型注射劑, 200.00ML",C01CA04
AC46759100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01046759,01046759,MOCALM F.C. TABLET,永康緒膜衣錠,FLUPENTIXOL (2HCL) 0.5 MG MELITRACEN (HCL) 10 MG,,複方,2.15,111.01.01- 迄今,111.01.01,,瑞士藥廠股份有限公司,膜衣錠,一般學名藥,"FLUPENTIXOL 500MCG + MELITRACEN 10MG, 一般錠劑膠囊劑,",N06CA02
AC46978100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01046978,01046978,"MESLON TABLETS 12MG ""JOHNSON""","""強生"" 止眩 錠12毫克",BETAHISTINE MESYLATE 12 MG,,單方,1.50,100.12.01- 迄今,100.12.01,,強生化學製藥廠股份有限公司,錠劑,一般學名藥,"BETAHISTINE , 一般錠劑膠囊劑 , 12.00 MG",N07CA01
AC469781G0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01046978,01046978,"MESLON TABLETS 12MG ""JOHNSON""","""強生"" 止眩 錠12毫克",BETAHISTINE MESYLATE 12 MG,,單方,2.00,101.02.01- 迄今,101.02.01,,強生化學製藥廠股份有限公司,錠劑,一般學名藥,"BETAHISTINE , 一般錠劑膠囊劑 , 12.00 MG",N07CA01
AC47092100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01047092,01047092,NILASEN TABLETS 16MG,寧耳眩錠 16 公絲,BETAHISTINE DIHYDROCHLORIDE 16 MG,,單方,1.50,111.01.01- 迄今,111.01.01,,瑩碩生技醫藥股份有限公司,錠劑,一般學名藥,"BETAHISTINE , 一般錠劑膠囊劑 , 16.00 MG",N07CA01
AC470921G0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01047092,01047092,NILASEN TABLETS 16MG,寧耳眩錠 16 公絲,BETAHISTINE DIHYDROCHLORIDE 16 MG,,單方,2.00,102.02.01- 迄今,102.02.01,,瑩碩生技醫藥股份有限公司,錠劑,一般學名藥,"BETAHISTINE , 一般錠劑膠囊劑 , 16.00 MG",N07CA01
AC45732100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01045732,01045732,MELIXOL SC TABLET,富汝喜糖衣錠,FLUPENTIXOL 2HCL 0.5 MG MELITRACEN HCL 10 MG,,複方,2.15,111.01.01- 迄今,111.01.01,,泰和碩藥品科技股份有限公司,糖衣錠,一般學名藥,"FLUPENTIXOL 500MCG + MELITRACEN 10MG, 一般錠劑膠囊劑,",N06CA02
AC47232100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01047232,01047232,NILASEN TABLETS 24MG,寧耳眩錠 24 公絲,BETAHISTINE DIHYDROCHLORIDE 24 MG,,單方,2.10,113.04.01- 迄今,113.04.01,,瑩碩生技醫藥股份有限公司,錠劑,一般學名藥,"BETAHISTINE , 一般錠劑膠囊劑 , 24.00 MG",N07CA01
AC47272100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01047272,01047272,"MESLON TABLETS 6MG ""JOHNSON""","""強生"" 止眩錠6毫克",BETAHISTINE MESYLATE 6 MG,,單方,1.50,100.12.01- 迄今,100.12.01,,強生化學製藥廠股份有限公司,錠劑,一般學名藥,"BETAHISTINE , 一般錠劑膠囊劑 , 6.00 MG",N07CA01
AC472721G0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01047272,01047272,"MESLON TABLETS 6MG ""JOHNSON""","""強生"" 止眩錠6毫克",BETAHISTINE MESYLATE 6 MG,,單方,2.00,101.02.01- 迄今,101.02.01,,強生化學製藥廠股份有限公司,錠劑,一般學名藥,"BETAHISTINE , 一般錠劑膠囊劑 , 6.00 MG",N07CA01
AC47309100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01047309,01047309,DESBLUE S.C. TABLETS,寬緒糖衣錠,FLUPENTIXOL (2HCL) 0.5 MG MELITRACEN (HCL) 10 MG,,複方,2.15,111.01.01- 迄今,111.01.01,,瑩碩生技醫藥股份有限公司,糖衣錠,一般學名藥,"FLUPENTIXOL 500MCG + MELITRACEN 10MG, 一般錠劑膠囊劑,",N06CA02
AC47346100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01047346,01047346,DIZYNIL TABLET 8MG,眩停錠8毫克,BETAHISTINE DIHYDROCHLORIDE 8 MG,,單方,1.50,101.12.01- 迄今,101.12.01,,瑞士藥廠股份有限公司,錠劑,一般學名藥,"BETAHISTINE , 一般錠劑膠囊劑 , 8.00 MG",N07CA01
AC473461G0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01047346,01047346,DIZYNIL TABLET 8MG,眩停錠8毫克,BETAHISTINE DIHYDROCHLORIDE 8 MG,,單方,2.00,104.08.01- 迄今,104.08.01,,瑞士藥廠股份有限公司,錠劑,一般學名藥,"BETAHISTINE , 一般錠劑膠囊劑 , 8.00 MG",N07CA01
