q_letter,local_pack_code,drug_id,generic_name,brand_name_strength_dosage,mfr_code,manufacturer_name,price_type,exfactory_price_raw,amount_moh_pays_raw,exfactory_price,reimbursable_price,public_with_vat,copay,interchangeable,limited_use,therapeutic_notes_requirements,qa_notes,detail_url
a,02522713,02522713,SITAGLIPTIN,Teva-Sitagliptin Malate 50mg Tab,TEV,Teva Canada Limited,UNIT,0.8197,0.8197,0.8197,0.8197,0.8853,0.0656,YES,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02522713
a,02506289,02506289,SITAGLIPTIN & METFORMIN,Apo-Sitagliptin/Metformin XR 50mg & 1000mg ER Tab,APX,Apotex Inc.,UNIT,0.8893,0.8893,0.8893,0.8893,0.9604,0.0711,YES,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02506289
a,02506270,02506270,SITAGLIPTIN & METFORMIN,Apo-Sitagliptin/Metformin XR 50mg & 500mg ER Tab,APX,Apotex Inc.,UNIT,0.8893,0.8893,0.8893,0.8893,0.9604,0.0711,YES,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02506270
a,02506297,02506297,SITAGLIPTIN & METFORMIN,Apo-Sitagliptin/Metformin XR 100mg & 1000mg ER Tab,APX,Apotex Inc.,UNIT,1.7785,1.7784,1.7785,1.7784,1.9208,0.1424,YES,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02506297
a,02416794,02416794,SITAGLIPTIN & METFORMIN,Janumet XR 50mg & 1000mg ER Tab,MEK,Merck Canada Inc.,UNIT,1.7785,0.8893,1.7785,0.8893,1.9208,1.0315,YES,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02416794
a,02416808,02416808,SITAGLIPTIN & METFORMIN,Janumet XR 100mg & 1000mg ER Tab,MEK,Merck Canada Inc.,UNIT,3.5568,1.7784,3.5568,1.7784,3.8413,2.0629,YES,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02416808
a,02416786,02416786,SITAGLIPTIN & METFORMIN,Janumet XR 50mg & 500mg ER Tab,MEK,Merck Canada Inc.,UNIT,1.7785,0.8893,1.7785,0.8893,1.9208,1.0315,YES,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02416786
a,02529114,02529114,SITAGLIPTIN & METFORMIN,Sandoz Sitagliptin-Metformin XR 50mg & 1000mg ER Tab,SDZ,Sandoz Canada Inc.,UNIT,0.8893,0.8893,0.8893,0.8893,0.9604,0.0711,YES,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02529114
a,02529122,02529122,SITAGLIPTIN & METFORMIN,Sandoz Sitagliptin-Metformin XR 100mg & 1000mg ER Tab,SDZ,Sandoz Canada Inc.,UNIT,1.7784,1.7784,1.7784,1.7784,1.9207,0.1423,YES,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02529122
a,02529106,02529106,SITAGLIPTIN & METFORMIN,Sandoz Sitagliptin-Metformin XR 50mg & 500mg ER Tab,SDZ,Sandoz Canada Inc.,UNIT,0.8893,0.8893,0.8893,0.8893,0.9604,0.0711,YES,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02529106
a,02509415,02509415,SITAGLIPTIN & METFORMIN,Apo-Sitagliptin Malate/Metformin HCl 50mg & 500mg Tab,APX,Apotex Inc.,UNIT,0.4446,0.4446,0.4446,0.4446,0.4802,0.0356,YES,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02509415
a,02509431,02509431,SITAGLIPTIN & METFORMIN,Apo-Sitagliptin Malate/Metformin HCl 50mg & 1000mg Tab,APX,Apotex Inc.,UNIT,0.4446,0.4446,0.4446,0.4446,0.4802,0.0356,YES,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02509431
a,02509423,02509423,SITAGLIPTIN & METFORMIN,Apo-Sitagliptin Malate/Metformin HCl 50mg & 850mg Tab,APX,Apotex Inc.,UNIT,0.4446,0.4446,0.4446,0.4446,0.4802,0.0356,YES,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02509423
a,02547821,02547821,SITAGLIPTIN & METFORMIN,Auro-Sitagliptin HCl and Metformin HCl 50mg & 1000mg Tab,AUR,Auro Pharma Inc.,UNIT,0.4446,0.4446,0.4446,0.4446,0.4802,0.0356,YES,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02547821
a,02547805,02547805,SITAGLIPTIN & METFORMIN,Auro-Sitagliptin HCl and Metformin HCl 50mg & 500mg Tab,AUR,Auro Pharma Inc.,UNIT,0.4446,0.4446,0.4446,0.4446,0.4802,0.0356,YES,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02547805
a,02547813,02547813,SITAGLIPTIN & METFORMIN,Auro-Sitagliptin HCl and Metformin HCl 50mg & 850mg Tab,AUR,Auro Pharma Inc.,UNIT,0.4446,0.4446,0.4446,0.4446,0.4802,0.0356,YES,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02547813
a,02556200,02556200,SITAGLIPTIN & METFORMIN,Jamp Sitagliptin HCl / Metformin 50mg & 1000mg Tab,JPC,Jamp Pharma Corporation,UNIT,0.4446,0.4446,0.4446,0.4446,0.4802,0.0356,YES,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02556200
a,02556197,02556197,SITAGLIPTIN & METFORMIN,Jamp Sitagliptin HCl / Metformin 50mg & 850mg Tab,JPC,Jamp Pharma Corporation,UNIT,0.4446,0.4446,0.4446,0.4446,0.4802,0.0356,YES,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02556197
a,02556189,02556189,SITAGLIPTIN & METFORMIN,Jamp Sitagliptin HCl / Metformin 50mg & 500mg Tab,JPC,Jamp Pharma Corporation,UNIT,0.4446,0.4446,0.4446,0.4446,0.4802,0.0356,YES,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02556189
a,02333856,02333856,SITAGLIPTIN & METFORMIN,Janumet 50mg & 500mg Tab,MEK,Merck Canada Inc.,UNIT,1.7785,0.4446,1.7785,0.4446,1.9208,1.4762,YES,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02333856
a,02333864,02333864,SITAGLIPTIN & METFORMIN,Janumet 50mg & 850mg Tab,MEK,Merck Canada Inc.,UNIT,1.7785,0.4446,1.7785,0.4446,1.9208,1.4762,YES,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02333864
a,02333872,02333872,SITAGLIPTIN & METFORMIN,Janumet 50mg & 1000mg Tab,MEK,Merck Canada Inc.,UNIT,1.7785,0.4446,1.7785,0.4446,1.9208,1.4762,YES,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02333872
a,02540134,02540134,SITAGLIPTIN & METFORMIN,Reddy-Sitagliptin and Metformin HCl 50mg & 1000mg Tab,DRR,Dr. Reddy's Laboratories Inc.,UNIT,0.4446,0.4446,0.4446,0.4446,0.4802,0.0356,YES,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02540134
a,02540126,02540126,SITAGLIPTIN & METFORMIN,Reddy-Sitagliptin and Metformin HCl 50mg & 850mg Tab,DRR,Dr. Reddy's Laboratories Inc.,UNIT,0.4446,0.4446,0.4446,0.4446,0.4802,0.0356,YES,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02540126
a,02540118,02540118,SITAGLIPTIN & METFORMIN,Reddy-Sitagliptin and Metformin HCl 50mg & 500mg Tab,DRR,Dr. Reddy's Laboratories Inc.,UNIT,0.4446,0.4446,0.4446,0.4446,0.4802,0.0356,YES,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02540118
a,02503964,02503964,SITAGLIPTIN & METFORMIN,Sandoz Sitagliptin-Metformin 50mg & 850mg Tab,SDZ,Sandoz Canada Inc.,UNIT,0.4446,0.4446,0.4446,0.4446,0.4802,0.0356,YES,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02503964
a,02503956,02503956,SITAGLIPTIN & METFORMIN,Sandoz Sitagliptin-Metformin 50mg & 500mg Tab,SDZ,Sandoz Canada Inc.,UNIT,0.4446,0.4446,0.4446,0.4446,0.4802,0.0356,YES,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02503956
a,02503972,02503972,SITAGLIPTIN & METFORMIN,Sandoz Sitagliptin-Metformin 50mg & 1000mg Tab,SDZ,Sandoz Canada Inc.,UNIT,0.4446,0.4446,0.4446,0.4446,0.4802,0.0356,YES,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02503972
a,02529165,02529165,SITAGLIPTIN & METFORMIN,Sitagliptin-Metformin 50mg & 850mg Tab,SIV,Sivem Pharmaceuticals ULC,UNIT,0.4446,0.4446,0.4446,0.4446,0.4802,0.0356,YES,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02529165
a,02529157,02529157,SITAGLIPTIN & METFORMIN,Sitagliptin-Metformin 50mg & 500mg Tab,SIV,Sivem Pharmaceuticals ULC,UNIT,0.4446,0.4446,0.4446,0.4446,0.4802,0.0356,YES,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02529157
a,02529173,02529173,SITAGLIPTIN & METFORMIN,Sitagliptin-Metformin 50mg & 1000mg Tab,SIV,Sivem Pharmaceuticals ULC,UNIT,0.4446,0.4446,0.4446,0.4446,0.4802,0.0356,YES,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02529173
a,02520508,02520508,SITAGLIPTIN & METFORMIN,Teva-Sitagliptin Malate / Metformin 50mg & 850mg Tab,TEV,Teva Canada Limited,UNIT,0.4446,0.4446,0.4446,0.4446,0.4802,0.0356,YES,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02520508
a,02520494,02520494,SITAGLIPTIN & METFORMIN,Teva-Sitagliptin Malate / Metformin 50mg & 500mg Tab,TEV,Teva Canada Limited,UNIT,0.4446,0.4446,0.4446,0.4446,0.4802,0.0356,YES,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02520494
a,02520516,02520516,SITAGLIPTIN & METFORMIN,Teva-Sitagliptin Malate / Metformin 50mg & 1000mg Tab,TEV,Teva Canada Limited,UNIT,0.4446,0.4446,0.4446,0.4446,0.4802,0.0356,YES,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02520516
a,00108065,00108065,SODIUM BIPHOSPHATE & SODIUM PHOSPHATE,Fleet Enema Pediatric 160mg & 60mg/mL Ped Rect Sol,CBF,C.B. Fleet Company Inc.,UNIT,0.0630,0.0630,0.0630,0.0630,0.0680,0.0050,NO,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=00108065
a,00009911,00009911,SODIUM BIPHOSPHATE & SODIUM PHOSPHATE,Fleet Enema 160mg & 60mg/mL Rect Sol (with Preservative),CBF,C.B. Fleet Company Inc.,UNIT,0.0313,0.0313,0.0313,0.0313,0.0338,0.0025,NO,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=00009911
a,02009277,02009277,SODIUM CROMOGLYCATE,Cromolyn Eye Drops 2% Oph Sol,PEN,"Pendopharm, Division of Pharmascience Inc.",UNIT,0.9500,0.9500,0.9500,0.9500,1.0260,0.0760,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02009277
a,02230621,02230621,SODIUM CROMOGLYCATE,Opticrom (Not a Benefit) 2% Oph Sol,ALL,Allergan Inc.,UNIT,N/A,N/A,nan,nan,nan,nan,YES,NO,NO,exfactory_missing_or_non_numeric;reimbursable_missing_or_non_numeric;amount_moh_pays_na,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02230621
a,00586676,00586676,SODIUM FUSIDATE,Fucidin 2% Oint,LEO,Leo Pharma Inc.,UNIT,1.1202,1.1202,1.1202,1.1202,1.2098,0.0896,NO,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=00586676
a,02418355,02418355,SOFOSBUVIR,Sovaldi 400mg Tab,GIL,"Gilead Sciences Canada, Inc.",UNIT,654.7619,654.7619,654.7619,654.7619,707.1429,52.3810,NO,YES,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02418355
a,02456370,02456370,SOFOSBUVIR & VELPATASVIR,Epclusa 400mg & 100mg Tab,GIL,"Gilead Sciences Canada, Inc.",UNIT,714.2857,714.2857,714.2857,714.2857,771.4286,57.1429,NO,YES,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02456370
a,02467542,02467542,SOFOSBUVIR & VELPATASVIR & VOXILAPREVIR,Vosevi 400mg & 100mg & 100mg Tab,GIL,"Gilead Sciences Canada, Inc.",UNIT,714.2857,714.2857,714.2857,714.2857,771.4286,57.1429,NO,YES,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02467542
a,02439352,02439352,SOLIFENACIN SUCCINATE,Ach-Solifenacin Succinate 10mg Tab,ACH,Accord Healthcare Inc.,UNIT,0.3041,0.3041,0.3041,0.3041,0.3284,0.0243,YES,YES,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02439352
a,02439344,02439344,SOLIFENACIN SUCCINATE,Ach-Solifenacin Succinate 5mg Tab,ACH,Accord Healthcare Inc.,UNIT,0.3041,0.3041,0.3041,0.3041,0.3284,0.0243,YES,YES,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02439344
a,02422247,02422247,SOLIFENACIN SUCCINATE,Act Solifenacin 10mg Tab,ACV,Actavis Pharma Company,UNIT,0.3041,0.3041,0.3041,0.3041,0.3284,0.0243,YES,YES,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02422247
a,02422239,02422239,SOLIFENACIN SUCCINATE,Act Solifenacin 5mg Tab,ACV,Actavis Pharma Company,UNIT,0.3041,0.3041,0.3041,0.3041,0.3284,0.0243,YES,YES,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02422239
a,02423383,02423383,SOLIFENACIN SUCCINATE,Apo-Solifenacin 10mg Tab,APX,Apotex Inc.,UNIT,0.3041,0.3041,0.3041,0.3041,0.3284,0.0243,YES,YES,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02423383
a,02423375,02423375,SOLIFENACIN SUCCINATE,Apo-Solifenacin 5mg Tab,APX,Apotex Inc.,UNIT,0.3041,0.3041,0.3041,0.3041,0.3284,0.0243,YES,YES,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02423375
a,02446375,02446375,SOLIFENACIN SUCCINATE,Auro-Solifenacin 5mg Tab,AUR,Auro Pharma Inc.,UNIT,0.3041,0.3041,0.3041,0.3041,0.3284,0.0243,YES,YES,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02446375
a,02446383,02446383,SOLIFENACIN SUCCINATE,Auro-Solifenacin 10mg Tab,AUR,Auro Pharma Inc.,UNIT,0.3041,0.3041,0.3041,0.3041,0.3284,0.0243,YES,YES,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02446383
a,02428911,02428911,SOLIFENACIN SUCCINATE,Jamp Solifenacin Succinate 5mg Tab,JPC,Jamp Pharma Corporation,UNIT,0.3041,0.3041,0.3041,0.3041,0.3284,0.0243,YES,YES,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02428911
a,02428938,02428938,SOLIFENACIN SUCCINATE,Jamp Solifenacin Succinate 10mg Tab,JPC,Jamp Pharma Corporation,UNIT,0.3041,0.3041,0.3041,0.3041,0.3284,0.0243,YES,YES,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02428938
a,02424339,02424339,SOLIFENACIN SUCCINATE,Jamp-Solifenacin 5mg Tab,JPC,Jamp Pharma Corporation,UNIT,0.3041,0.3041,0.3041,0.3041,0.3284,0.0243,YES,YES,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02424339
a,02424347,02424347,SOLIFENACIN SUCCINATE,Jamp-Solifenacin 10mg Tab,JPC,Jamp Pharma Corporation,UNIT,0.3041,0.3041,0.3041,0.3041,0.3284,0.0243,YES,YES,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02424347
a,02529718,02529718,SOLIFENACIN SUCCINATE,M-Solifenacin Succinate 10mg Tab,MAT,Mantra Pharma Inc.,UNIT,0.3041,0.3041,0.3041,0.3041,0.3284,0.0243,YES,YES,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02529718
a,02529696,02529696,SOLIFENACIN SUCCINATE,M-Solifenacin Succinate 5mg Tab,MAT,Mantra Pharma Inc.,UNIT,0.3041,0.3041,0.3041,0.3041,0.3284,0.0243,YES,YES,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02529696
a,02417723,02417723,SOLIFENACIN SUCCINATE,PMS-Solifenacin 5mg Tab,PMS,Pharmascience Inc.,UNIT,0.3041,0.3041,0.3041,0.3041,0.3284,0.0243,YES,YES,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02417723
a,02417731,02417731,SOLIFENACIN SUCCINATE,PMS-Solifenacin 10mg Tab,PMS,Pharmascience Inc.,UNIT,0.3041,0.3041,0.3041,0.3041,0.3284,0.0243,YES,YES,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02417731
a,02493047,02493047,SOLIFENACIN SUCCINATE,PRZ-Solifenacin 10mg Tab,PRZ,Pharmaris Canada Inc.,UNIT,0.3041,0.3041,0.3041,0.3041,0.3284,0.0243,YES,YES,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02493047
a,02493039,02493039,SOLIFENACIN SUCCINATE,PRZ-Solifenacin 5mg Tab,PRZ,Pharmaris Canada Inc.,UNIT,0.3041,0.3041,0.3041,0.3041,0.3284,0.0243,YES,YES,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02493039
a,02437988,02437988,SOLIFENACIN SUCCINATE,Ran-Solifenacin 5mg Tab,RAN,Ranbaxy Pharmaceuticals Canada Inc.,UNIT,0.3041,0.3041,0.3041,0.3041,0.3284,0.0243,YES,YES,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02437988
a,02437996,02437996,SOLIFENACIN SUCCINATE,Ran-Solifenacin 10mg Tab,RAN,Ranbaxy Pharmaceuticals Canada Inc.,UNIT,0.3041,0.3041,0.3041,0.3041,0.3284,0.0243,YES,YES,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02437996
a,02399040,02399040,SOLIFENACIN SUCCINATE,Sandoz Solifenacin 10mg Tab,SDZ,Sandoz Canada Inc.,UNIT,0.3041,0.3041,0.3041,0.3041,0.3284,0.0243,YES,YES,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02399040
a,02399032,02399032,SOLIFENACIN SUCCINATE,Sandoz Solifenacin 5mg Tab,SDZ,Sandoz Canada Inc.,UNIT,0.3041,0.3041,0.3041,0.3041,0.3284,0.0243,YES,YES,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02399032
a,02458268,02458268,SOLIFENACIN SUCCINATE,Solifenacin 10mg Tab,SAI,Sanis Health Inc.,UNIT,0.3041,0.3041,0.3041,0.3041,0.3284,0.0243,YES,YES,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02458268
a,02458241,02458241,SOLIFENACIN SUCCINATE,Solifenacin 5mg Tab,SAI,Sanis Health Inc.,UNIT,0.3041,0.3041,0.3041,0.3041,0.3284,0.0243,YES,YES,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02458241
a,02448335,02448335,SOLIFENACIN SUCCINATE,Solifenacin Succinate Tablets 5mg Tab,MDI,MDA Inc.,UNIT,0.3041,0.3041,0.3041,0.3041,0.3284,0.0243,YES,YES,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02448335
a,02448343,02448343,SOLIFENACIN SUCCINATE,Solifenacin Succinate Tablets 10mg Tab,MDI,MDA Inc.,UNIT,0.3041,0.3041,0.3041,0.3041,0.3284,0.0243,YES,YES,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02448343
a,02397919,02397919,SOLIFENACIN SUCCINATE,Teva-Solifenacin 10mg Tab,TEV,Teva Canada Limited,UNIT,0.3041,0.3041,0.3041,0.3041,0.3284,0.0243,YES,YES,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02397919
a,02397900,02397900,SOLIFENACIN SUCCINATE,Teva-Solifenacin 5mg Tab,TEV,Teva Canada Limited,UNIT,0.3041,0.3041,0.3041,0.3041,0.3284,0.0243,YES,YES,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02397900
a,02277271,02277271,SOLIFENACIN SUCCINATE,Vesicare 10mg Tab,ASE,Astellas Pharma Canada Inc.,UNIT,1.6892,0.3041,1.6892,0.3041,1.8243,1.5202,YES,YES,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02277271
a,02277263,02277263,SOLIFENACIN SUCCINATE,Vesicare 5mg Tab,ASE,Astellas Pharma Canada Inc.,UNIT,1.6892,0.3041,1.6892,0.3041,1.8243,1.5202,YES,YES,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02277263
a,02167794,02167794,SOTALOL HCL,Apo-Sotalol 160mg Tab,APX,Apotex Inc.,UNIT,0.1623,0.1623,0.1623,0.1623,0.1753,0.0130,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02167794
a,02210428,02210428,SOTALOL HCL,Apo-Sotalol 80mg Tab,APX,Apotex Inc.,UNIT,0.2966,0.2966,0.2966,0.2966,0.3203,0.0237,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02210428
a,02270633,02270633,SOTALOL HCL,Co Sotalol 160mg Tab,COB,Cobalt Pharmaceuticals Company,UNIT,0.1623,0.1623,0.1623,0.1623,0.1753,0.0130,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02270633
a,02368617,02368617,SOTALOL HCL,Jamp-Sotalol 80mg Tab,JPC,Jamp Pharma Corporation,UNIT,0.2966,0.2966,0.2966,0.2966,0.3203,0.0237,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02368617
a,02368625,02368625,SOTALOL HCL,Jamp-Sotalol 160mg Tab,JPC,Jamp Pharma Corporation,UNIT,0.1623,0.1623,0.1623,0.1623,0.1753,0.0130,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02368625
a,02231182,02231182,SOTALOL HCL,Novo-Sotalol 160mg Tab,NOP,Novopharm Ltd.,UNIT,0.1623,0.1623,0.1623,0.1623,0.1753,0.0130,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02231182
a,02238326,02238326,SOTALOL HCL,PMS-Sotalol 80mg Tab,PMS,Pharmascience Inc.,UNIT,0.2966,0.2966,0.2966,0.2966,0.3203,0.0237,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02238326
a,02238327,02238327,SOTALOL HCL,PMS-Sotalol 160mg Tab,PMS,Pharmascience Inc.,UNIT,0.1623,0.1623,0.1623,0.1623,0.1753,0.0130,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02238327
a,02084236,02084236,SOTALOL HCL,Ratio-Sotalol 160mg Tab,RPH,Ratiopharm Inc.,UNIT,0.1623,0.1623,0.1623,0.1623,0.1753,0.0130,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02084236
a,00483923,00483923,SOTALOL HCL,Sotacor (Not a Benefit) 160mg Tab,BQU,Bristol Myers Squibb Canada Inc,UNIT,N/A,N/A,nan,nan,nan,nan,YES,NO,NO,exfactory_missing_or_non_numeric;reimbursable_missing_or_non_numeric;amount_moh_pays_na,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=00483923
a,00897272,00897272,SOTALOL HCL,Sotacor (Not a Benefit) 80mg Tab,BQU,Bristol Myers Squibb Canada Inc,UNIT,N/A,N/A,nan,nan,nan,nan,YES,NO,NO,exfactory_missing_or_non_numeric;reimbursable_missing_or_non_numeric;amount_moh_pays_na,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=00897272
a,02396963,02396963,SOYBEAN OIL & MEDIUM CHAIN TRIGLYCERIDES & OLIVE OIL & FISH OIL,SMOFLipid 20% 6% & 6% & 5% & 3% w/v Inj Emuls-250mL Pk,FKC,Fresenius Kabi Canada Ltd.,PACK,27.5000,27.5000,27.5000,27.5000,29.7000,2.2000,NO,YES,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02396963
a,09857595,09857595,SOYBEAN OIL & MEDIUM CHAIN TRIGLYCERIDES & OLIVE OIL & FISH OIL,SMOFLipid 20% 6% & 6% & 5% & 3% w/v Inj Emuls-500mL Pk,FKC,Fresenius Kabi Canada Ltd.,PACK,33.3300,33.3300,33.3300,33.3300,35.9964,2.6664,NO,YES,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=09857595
a,00028606,00028606,SPIRONOLACTONE,Aldactone 25mg Tab,PFI,Pfizer Canada Inc.,UNIT,0.2746,0.0405,0.2746,0.0405,0.2966,0.2561,YES,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=00028606
a,00285455,00285455,SPIRONOLACTONE,Aldactone 100mg Tab,PFI,Pfizer Canada Inc.,UNIT,0.6410,0.0955,0.6410,0.0955,0.6923,0.5968,YES,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=00285455
a,02518821,02518821,SPIRONOLACTONE,Jamp Spironolactone 25mg Tab,JPC,Jamp Pharma Corporation,UNIT,0.0405,0.0405,0.0405,0.0405,0.0437,0.0032,YES,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02518821
a,02518848,02518848,SPIRONOLACTONE,Jamp Spironolactone 100mg Tab,JPC,Jamp Pharma Corporation,UNIT,0.0955,0.0955,0.0955,0.0955,0.1031,0.0076,YES,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02518848
a,02488159,02488159,SPIRONOLACTONE,Mint-Spironolactone 100mg Tab,MIN,Mint Pharmaceuticals Inc.,UNIT,0.0955,0.0955,0.0955,0.0955,0.1031,0.0076,YES,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02488159
a,02488140,02488140,SPIRONOLACTONE,Mint-Spironolactone 25mg Tab,MIN,Mint Pharmaceuticals Inc.,UNIT,0.0405,0.0405,0.0405,0.0405,0.0437,0.0032,YES,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02488140
