detail_url,brand_full,brand_name,pack_presentation,ddd_text,currency,price_per_day,price_per_week,price_per_month,price_per_six_months,reimbursed_per_day,extra_payment_per_day,table_type,unit_type,unit_amount
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tadalafil,"CIALIS ,
        FILMOMHULDE TABLET 5 mg",CIALIS,FILMOMHULDE TABLET 5 mg,10 mg,€,5.84,40.88,175.2,,0.0,5.84,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tafamidis,"VYNDAQEL ,
        CAPSULE, ZACHT 20 mg",VYNDAQEL,"CAPSULE, ZACHT 20 mg",20 mg,€,348.77,,,,348.77,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tafamidis,"VYNDAQEL ,
        CAPSULE, ZACHT 61 mg",VYNDAQEL,"CAPSULE, ZACHT 61 mg",20 mg,€,83.17,582.19,,,83.17,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tafluprost,"SAFLUTAN , 3 ml OOGDRUPPELS 15 μg / ml",SAFLUTAN,3 ml OOGDRUPPELS 15 μg / ml,,€,18.86,,,,18.86,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tafluprost,"SAFLUTAN , 0,3 ml OOGDRUPPELS 15 μg / ml",SAFLUTAN,"0,3 ml OOGDRUPPELS 15 μg / ml",,€,19.87,,,,0.66,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tafluprost_timolol,"GENERIEK , 3 ml OOGDRUPPELS 5/0,3 mg / ml",GENERIEK,"3 ml OOGDRUPPELS 5/0,3 mg / ml",,€,10.68,,,,10.68,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tafluprost_timolol,"GANFORT , 3 ml OOGDRUPPELS 5/0,3 mg / ml",GANFORT,"3 ml OOGDRUPPELS 5/0,3 mg / ml",,€,11.73,,,,11.73,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tafluprost_timolol,"GANFORT , 3 ml OOGDRUPPELS 5/0,3 mg / ml",GANFORT,"3 ml OOGDRUPPELS 5/0,3 mg / ml",,€,35.21,,,,11.74,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tafluprost_timolol,"GANFORT , 0,4 ml OOGDRUPPELS 5/0,3 mg / ml",GANFORT,"0,4 ml OOGDRUPPELS 5/0,3 mg / ml",,€,17.86,,,,0.6,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tafluprost_timolol,"GENERIEK , 5 ml OOGDRUPPELS 5/2 mg / ml",GENERIEK,5 ml OOGDRUPPELS 5/2 mg / ml,,€,12.97,,,,12.97,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tafluprost_timolol,"COMBIGAN , 5 ml OOGDRUPPELS 5/2 mg / ml",COMBIGAN,5 ml OOGDRUPPELS 5/2 mg / ml,,€,12.97,,,,12.97,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tafluprost_timolol,"GENERIEK , 5 ml OOGDRUPPELS 5/10 mg / ml",GENERIEK,5 ml OOGDRUPPELS 5/10 mg / ml,,€,9.6,,,,9.6,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tafluprost_timolol,"AZARGA , 5 ml OOGDRUPPELS 5/10 mg / ml",AZARGA,5 ml OOGDRUPPELS 5/10 mg / ml,,€,9.6,,,,9.6,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tafluprost_timolol,"AZARGA , 5 ml OOGDRUPPELS 5/10 mg / ml",AZARGA,5 ml OOGDRUPPELS 5/10 mg / ml,,€,28.81,,,,9.6,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tafluprost_timolol,"GENERIEK , 5 ml OOGDRUPPELS 5/20 mg / ml",GENERIEK,5 ml OOGDRUPPELS 5/20 mg / ml,,€,6.99,,,,6.99,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tafluprost_timolol,"GENERIEK , 0,3 ml OOGDRUPPELS 5/20 mg / ml",GENERIEK,"0,3 ml OOGDRUPPELS 5/20 mg / ml",,€,23.78,,,,0.4,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tafluprost_timolol,"COSOPT , 5 ml OOGDRUPPELS 5/20 mg / ml",COSOPT,5 ml OOGDRUPPELS 5/20 mg / ml,,€,8.99,,,,8.99,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tafluprost_timolol,"COSOPT , 0,2 ml OOGDRUPPELS 5/20 mg / ml",COSOPT,"0,2 ml OOGDRUPPELS 5/20 mg / ml",,€,24.66,,,,0.41,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tafluprost_timolol,"COSOPT MULTIDOSE , 10 ml OOGDRUPPELS 5/20 mg / ml",COSOPT MULTIDOSE,10 ml OOGDRUPPELS 5/20 mg / ml,,€,18.0,,,,18.0,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tafluprost_timolol,"DUALKOPT , 10 ml OOGDRUPPELS 5/20 mg / ml",DUALKOPT,10 ml OOGDRUPPELS 5/20 mg / ml,,€,18.0,,,,18.0,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tafluprost_timolol,"GENERIEK , 2,5 ml OOGDRUPPELS 5MG/50 μg / ml",GENERIEK,"2,5 ml OOGDRUPPELS 5MG/50 μg / ml",,€,7.92,,,,7.92,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tafluprost_timolol,"FIXAPROST , 0,2 ml OOGDRUPPELS 5MG/50 μg / ml",FIXAPROST,"0,2 ml OOGDRUPPELS 5MG/50 μg / ml",,€,17.83,,,,0.59,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tafluprost_timolol,"LATANOTIM , 2,5 ml OOGDRUPPELS 5MG/50 μg / ml",LATANOTIM,"2,5 ml OOGDRUPPELS 5MG/50 μg / ml",,€,21.15,,,,21.15,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tafluprost_timolol,"XALACOM , 2,5 ml OOGDRUPPELS 5MG/50 μg / ml",XALACOM,"2,5 ml OOGDRUPPELS 5MG/50 μg / ml",,€,7.92,,,,7.92,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tafluprost_timolol,"TAPTIQOM , 3 ml OOGDRUPPELS 5MG/15 μg / ml",TAPTIQOM,3 ml OOGDRUPPELS 5MG/15 μg / ml,,€,37.66,,,,37.66,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tafluprost_timolol,"TAPTIQOM , 7 ml OOGDRUPPELS 5MG/15 μg / ml",TAPTIQOM,7 ml OOGDRUPPELS 5MG/15 μg / ml,,€,87.9,,,,87.9,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tafluprost_timolol,"GENERIEK , 2,5 ml OOGDRUPPELS 40 μg /5MG/ ml",GENERIEK,"2,5 ml OOGDRUPPELS 40 μg /5MG/ ml",,€,9.48,,,,9.48,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tafluprost_timolol,"GENERIEK , 2,5 ml OOGDRUPPELS 40 μg /5MG/ ml",GENERIEK,"2,5 ml OOGDRUPPELS 40 μg /5MG/ ml",,€,27.03,,,,9.01,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tafluprost_timolol,"DUOTRAV , 2,5 ml OOGDRUPPELS 40 μg /5MG/ ml",DUOTRAV,"2,5 ml OOGDRUPPELS 40 μg /5MG/ ml",,€,10.44,,,,10.44,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tafluprost_timolol,"DUOTRAV , 2,5 ml OOGDRUPPELS 40 μg /5MG/ ml",DUOTRAV,"2,5 ml OOGDRUPPELS 40 μg /5MG/ ml",,€,31.34,,,,10.45,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tafluprost_timolol,"FILIOP , 2,5 ml OOGDRUPPELS 40 μg /5MG/ ml",FILIOP,"2,5 ml OOGDRUPPELS 40 μg /5MG/ ml",,€,10.45,,,,10.45,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tafluprost_timolol,"KIVIZIDIALE , 2,5 ml OOGDRUPPELS 40 μg /5MG/ ml",KIVIZIDIALE,"2,5 ml OOGDRUPPELS 40 μg /5MG/ ml",,€,10.45,,,,10.45,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/talazoparib,"TALZENNA ,
        CAPSULE 0,1 mg",TALZENNA,"CAPSULE 0,1 mg",,€,454.02,,,,0.0,15.13,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/talazoparib,"TALZENNA ,
        CAPSULE 0,25 mg",TALZENNA,"CAPSULE 0,25 mg",,€,,,,,0.0,37.67,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/talazoparib,"TALZENNA ,
        CAPSULE 1 mg",TALZENNA,CAPSULE 1 mg,,€,,,,,0.0,164.78,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/talimogeen_laherparepvec,"IMLYGIC , 1 ml INJECTIEVLOEISTOF 100MU/ ml",IMLYGIC,1 ml INJECTIEVLOEISTOF 100MU/ ml,,€,,,,,0.0,2.332,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/talimogeen_laherparepvec,"IMLYGIC , 1 ml INJECTIEVLOEISTOF 1MU/ ml",IMLYGIC,1 ml INJECTIEVLOEISTOF 1MU/ ml,,€,,,,,0.0,2.681,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/talquetamab,"TALVEY , 1,5 ml INJECTIEVLOEISTOF 2 mg / ml",TALVEY,"1,5 ml INJECTIEVLOEISTOF 2 mg / ml",,€,415.28,,,,0.0,415.28,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/talquetamab,"TALVEY , 1 ml INJECTIEVLOEISTOF 40 mg / ml",TALVEY,1 ml INJECTIEVLOEISTOF 40 mg / ml,,€,,,,,0.0,5.532,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tamoxifen,"GENERIEK ,
        TABLET 10 mg",GENERIEK,TABLET 10 mg,20 mg,€,0.45,3.15,13.5,81.9,0.45,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tamoxifen,"GENERIEK ,
        TABLET 20 mg",GENERIEK,TABLET 20 mg,20 mg,€,0.33,2.31,9.9,60.06,0.33,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tamoxifen,"GENERIEK ,
        TABLET 40 mg",GENERIEK,TABLET 40 mg,20 mg,€,0.45,3.15,13.5,81.9,0.45,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tamsulosine,"GENERIEK ,
        CAPSULE MET GEREGULEERDE AFGIFTE 0,4 mg",GENERIEK,"CAPSULE MET GEREGULEERDE AFGIFTE 0,4 mg","0,4 mg",€,0.15,1.05,4.5,27.3,0.15,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tamsulosine,"GENERIEK ,
        TABLET MET GEREGULEERDE AFGIFTE 0,4 mg",GENERIEK,"TABLET MET GEREGULEERDE AFGIFTE 0,4 mg","0,4 mg",€,0.09,0.63,2.7,16.38,0.09,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tamsulosine,"OMNIC ,
        TABLET MET GEREGULEERDE AFGIFTE 0,4 mg",OMNIC,"TABLET MET GEREGULEERDE AFGIFTE 0,4 mg","0,4 mg",€,0.37,2.59,11.1,67.34,0.37,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tamsulosine_dutasteride,"GENERIEK ,
        CAPSULE 0,5/0,4 mg",GENERIEK,"CAPSULE 0,5/0,4 mg",1 stuks,€,0.34,2.38,10.2,61.88,0.34,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tamsulosine_dutasteride,"COMBODART ,
        CAPSULE 0,5/0,4 mg",COMBODART,"CAPSULE 0,5/0,4 mg",1 stuks,€,0.73,5.11,21.9,132.86,0.73,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tamsulosine_solifenacine,"GENERIEK ,
        TABLET MET GEREGULEERDE AFGIFTE 6/0,4 mg",GENERIEK,"TABLET MET GEREGULEERDE AFGIFTE 6/0,4 mg",1 stuks,€,0.89,6.23,26.7,161.98,0.89,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tamsulosine_solifenacine,"VESOMNI ,
        TABLET MET GEREGULEERDE AFGIFTE 6/0,4 mg",VESOMNI,"TABLET MET GEREGULEERDE AFGIFTE 6/0,4 mg",1 stuks,€,0.89,6.23,26.7,161.98,0.89,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tapentadol,"GENERIEK ,
        TABLET MET GEREGULEERDE AFGIFTE 100 mg",GENERIEK,TABLET MET GEREGULEERDE AFGIFTE 100 mg,"0,4 g",€,3.62,25.34,108.6,658.84,3.62,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tapentadol,"PALEXIA ,
        TABLET MET GEREGULEERDE AFGIFTE 100 mg",PALEXIA,TABLET MET GEREGULEERDE AFGIFTE 100 mg,"0,4 g",€,4.77,33.39,143.1,868.14,3.63,1.14,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tapentadol,"GENERIEK ,
        TABLET MET GEREGULEERDE AFGIFTE 150 mg",GENERIEK,TABLET MET GEREGULEERDE AFGIFTE 150 mg,"0,4 g",€,3.63,25.41,108.9,660.66,3.63,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tapentadol,"PALEXIA ,
        TABLET MET GEREGULEERDE AFGIFTE 150 mg",PALEXIA,TABLET MET GEREGULEERDE AFGIFTE 150 mg,"0,4 g",€,4.74,33.18,142.2,862.68,3.63,1.11,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tapentadol,"GENERIEK ,
        TABLET MET GEREGULEERDE AFGIFTE 200 mg",GENERIEK,TABLET MET GEREGULEERDE AFGIFTE 200 mg,"0,4 g",€,3.63,25.41,108.9,660.66,3.63,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tapentadol,"PALEXIA ,
        TABLET MET GEREGULEERDE AFGIFTE 200 mg",PALEXIA,TABLET MET GEREGULEERDE AFGIFTE 200 mg,"0,4 g",€,4.73,33.11,141.9,860.86,3.63,1.1,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tapentadol,"GENERIEK ,
        TABLET MET GEREGULEERDE AFGIFTE 250 mg",GENERIEK,TABLET MET GEREGULEERDE AFGIFTE 250 mg,"0,4 g",€,3.63,25.41,108.9,660.66,3.63,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tapentadol,"GENERIEK ,
        TABLET MET GEREGULEERDE AFGIFTE 25 mg",GENERIEK,TABLET MET GEREGULEERDE AFGIFTE 25 mg,"0,4 g",€,5.71,39.97,171.3,,5.71,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tapentadol,"PALEXIA ,
        TABLET MET GEREGULEERDE AFGIFTE 25 mg",PALEXIA,TABLET MET GEREGULEERDE AFGIFTE 25 mg,"0,4 g",€,5.76,40.32,172.8,,5.76,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tapentadol,"GENERIEK ,
        TABLET MET GEREGULEERDE AFGIFTE 50 mg",GENERIEK,TABLET MET GEREGULEERDE AFGIFTE 50 mg,"0,4 g",€,3.63,25.41,108.9,660.66,3.63,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tapentadol,"PALEXIA ,
        TABLET MET GEREGULEERDE AFGIFTE 50 mg",PALEXIA,TABLET MET GEREGULEERDE AFGIFTE 50 mg,"0,4 g",€,3.63,25.41,108.9,660.66,3.63,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tasonermine,"BEROMUN , 1 mg POEDER VOOR OPLOSSING VOOR INFUSIE 1 mg",BEROMUN,1 mg POEDER VOOR OPLOSSING VOOR INFUSIE 1 mg,,€,,,,,0.0,9.401,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tebentafusp,"KIMMTRAK , 0,5 ml CONCENTRAAT VOOR OPLOSSING VOOR INFUSIE 200 μg / ml",KIMMTRAK,"0,5 ml CONCENTRAAT VOOR OPLOSSING VOOR INFUSIE 200 μg / ml",,€,,,,,0.0,13.549,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/teclistamab,"TECVAYLI , 3 ml INJECTIEVLOEISTOF 10 mg / ml",TECVAYLI,3 ml INJECTIEVLOEISTOF 10 mg / ml,,€,986.45,,,,0.0,986.45,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/teclistamab,"TECVAYLI , 1,7 ml INJECTIEVLOEISTOF 90 mg / ml",TECVAYLI,"1,7 ml INJECTIEVLOEISTOF 90 mg / ml",,€,,,,,0.0,5.03,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/teduglutide,"REVESTIVE ,
        POEDER VOOR INJECTIEVLOEISTOF 1,25 mg",REVESTIVE,"POEDER VOOR INJECTIEVLOEISTOF 1,25 mg",,€,345.14,,,,345.14,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/teduglutide,"REVESTIVE ,
        POEDER VOOR INJECTIEVLOEISTOF 5 mg",REVESTIVE,POEDER VOOR INJECTIEVLOEISTOF 5 mg,,€,698.04,,,,698.04,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tegafur_gimeracil_oteracil,"TEYSUNO ,
        CAPSULE 15/11,8/4,35 mg",TEYSUNO,"CAPSULE 15/11,8/4,35 mg",,€,145.23,,,,0.0,3.46,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tegafur_gimeracil_oteracil,"TEYSUNO ,
        CAPSULE 20/5,8/15,8 mg",TEYSUNO,"CAPSULE 20/5,8/15,8 mg",,€,217.45,,,,0.0,5.18,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/teicoplanine,"GENERIEK , 200 mg POEDER VOOR INJECTIEVLOEISTOF 200 mg",GENERIEK,200 mg POEDER VOOR INJECTIEVLOEISTOF 200 mg,,€,12.98,,,,12.98,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/teicoplanine,"GENERIEK , 200 mg POEDER VOOR INJECTIEVLOEISTOF 200 mg",GENERIEK,200 mg POEDER VOOR INJECTIEVLOEISTOF 200 mg,,€,11.92,,,,11.92,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/teicoplanine,"GENERIEK ,
        POEDER VOOR INJECTIEVLOEISTOF 200 mg",GENERIEK,POEDER VOOR INJECTIEVLOEISTOF 200 mg,,€,11.92,,,,11.92,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/teicoplanine,"TARGOCID , 200 mg POEDER VOOR INJECTIEVLOEISTOF 200 mg",TARGOCID,200 mg POEDER VOOR INJECTIEVLOEISTOF 200 mg,,€,13.8,,,,13.8,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/teicoplanine,"GENERIEK , 400 mg POEDER VOOR INJECTIEVLOEISTOF 400 mg",GENERIEK,400 mg POEDER VOOR INJECTIEVLOEISTOF 400 mg,,€,25.11,,,,25.11,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/teicoplanine,"GENERIEK , 400 mg POEDER VOOR INJECTIEVLOEISTOF 400 mg",GENERIEK,400 mg POEDER VOOR INJECTIEVLOEISTOF 400 mg,,€,23.05,,,,23.05,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/teicoplanine,"GENERIEK ,
        POEDER VOOR INJECTIEVLOEISTOF 400 mg",GENERIEK,POEDER VOOR INJECTIEVLOEISTOF 400 mg,,€,23.05,,,,23.05,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/teicoplanine,"TARGOCID , 1 stuks POEDER VOOR INJECTIEVLOEISTOF 400 mg",TARGOCID,1 stuks POEDER VOOR INJECTIEVLOEISTOF 400 mg,,€,32.07,,,,32.07,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tekenencefalitisvaccin,"FSME IMMUN , 0,5 ml SUSPENSIE VOOR INJECTIE 4,8 μg / ml",FSME IMMUN,"0,5 ml SUSPENSIE VOOR INJECTIE 4,8 μg / ml",,€,43.49,,,,0.0,43.49,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/tekenencefalitisvaccin,"FSME IMMUN , 0,25 ml SUSPENSIE VOOR INJECTIE 4,8 μg / ml",FSME IMMUN,"0,25 ml SUSPENSIE VOOR INJECTIE 4,8 μg / ml",,€,43.5,,,,0.0,43.5,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/telmisartan,"GENERIEK ,
        TABLET 20 mg",GENERIEK,TABLET 20 mg,40 mg,€,0.28,1.96,8.4,50.96,0.28,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/telmisartan,"GENERIEK ,
        TABLET 40 mg",GENERIEK,TABLET 40 mg,40 mg,€,0.19,1.33,5.7,34.58,0.19,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/telmisartan,"MICARDIS ,
        TABLET 40 mg",MICARDIS,TABLET 40 mg,40 mg,€,0.4,2.8,12.0,72.8,0.4,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/telmisartan,"GENERIEK ,
        TABLET 80 mg",GENERIEK,TABLET 80 mg,40 mg,€,0.11,0.77,3.3,20.02,0.11,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/telmisartan,"MICARDIS ,
        TABLET 80 mg",MICARDIS,TABLET 80 mg,40 mg,€,0.23,1.61,6.9,41.86,0.23,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/telmisartan_hydrochloorthiazide,"GENERIEK ,
        TABLET 40/12,5 mg",GENERIEK,"TABLET 40/12,5 mg",1 stuks,€,0.21,1.47,6.3,38.22,0.21,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/telmisartan_hydrochloorthiazide,"MICARDISPLUS ,
        TABLET 40/12,5 mg",MICARDISPLUS,"TABLET 40/12,5 mg",1 stuks,€,0.44,3.08,13.2,80.08,0.44,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/telmisartan_hydrochloorthiazide,"GENERIEK ,
        TABLET 80/12,5 mg",GENERIEK,"TABLET 80/12,5 mg",1 stuks,€,0.23,1.61,6.9,41.86,0.23,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/telmisartan_hydrochloorthiazide,"MICARDISPLUS ,
        TABLET 80/12,5 mg",MICARDISPLUS,"TABLET 80/12,5 mg",1 stuks,€,0.45,3.15,13.5,81.9,0.45,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/telmisartan_hydrochloorthiazide,"GENERIEK ,
        TABLET 80/25 mg",GENERIEK,TABLET 80/25 mg,1 stuks,€,0.3,2.1,9.0,54.6,0.3,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/telmisartan_hydrochloorthiazide,"MICARDISPLUS ,
        TABLET 80/25 mg",MICARDISPLUS,TABLET 80/25 mg,1 stuks,€,0.54,3.78,16.2,98.28,0.54,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/telotristat_ethyl,"XERMELO ,
        TABLET 250 mg",XERMELO,TABLET 250 mg,"0,75 g",€,42.83,299.81,,,42.83,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/temazepam,"GENERIEK ,
        CAPSULE 10 mg",GENERIEK,CAPSULE 10 mg,20 mg,€,0.43,3.01,12.9,78.26,0.21,0.21,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/temazepam,"GENERIEK ,
        CAPSULE 10 mg",GENERIEK,CAPSULE 10 mg,20 mg,€,0.21,1.47,6.3,38.22,0.21,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/temazepam,"GENERIEK ,
        TABLET 10 mg",GENERIEK,TABLET 10 mg,20 mg,€,0.21,1.47,6.3,38.22,0.21,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/temazepam,"GENERIEK ,
        CAPSULE 20 mg",GENERIEK,CAPSULE 20 mg,20 mg,€,0.42,2.94,12.6,76.44,0.21,0.21,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/t/temazepam,"GENERIEK ,
        CAPSULE 20 mg",GENERIEK,CAPSULE 20 mg,20 mg,€,0.21,1.47,6.3,38.22,0.21,0.0,Per dag Per week Per maand Per half jaar,,
