PCID,Package Number,Country,Company,Product Group,Local Product Name,Generic Name,Indication,Pack Size,Effective Start Date,Effective End Date,Currency,Ex Factory Wholesale Price,Ex Factory Wholesale Price Less Rebate,Ex Factory Hospital Price,Ex Factory Hospital Price Less Rebate,Pharmacy Purchase Price,Pharmacy Purchase Price Less Rebate,Public without VAT Price,Public Without VAT Price Less Rebate,Public with VAT Price,Public With VAT Price Less Rebate,VAT Percent,Reimbursable Status,Reimbursable Price,Reimbursable Rate,Reimbursable Notes,Copayment Value,Copayment Percent,Margin Rule,Package Notes,Discontinued,Region,WHO ATC Code,Therapeutic Areas,Presentation,Marketing Authority,Local Pack Description,Formulation,Fill Unit,Fill Size,Pack Unit,Strength Size,Strength Unit,Brand Type,Import Type,Combination Molecule,Source,Quality Control Source,Quality Control Notes,Client,Client Pack Description,LOCAL_PACK_CODE,APPROVAL_DT,DDD Value,DDD Unit,Import Price
2160576,,BELARUS,"Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus Manufacturer of the finished dosage form: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus # ul.Chapayeva, 64A (workshop No. 4), Borisov, Minsk region, 222518 Manufacturer performing filling/packaging: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus # ul.Chapayeva, 64A (workshop No. 4), Borisov, Minsk region, 222518 Issuance of a permit for the release of a medicinal product: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus # ul.Chapayeva, 64, Borisov, Minsk region, 222518 Quality control: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus # ul.Chapayeva, 64A (workshop No. 4), Borisov, Minsk region, 222518",FLUKANAZOL,FLUKANAZOL,Fluconazole,,,11-12-2024,,BYR,5.28,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,J02AC01,,,,capsules 150 mg in a blister pack No. 1x1,,,,,,,,,,PRICENTRIC,,,,,24/12/1127,,,,
2185242,,BELARUS,"Pharmtechnologiya LLC, Republic of Belarus Manufacturer of finished dosage form: Pharmtechnologiya LLC, Republic of Belarus Manufacturer performing packaging/packaging: Pharmtechnologiya LLC, Republic of Belarus Issuance of permission to release the medicinal product: Pharmtechnologiya LLC, Republic of Belarus Quality control: Pharmtechnologiya LLC, Republic of Belarus",LISINOPRIL FT,LISINOPRIL FT,Lisinopril,,,10-10-2022,,BYR,4.26,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C09AA03,,,,tablets 10 mg in a blister pack No. 10x6,,,,,,,,,,PRICENTRIC,,,,,22/10/1789,,,,
2160417,,BELARUS,"Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus Manufacturer of the finished dosage form: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus Manufacturer performing packaging/packaging: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus Issuance of a permit for the release of a medicinal product: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus",Azithromycin,Azithromycin,Azithromycin,,,07-04-2020,,BYR,10.91,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,J01FA10,,,,film-coated tablets 500 mg in a blister pack No. 3x2,,,,,,,,,,PRICENTRIC,,,,,161548,,,,
2037411,,BELARUS,"Belmedpreparaty RUE, Republic of Belarus Manufacturer of the finished dosage form: Belmedpreparaty RUE, Republic of Belarus # 231761, Grodno region, Skidel, ul.Kizevicha, 50-4 (workshop No. 17) Manufacturer performing filling/packaging: Belmedpreparaty RUE, Republic of Belarus # 231761, Grodno region, Skidel, ul.Kizevicha, 50-4 (workshop No. 17) Issuance of a permit for the release of a medicinal product: Belmedpreparaty RUE, Republic of Belarus # 231761, Grodno region, Skidel, ul.Kizevicha, 50-4 Quality control: Belmedpreparaty RUE, Republic of Belarus # 231761, Grodno region, Skidel, Kizyevich St., 50-4",METOPROLOL,METOPROLOL,Metoprolol,,,25-09-2025,,BYR,1.9,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C07AB02,,,,tablets 100 mg in a blister pack No. 10x3,,,,,,,,,,PRICENTRIC,,,,,99616,,,,
2037441,,BELARUS,"Belmedpreparaty RUE, Republic of Belarus Manufacturer of finished dosage form: Belmedpreparaty RUE, Republic of Belarus # 220006, Minsk, Mayakovsky Street, 1/5 (Workshop No. 6) Manufacturer performing filling/packaging: Belmedpreparaty RUE, Republic of Belarus # 220006, Minsk, Mayakovsky Street, 1/5 (Workshop No. 6) Issuance of permission to release a medicinal product: Belmedpreparaty RUE, Republic of Belarus # 220006, Minsk, Mayakovsky Street, 1 Quality control: Belmedpreparaty RUE, Republic of Belarus # 220006, Minsk, Mayakovsky Street, 1",LOZARTAN,LOZARTAN,Losartan,,,18-12-2024,,BYR,3.33,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C09CA01,,,,"film-coated tablets, 50 mg in a blister pack No. 10x2",,,,,,,,,,PRICENTRIC,,,,,277944,,,,
2160730,,BELARUS,"HBM Pharma sro (HBM Pharma s.r.o.), Slovakia Manufacturer of finished dosage form: HBM Pharma sro (HBM Pharma s.r.o.), Slovakia Manufacturer performing filling/packaging: HBM Pharma sro (HBM Pharma s.r.o.), Slovakia Issuance of permission to release the medicinal product: Grindeks JSC, Latvia Quality control: Grindeks JSC, Latvia",MILDRONAT,MILDRONAT,Meldonium,,,21-12-2023,,BYR,44.74,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,"C01EB22
                        
оригинальное",,,,solution for intravenous administration 100 mg/ml in 10 ml ampoules in a 5x1 cell package,,,,,,,,,,PRICENTRIC,,,,,8647/08/13/17/19/22/23,,,,"13,33 EUR"
2037444,,BELARUS,"Belmedpreparaty RUE, Republic of Belarus Manufacturer of finished dosage form: Belmedpreparaty RUE, Republic of Belarus # 220006, Minsk, Mayakovsky Street, 1/5 (Workshop No. 6) Manufacturer performing filling/packaging: Belmedpreparaty RUE, Republic of Belarus # 220006, Minsk, Mayakovsky Street, 1/5 (Workshop No. 6) Issuance of permission to release a medicinal product: Belmedpreparaty RUE, Republic of Belarus # 220006, Minsk, Mayakovsky Street, 1 Quality control: Belmedpreparaty RUE, Republic of Belarus # 220006, Minsk, Mayakovsky Street, 1",LOZARTAN,LOZARTAN,Losartan,,,18-12-2024,,BYR,5.33,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C09CA01,,,,"film-coated tablets, 100 mg in a blister pack No. 10x2",,,,,,,,,,PRICENTRIC,,,,,277944,,,,
2204034,,BELARUS,"Merck Sante sas, France Manufacturer of finished dosage form: Merck Sante sas, France Manufacturer performing filling/packaging: Merck Sante sas, France Issuance of authorization for the release of the medicinal product: Merck Sante sas, France",GLUKOPHAGE,GLUKOPHAGE,Metformin,,,29-08-2019,,BYR,6.54,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,"A10BA02
                        
оригинальное",,,,"film-coated tablets, 500 mg in blisters in packaging No. 15x2",,,,,,,,,,PRICENTRIC,,,,,6680/04/06/09/14/16/19,,,,"1,96 USD"
2161498,,BELARUS,"Lekpharm SOOO, Republic of Belarus Manufacturer of finished dosage form: Lekpharm SOOO, Republic of Belarus Manufacturer performing packaging/packaging: Lekpharm SOOO, Republic of Belarus Issuance of permission to release the medicinal product: Lekpharm SOOO, Republic of Belarus",PHENIBUT-LF,PHENIBUT-LF,Phenibut,,,22-08-2022,,BYR,12.11,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,N06BX22,,,,powder for preparation of oral solution 500 mg in sachets in package No. 10,,,,,,,,,,PRICENTRIC,,,,,300099,,,,
2160732,,BELARUS,"Dr. Reddy`s Laboratories Ltd, India Manufacturer of finished dosage form: Dr. Reddy`s Laboratories Ltd, India Manufacturer performing filling/packaging: Dr. Reddy`s Laboratories Ltd, India Issuance of permission to release the medicinal product: Dr. Reddy`s Laboratories Ltd, India",Omez,Omez,Omeprazole,,,13-01-2017,,BYR,11.81,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,A02BC01,,,,enteric-coated capsules 20 mg in strips in packaging No. 10x3,,,,,,,,,,PRICENTRIC,,,,,1136/95/01/06/11/17,,,,"3,69 USD"
1322247,,BELARUS,"EGIS Pharmaceuticals PLC, Hungary Manufacturer of finished dosage form: EGIS Pharmaceuticals PLC, Hungary Manufacturer performing filling/packaging: EGIS Pharmaceuticals PLC, Hungary Issuance of authorization for the release of the medicinal product: EGIS Pharmaceuticals PLC, Hungary",ROZULIP,ROZULIP,Rosuvastatin,,,18-07-2018,,BYR,29.29,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C10AA07,,,,"film-coated tablets, 20 mg in blisters in packaging No. 7x4",,,,,,,,,,PRICENTRIC,,,,,10124/13/18,,,,"8,44 EUR"
2061068,,BELARUS,"Novartis Farma S. p. A., Italy Manufacturer of the finished dosage form: Novartis Farma S. p. A., Italy # Via Provinciale Schito 131, 80058 Torre Annunziata (NA) Manufacturer performing filling/packaging: Novartis Farma S. p. A., Italy # Via Provinciale Schito 131, 80058 Torre Annunziata (NA) Issuance of authorization for the release of the medicinal product: Novartis Farma S. p. A., Italy # Via Provinciale Schito 131, 80058 Torre Annunziata (NA) Quality control: Novartis Farma S. p. A., Italy # Via Provinciale Schito 131, 80058 Torre Annunziata (NA)",SARTVAL,SARTVAL,Valsartan,,,18-03-2025,,BYR,12.62,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,"C09CA03
                        
оригинальное",,,,"film-coated tablets, 80 mg in blisters in packaging No. 14x2",,,,,,,,,,PRICENTRIC,,,,,9940/12/17/18/22/23/25,,,,"3,76 EUR"
2046120,,BELARUS,"Pharmaceutical Works POLPHARMA SA, Poland Manufacturer of finished dosage form: Pharmaceutical Works POLPHARMA SA, Poland Manufacturer performing filling/packaging: Pharmaceutical Works POLPHARMA SA, Poland Issuance of authorization for the release of the medicinal product: Pharmaceutical Works POLPHARMA SA, Poland",ROMAZIK,ROMAZIK,Rosuvastatin,,,28-01-2021,,BYR,16.5,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C10AA07,,,,"film-coated tablets, 20 mg in blisters in packaging No. 10x3",,,,,,,,,,PRICENTRIC,,,,,10464/16/21,,,,"5,17 USD"
1321957,,BELARUS,"Lekpharm SOOO, Republic of Belarus Manufacturer of finished dosage form: Lekpharm SOOO, Republic of Belarus Manufacturer performing packaging/packaging: Lekpharm SOOO, Republic of Belarus Issuance of permission to release the medicinal product: Lekpharm SOOO, Republic of Belarus",AMLODIPIN,AMLODIPIN,Amlodipine,,,04-11-2016,,BYR,2.65,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C08CA01,,,,tablets 10 mg in a blister pack No. 10x3,,,,,,,,,,PRICENTRIC,,,,,16/11/1401,,,,
2160808,,BELARUS,"Lamira-Pharmakar LLC, Republic of Belarus Manufacturer of the finished dosage form: Lamira-Pharmakar LLC, Republic of Belarus # Ozeritsko-Slobodskoy s/s, 10B near ag.Sloboda, Smolevichi district, Minsk region, 222215 Manufacturer performing filling/packaging: Lamira-Pharmakar LLC, Republic of Belarus # Ozeritsko-Slobodskoy s/s, 10B near ag.Sloboda, Smolevichi district, Minsk region, 222215 Issuance of a permit for the release of a medicinal product: Lamira-Pharmakar LLC, Republic of Belarus # Ozeritsko-Slobodskoy s/s, 10B near ag.Sloboda, Smolevichi district, Minsk region, 222215 Quality control: Lamira-Pharmakar LLC, Republic of Belarus # Ozeritsko-Slobodskoy s/s, 10B near the village of Sloboda, Smolevichi district, Minsk region, 222215",NOZAKAR KIDS,NOZAKAR KIDS,Oxymetazoline,,,24-09-2024,,BYR,6.22,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,R01AA05,,,,nasal spray 0.25 mg/ml in 15 ml bottles in package No. 1,,,,,,,,,,PRICENTRIC,,,,,424680,,,,
2160425,,BELARUS,"Haleon CH SARL, Switzerland Manufacturer of finished dosage form: Haleon CH SARL, Switzerland # Route de l&#39;Etraz, 1260 Nyon Manufacturer performing filling/packaging: Haleon CH SARL, Switzerland # Route de l&#39;Etraz, 1260 Nyon Issuance of authorization for the release of the medicinal product: Haleon CH SARL, Switzerland # Route de l&#39;Etraz, 1260 Nyon Quality control: Haleon CH SARL, Switzerland # Route de l&#39;Etraz, 1260 Nyon",Otrivin,Otrivin,Xylometazoline,,,02-07-2025,,BYR,15.88,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,"R01AA07
                        
оригинальное",,,,Nasal spray dosed 0.1% with menthol and eucalyptol in 10 ml bottles in package No. 1,,,,,,,,,,PRICENTRIC,,,,,7785/06/11/16/19/23/25,,,,"4,53 EUR"
2160571,,BELARUS,"Belarusian-Dutch Joint Venture Limited Liability Company Pharmland (JV LLC Pharmland), Republic of Belarus / Holden Medical Laboratories Pvt. Ltd., India Manufacturer of the finished dosage form: Belarusian-Dutch Joint Venture Limited Liability Company Pharmland (JV LLC Pharmland), Republic of Belarus Manufacturer performing filling/packaging: Belarusian-Dutch Joint Venture Limited Liability Company Pharmland (JV LLC Pharmland), Republic of Belarus Issuance of a permit for the release of the medicinal product: Belarusian-Dutch Joint Venture Limited Liability Company Pharmland (JV LLC Pharmland), Republic of Belarus Quality control: Belarusian-Dutch Joint Venture Limited Liability Company Pharmland (JV LLC Pharmland), Republic of Belarus Other participants in the production: Holden Medical Laboratories Pvt. Ltd., India - manufacturer of granulated tablet mass",CARBAMAZEPINE PHARMLAND,CARBAMAZEPINE PHARMLAND,Carbamazepine,,,19-10-2021,,BYR,4.12,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,N03AF01,,,,tablets 200 mg in a blister pack No. 10x5,,,,,,,,,,PRICENTRIC,,,,,148218,,,,
2160768,,BELARUS,"Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus Manufacturer of the finished dosage form: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus # ul.Chapayeva, 64A (workshop No. 4), Borisov, Minsk region, 222518 Manufacturer performing filling/packaging: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus # ul.Chapayeva, 64A (workshop No. 4), Borisov, Minsk region, 222518 Issuance of a permit for the release of a medicinal product: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus # ul.Chapayeva, 64, Borisov, Minsk region, 222518 Quality control: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus # ul.Chapayeva, 64A (workshop No. 4), Borisov, Minsk region, 222518",ASPICARD®,ASPICARD®,Acetylsalicylic acid,,,08-05-2024,,BYR,2.39,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,B01AC06,,,,"enteric-coated tablets, film-coated 150 mg in a blister pack No. 10x5",,,,,,,,,,PRICENTRIC,,,,,24/05/1809,,,,
2037614,,BELARUS,"A.Menarini Manufacturing Logistics and Services Srl, Italy Manufacturer of finished dosage form: A.Menarini Manufacturing Logistics and Services Srl, Italy Manufacturer performing filling/packaging: A.Menarini Manufacturing Logistics and Services Srl, Italy Issuance of permission to release the medicinal product: A.Menarini Manufacturing Logistics and Services Srl, Italy Quality control: A.Menarini Manufacturing Logistics and Services Srl, Italy",LIOTON 1000 GEL,LIOTON 1000 GEL,Heparin,,,17-06-2024,,BYR,13.55,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C05BA03,,,,gel for external use 1000 IU/g in 30g tubes,,,,,,,,,,PRICENTRIC,,,,,2974/97/99/04/08/09/15/21/24,,,,"3,88 EUR"
DUPLICATE,,BELARUS,"Belarusian-Dutch joint venture limited liability company Pharmland (JV OOO Pharmland), Republic of Belarus Manufacturer of finished dosage form: Belarusian-Dutch joint venture limited liability company Pharmland (JV OOO Pharmland), Republic of Belarus Manufacturer performing filling/packaging: Belarusian-Dutch joint venture limited liability company Pharmland (JV OOO Pharmland), Republic of Belarus Issuance of permission to release the medicinal product: Belarusian-Dutch joint venture limited liability company Pharmland (JV OOO Pharmland), Republic of Belarus",ENALAPRIL FARMLAND,ENALAPRIL FARMLAND,Enalapril,,,24-02-2021,,BYR,2.86,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C09AA02,,,,tablets 20 mg in a blister pack No. 15x2,,,,,,,,,,PRICENTRIC,,,,,225042,,,,
2161489,,BELARUS,"Lekpharm SOOO, Republic of Belarus Manufacturer of finished dosage form: Lekpharm SOOO, Republic of Belarus Manufacturer performing packaging/packaging: Lekpharm SOOO, Republic of Belarus Issuance of permission to release the medicinal product: Lekpharm SOOO, Republic of Belarus Quality control: Lekpharm SOOO, Republic of Belarus",METFORMIN-LF,METFORMIN-LF,Metformin,,,,,BYR,2.34,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,A10BA02,,,,"film-coated tablets, 500 mg in a blister pack No. 10x3",,,,,,,,,,PRICENTRIC,,,,,507315,,,,
2038729,,BELARUS,"Pharmaceutical Works POLPHARMA SA, Poland Manufacturer of the finished dosage form: Pharmaceutical Works POLPHARMA SA, Poland # 2 Metalowca St, 39-460 Nowa Deba Manufacturer performing filling/packaging: Pharmaceutical Works POLPHARMA SA, Poland # 2 Metalowca St, 39-460 Nowa Deba Issuance of a release permit for the medicinal product: Pharmaceutical Works POLPHARMA SA, Poland # 2 Metalowca St, 39-460 Nowa Deba Quality control: Pharmaceutical Works POLPHARMA SA, Poland # 2 Metalowca St, 39-460 Nowa Deba",DILASIDOM,DILASIDOM,Molsidomine,,,15-07-2024,,BYR,8.34,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C01DX12,,,,4mg tablets in blisters in packaging No. 30x1,,,,,,,,,,PRICENTRIC,,,,,4443/2000/05/10/15/20/24,,,,"2,61 USD"
2188538,,BELARUS,"State Enterprise ACADEMPHARM, Republic of Belarus Manufacturer of the finished dosage form: State Enterprise ACADEMPHARM, Republic of Belarus # 220141, Minsk, Akademika Kuprevicha Str., 5, bldg. 3, rooms 1-9, 11-13, 16, 17; bldg. 4 Manufacturer performing filling/packaging: State Enterprise ACADEMPHARM, Republic of Belarus # 220141, Minsk, Akademika Kuprevicha Str., 5, bldg. 3, rooms 1-9, 11-13, 16, 17; bldg. 4 Issuance of a permit for the release of a medicinal product: State Enterprise ACADEMPHARM, Republic of Belarus # 220141, Minsk, Akademika Kuprevicha Str., 5, bldg. 3 Quality control: State enterprise ACADEMPHARM, Republic of Belarus # 220141, Minsk, Academician Kuprevich str., 5, bldg. 3, pom. 1-9, 11-13, 16, 17; bldg. 4",ROZUVASTATIN-NAN,ROZUVASTATIN-NAN,Rosuvastatin,,,05-09-2025,,BYR,10.03,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C10AA07,,,,"film-coated tablets, 20 mg in a blister pack No. 15x2",,,,,,,,,,PRICENTRIC,,,,,172298,,,,
2160721,,BELARUS,"Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus Manufacturer of the finished dosage form: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus Manufacturer performing packaging/packaging: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus Issuance of a permit for the release of a medicinal product: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus",MELOXICS,MELOXICS,Meloxicam,,,29-03-2018,,BYR,2.45,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,M01AC06,,,,tablets 7.5 mg in a blister pack No. 10x2,,,,,,,,,,PRICENTRIC,,,,,67649,,,,
2037449,,BELARUS,"Belarusian-Dutch joint venture limited liability company Pharmland (JV OOO Pharmland), Republic of Belarus Manufacturer of finished dosage form: Belarusian-Dutch joint venture limited liability company Pharmland (JV OOO Pharmland), Republic of Belarus Manufacturer performing filling/packaging: Belarusian-Dutch joint venture limited liability company Pharmland (JV OOO Pharmland), Republic of Belarus Issuance of permission to release the medicinal product: Belarusian-Dutch joint venture limited liability company Pharmland (JV OOO Pharmland), Republic of Belarus",ENALAPRIL FARMLAND,ENALAPRIL FARMLAND,Enalapril,,,24-02-2021,,BYR,6,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C09AA02,,,,tablets 20 mg in a blister pack No. 10x6,,,,,,,,,,PRICENTRIC,,,,,225042,,,,
2037375,,BELARUS,"State Enterprise ACADEMPHARM, Republic of Belarus Manufacturer of finished dosage form: State Enterprise ACADEMPHARM, Republic of Belarus # Akademika Kuprevicha Str., 5, Bldg. 3, Minsk, 220141 Manufacturer performing filling/packaging: State Enterprise ACADEMPHARM, Republic of Belarus # Akademika Kuprevicha Str., 5, Bldg. 3, Minsk, 220141 Issuance of permission to release a medicinal product: State Enterprise ACADEMPHARM, Republic of Belarus # Akademika Kuprevicha Str., 5, Bldg. 3, Minsk, 220141 Quality control: State Enterprise ACADEMPHARM, Republic of Belarus # Akademika Kuprevicha Str., 5, Bldg. 3, Minsk, 220141",LOZARTAN-NAN,LOZARTAN-NAN,Losartan,,,15-07-2024,,BYR,8.37,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C09CA01,,,,"film-coated tablets, 100 mg in a blister pack No. 10x3",,,,,,,,,,PRICENTRIC,,,,,64490,,,,
2160137,,BELARUS,"PRO.MED.CS Praha as, Czech Republic Manufacturer of finished dosage form: PRO.MED.CS Praha as, Czech Republic Manufacturer performing filling/packaging: PRO.MED.CS Praha as, Czech Republic Issuance of marketing authorization for medicinal product: PRO.MED.CS Praha as, Czech Republic Quality control: PRO.MED.CS Praha as, Czech Republic",Ursosan,Ursosan,Ursodeoxycholic acid,,,09-06-2023,,BYR,51.16,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,A05AA02,,,,capsules 250mg in blisters in packaging No. 10x5,,,,,,,,,,PRICENTRIC,,,,,1215/95/01/06/11/16/23,,,,"15,72 USD"
