input_company,input_product_name,company,product_name,active_ingredient,therapeutic_class,description,price_ars,date,scraped_at,SIFAR_detail,PAMI_AF,PAMI_OS,IOMA_detail,IOMA_AF,IOMA_OS,import_status,coverage_json
Biferdil,BIFERDIL LINEA TIEMPO LIBRE,Biferdil,BIFERDIL LINEA TIEMPO LIBRE,producto cosmético,Dermatocosméticos,pant.cap.c/prot.x 150 g,8697.0,2026-01-09,2026-01-17T17:29:39,,,,,,,,{}
Biferdil,BIFERDIL LINEA TIEMPO LIBRE,Biferdil,BIFERDIL LINEA TIEMPO LIBRE,producto cosmético,Dermatocosméticos,pant.cap.c/prot.x 155 ml,9825.0,2026-01-09,2026-01-17T17:29:39,,,,,,,,{}
Biferdil,BIFERDIL LINEA TIEMPO LIBRE,Biferdil,BIFERDIL LINEA TIEMPO LIBRE,producto cosmético,Dermatocosméticos,savia c/salv.+sil.x250ml,10075.0,2026-01-09,2026-01-17T17:29:39,,,,,,,,{}
Biferdil,BIFERDIL LINEA TIEMPO LIBRE,Biferdil,BIFERDIL LINEA TIEMPO LIBRE,producto cosmético,Dermatocosméticos,savia c/salv.+sil.x400ml,13041.0,2026-01-09,2026-01-17T17:29:39,,,,,,,,{}
Biferdil,BIFERDIL LINEA TIEMPO LIBRE,Biferdil,BIFERDIL LINEA TIEMPO LIBRE,producto cosmético,Dermatocosméticos,tilo/silic.shamp.x 250ml,7486.0,2026-01-09,2026-01-17T17:29:39,,,,,,,,{}
Biferdil,BIFERDIL LINEA TERMO ACTIVA,Biferdil,BIFERDIL LINEA TERMO ACTIVA,producto cosmético,Dermatocosméticos,c/ác.hialurónico x 100ml,7161.0,2026-01-09,2026-01-17T17:29:39,,,,,,,,{}
Biferdil,BIFERDIL LINEA TERMO ACTIVA,Biferdil,BIFERDIL LINEA TERMO ACTIVA,producto cosmético,Dermatocosméticos,c/ác.hialurónico x 250ml,12737.0,2026-01-09,2026-01-17T17:29:39,,,,,,,,{}
Biferdil,BIFERDIL LINEA TERMO ACTIVA,Biferdil,BIFERDIL LINEA TERMO ACTIVA,producto cosmético,Dermatocosméticos,protec.térm.atom.x 250ml,10102.0,2026-01-09,2026-01-17T17:29:39,,,,,,,,{}
Biferdil,BIFERDIL LINEA TONIF.CON ORTIGA Y QUININA,Biferdil,BIFERDIL LINEA TONIF.CON ORTIGA Y QUININA,producto cosmético,Dermatocosméticos,comp.rec.caidax12x10mlx1,3077.0,2026-01-09,2026-01-17T17:29:45,,,,,,,,{}
Biferdil,BIFERDIL LINEA TONIF.CON ORTIGA Y QUININA,Biferdil,BIFERDIL LINEA TONIF.CON ORTIGA Y QUININA,producto cosmético,Dermatocosméticos,ortig/q.tonif.16x10mlc/u,1130.0,2026-01-09,2026-01-17T17:29:45,,,,,,,,{}
Biferdil,BIFERDIL LINEA TONIF.CON ORTIGA Y QUININA,Biferdil,BIFERDIL LINEA TONIF.CON ORTIGA Y QUININA,producto cosmético,Dermatocosméticos,ortiga/quin.báls.x 295ml,8351.0,2026-01-09,2026-01-17T17:29:45,,,,,,,,{}
Biferdil,BIFERDIL LINEA TONIF.CON ORTIGA Y QUININA,Biferdil,BIFERDIL LINEA TONIF.CON ORTIGA Y QUININA,producto cosmético,Dermatocosméticos,ortiga/quin.shamp.x295ml,8425.0,2026-01-09,2026-01-17T17:29:45,,,,,,,,{}
Biferdil,BIFERDIL LINEA TRAT.C/BIOXIDIL,Biferdil,BIFERDIL LINEA TRAT.C/BIOXIDIL,producto cosmético,Dermatocosméticos,caída 6 x 10 ml c/u,6602.0,2026-01-09,2026-01-17T17:29:46,,,,,,,,{}
Biferdil,BIFERDIL LINEA TRAT.C/BIOXIDIL,Biferdil,BIFERDIL LINEA TRAT.C/BIOXIDIL,producto cosmético,Dermatocosméticos,loc.fortalecedor x 100ml,25448.0,2026-01-09,2026-01-17T17:29:46,,,,,,,,{}
Biferdil,BIFERDIL LINEA TRAT.C/BIOXIDIL,Biferdil,BIFERDIL LINEA TRAT.C/BIOXIDIL,producto cosmético,Dermatocosméticos,loc.p/caída x 90 ml,19539.0,2026-01-09,2026-01-17T17:29:46,,,,,,,,{}
Biferdil,BIFERDIL LINEA TRAT.C/BIOXIDIL,Biferdil,BIFERDIL LINEA TRAT.C/BIOXIDIL,producto cosmético,Dermatocosméticos,shamp.x 250 ml,20629.0,2026-01-09,2026-01-17T17:29:46,,,,,,,,{}
Biferdil,BIFERDIL LINEA TRATAMIENTO CAPILAR,Biferdil,BIFERDIL LINEA TRATAMIENTO CAPILAR,producto cosmético,Dermatocosméticos,báls.1 ác.hialur.x 295ml,8764.0,2026-01-09,2026-01-17T17:29:48,,,,,,,,{}
Biferdil,BIFERDIL LINEA TRATAMIENTO CAPILAR,Biferdil,BIFERDIL LINEA TRATAMIENTO CAPILAR,producto cosmético,Dermatocosméticos,báls.2 aceite arg.x295ml,8764.0,2026-01-09,2026-01-17T17:29:48,,,,,,,,{}
Biferdil,BIFERDIL LINEA TRATAMIENTO CAPILAR,Biferdil,BIFERDIL LINEA TRATAMIENTO CAPILAR,producto cosmético,Dermatocosméticos,báls.3 ac.palta x295ml,8764.0,2026-01-09,2026-01-17T17:29:48,,,,,,,,{}
Biferdil,BIFERDIL LINEA TRATAMIENTO CAPILAR,Biferdil,BIFERDIL LINEA TRATAMIENTO CAPILAR,producto cosmético,Dermatocosméticos,báls.4 aceite cocox295ml,8764.0,2026-01-09,2026-01-17T17:29:48,,,,,,,,{}
Biferdil,BIFERDIL LINEA TRATAMIENTO CAPILAR,Biferdil,BIFERDIL LINEA TRATAMIENTO CAPILAR,producto cosmético,Dermatocosméticos,ch.1 ác.hialurón.x 295ml,8764.0,2026-01-09,2026-01-17T17:29:48,,,,,,,,{}
Biferdil,BIFERDIL LINEA TRATAMIENTO CAPILAR,Biferdil,BIFERDIL LINEA TRATAMIENTO CAPILAR,producto cosmético,Dermatocosméticos,ch.2 aceite argánx 295ml,9114.0,2026-01-09,2026-01-17T17:29:48,,,,,,,,{}
Biferdil,BIFERDIL LINEA TRATAMIENTO CAPILAR,Biferdil,BIFERDIL LINEA TRATAMIENTO CAPILAR,producto cosmético,Dermatocosméticos,ch.3 aceite palta x295ml,10078.0,2026-01-09,2026-01-17T17:29:48,,,,,,,,{}
Biferdil,BIFERDIL LINEA TRATAMIENTO CAPILAR,Biferdil,BIFERDIL LINEA TRATAMIENTO CAPILAR,producto cosmético,Dermatocosméticos,ch.4 aceite coco x 295ml,8764.0,2026-01-09,2026-01-17T17:29:48,,,,,,,,{}
Biferdil,BIFERDIL LINEA TRAT.C/COLOR,Biferdil,BIFERDIL LINEA TRAT.C/COLOR,producto cosmético,Dermatocosméticos,cab.c/color baño x 115 g,8975.0,2026-01-09,2026-01-17T17:29:48,,,,,,,,{}
Biferdil,BIFERDIL LINEA TRAT.C/COLOR,Biferdil,BIFERDIL LINEA TRAT.C/COLOR,producto cosmético,Dermatocosméticos,cab.c/color báls.x 250ml,15950.0,2026-01-09,2026-01-17T17:29:48,,,,,,,,{}
Biferdil,BIFERDIL LINEA TRAT.C/COLOR,Biferdil,BIFERDIL LINEA TRAT.C/COLOR,producto cosmético,Dermatocosméticos,cab.c/color báls.x 400ml,22238.0,2026-01-09,2026-01-17T17:29:48,,,,,,,,{}
Biferdil,BIFERDIL LINEA TRAT.C/COLOR,Biferdil,BIFERDIL LINEA TRAT.C/COLOR,producto cosmético,Dermatocosméticos,cab.c/color shamp.x250ml,11894.0,2026-01-09,2026-01-17T17:29:48,,,,,,,,{}
Biferdil,BIFERDIL LINEA TRAT.C/COLOR,Biferdil,BIFERDIL LINEA TRAT.C/COLOR,producto cosmético,Dermatocosméticos,cab.c/color shamp.x400ml,15222.0,2026-01-09,2026-01-17T17:29:48,,,,,,,,{}
Biferdil,BIFERDIL LINEA TRAT.C/COLOR,Biferdil,BIFERDIL LINEA TRAT.C/COLOR,producto cosmético,Dermatocosméticos,masc.prot.color x 150ml,13723.0,2026-01-09,2026-01-17T17:29:48,,,,,,,,{}
Biferdil,BIFERDIL LINEA TRATAMIENTO SACHET BOX,Biferdil,BIFERDIL LINEA TRATAMIENTO SACHET BOX,producto cosmético,Dermatocosméticos,trat.c/ac.coco x 20 g,1646.0,2026-01-09,2026-01-17T17:29:55,,,,,,,,{}
Biferdil,BIFERDIL LINEA TRATAMIENTO SACHET BOX,Biferdil,BIFERDIL LINEA TRATAMIENTO SACHET BOX,producto cosmético,Dermatocosméticos,trat.c/ac.palta x 20 g,1708.0,2026-01-09,2026-01-17T17:29:55,,,,,,,,{}
Biferdil,BIFERDIL LINEA ULTRA-BRILLO,Biferdil,BIFERDIL LINEA ULTRA-BRILLO,producto cosmético,Dermatocosméticos,baño cr.ultra bri.x 115g,8562.0,2026-01-09,2026-01-17T17:29:56,,,,,,,,{}
Biferdil,BIFERDIL LINEA ULTRA-BRILLO,Biferdil,BIFERDIL LINEA ULTRA-BRILLO,producto cosmético,Dermatocosméticos,báls.ultra brillo x100ml,7482.0,2026-01-09,2026-01-17T17:29:56,,,,,,,,{}
Biferdil,BIFERDIL LINEA ULTRA-BRILLO,Biferdil,BIFERDIL LINEA ULTRA-BRILLO,producto cosmético,Dermatocosméticos,báls.ultra brillo x255ml,12534.0,2026-01-09,2026-01-17T17:29:56,,,,,,,,{}
Biferdil,BIFERDIL LINEA ULTRA-BRILLO,Biferdil,BIFERDIL LINEA ULTRA-BRILLO,producto cosmético,Dermatocosméticos,cr.peinar ult.bril.x270g,15283.0,2026-01-09,2026-01-17T17:29:56,,,,,,,,{}
Biferdil,BIFERDIL LINEA ULTRA-BRILLO,Biferdil,BIFERDIL LINEA ULTRA-BRILLO,producto cosmético,Dermatocosméticos,máscara pote x 150 ml,11579.0,2026-01-09,2026-01-17T17:29:56,,,,,,,,{}
Biferdil,BIFERDIL LINEA ULTRA-BRILLO,Biferdil,BIFERDIL LINEA ULTRA-BRILLO,producto cosmético,Dermatocosméticos,shamp.ultra brillox100ml,7482.0,2026-01-09,2026-01-17T17:29:56,,,,,,,,{}
Biferdil,BIFERDIL LINEA ULTRA-BRILLO,Biferdil,BIFERDIL LINEA ULTRA-BRILLO,producto cosmético,Dermatocosméticos,shamp.ultra brillox255ml,13624.0,2026-01-09,2026-01-17T17:29:56,,,,,,,,{}
Biferdil,BIFERDIL LINEA ULTRA-BRILLO,Biferdil,BIFERDIL LINEA ULTRA-BRILLO,producto cosmético,Dermatocosméticos,spray p/peinar x 150 ml,9296.0,2026-01-09,2026-01-17T17:29:56,,,,,,,,{}
Biferdil,BIFERDIL LINEA YERBA MATE,Biferdil,BIFERDIL LINEA YERBA MATE,producto cosmético,Dermatocosméticos,báls.x 200 ml,6972.0,2026-01-09,2026-01-17T17:29:58,,,,,,,,{}
Biferdil,BIFERDIL LINEA YERBA MATE,Biferdil,BIFERDIL LINEA YERBA MATE,producto cosmético,Dermatocosméticos,shamp.x 200 ml,7089.0,2026-01-09,2026-01-17T17:29:58,,,,,,,,{}
Biferdil,BIFERDIL MANZANA VERDE,Biferdil,BIFERDIL MANZANA VERDE,producto cosmético,Dermatocosméticos,shamp.x 200 ml,7568.0,2026-01-09,2026-01-17T17:29:58,,,,,,,,{}
Biferdil,BIFERDIL MANZANA VERDE,Biferdil,BIFERDIL MANZANA VERDE,producto cosmético,Dermatocosméticos,shamp.x 400 ml,10639.0,2026-01-09,2026-01-17T17:29:58,,,,,,,,{}
Biferdil,BIFERDIL MOUSSE,Biferdil,BIFERDIL MOUSSE,producto cosmético,Dermatocosméticos,espuma aer.x 240 g,16678.0,2026-01-09,2026-01-17T17:30:05,,,,,,,,{}
Biferdil,BIFERDIL OXIDANTES PARA TINTURAS,Biferdil,BIFERDIL OXIDANTES PARA TINTURAS,producto cosmético,Dermatocosméticos,Fija+Mas c/aplic.x 70 ml,3759.0,2026-01-09,2026-01-17T17:30:07,,,,,,,,{}
Biferdil,BIFERDIL OXIDANTES PARA TINTURAS,Biferdil,BIFERDIL OXIDANTES PARA TINTURAS,producto cosmético,Dermatocosméticos,Fija+Mas hie.20vol.x70ml,3098.0,2026-01-09,2026-01-17T17:30:07,,,,,,,,{}
Biferdil,BIFERDIL OXIDANTES PARA TINTURAS,Biferdil,BIFERDIL OXIDANTES PARA TINTURAS,producto cosmético,Dermatocosméticos,Fija+Mas hie.20vol.x75ml,3325.0,2026-01-09,2026-01-17T17:30:07,,,,,,,,{}
Biferdil,BIFERDIL OXIDANTES PARA TINTURAS,Biferdil,BIFERDIL OXIDANTES PARA TINTURAS,producto cosmético,Dermatocosméticos,Fija+Mas hie.20volx150ml,3874.0,2026-01-09,2026-01-17T17:30:07,,,,,,,,{}
Biferdil,BIFERDIL OXIDANTES PARA TINTURAS,Biferdil,BIFERDIL OXIDANTES PARA TINTURAS,producto cosmético,Dermatocosméticos,Fija+Mas hie.30vol.x70ml,3296.0,2026-01-09,2026-01-17T17:30:07,,,,,,,,{}
Biferdil,BIFERDIL OXIDANTES PARA TINTURAS,Biferdil,BIFERDIL OXIDANTES PARA TINTURAS,producto cosmético,Dermatocosméticos,Fija+Mas hie.30vol.x75ml,2426.0,2026-01-09,2026-01-17T17:30:07,,,,,,,,{}
Biferdil,BIFERDIL OXIDANTES PARA TINTURAS,Biferdil,BIFERDIL OXIDANTES PARA TINTURAS,producto cosmético,Dermatocosméticos,Fija+Mas/prot.20volx70ml,3080.0,2026-01-09,2026-01-17T17:30:07,,,,,,,,{}
Biferdil,BIFERDIL OXIDANTES PARA TINTURAS,Biferdil,BIFERDIL OXIDANTES PARA TINTURAS,producto cosmético,Dermatocosméticos,Fija+Mas/prot.30volx70ml,3406.0,2026-01-09,2026-01-17T17:30:07,,,,,,,,{}
Biferdil,BIFERDIL OXIDANTES PARA TINTURAS,Biferdil,BIFERDIL OXIDANTES PARA TINTURAS,producto cosmético,Dermatocosméticos,Fija+Mas/prot.30volx75ml,3498.0,2026-01-09,2026-01-17T17:30:07,,,,,,,,{}
Biferdil,BIFERDIL P+T CON OCTOPIROX,Biferdil,BIFERDIL P+T CON OCTOPIROX,producto cosmético,Dermatocosméticos,shamp.x 200 ml,12986.0,2026-01-09,2026-01-17T17:30:09,,,,,,,,{}
Biferdil,BIFERDIL P+T CON SEPICONTROL,Biferdil,BIFERDIL P+T CON SEPICONTROL,producto cosmético,Dermatocosméticos,aeborr.a5 shamp.x 200 ml,10317.0,2026-01-09,2026-01-17T17:30:09,,,,,,,,{}
Biferdil,BIFERDIL TRAT. 1007 POTENCIALIZ.CAIDA SEVERA,Biferdil,BIFERDIL TRAT. 1007 POTENCIALIZ.CAIDA SEVERA,producto cosmético,Dermatocosméticos,amp.gel x 12 x 10ml c/u,2760.0,2026-01-09,2026-01-17T17:30:15,,,,,,,,{}
Biferdil,BIFERDIL TRAT. 1007 POTENCIALIZ.CAIDA SEVERA,Biferdil,BIFERDIL TRAT. 1007 POTENCIALIZ.CAIDA SEVERA,producto cosmético,Dermatocosméticos,shamp.gel 1007 x 200 ml,8344.0,2026-01-09,2026-01-17T17:30:15,,,,,,,,{}
Biferdil,BIFERDIL TRAT. 1007 POTENCIALIZ.CAIDA SEVERA,Biferdil,BIFERDIL TRAT. 1007 POTENCIALIZ.CAIDA SEVERA,producto cosmético,Dermatocosméticos,shamp.gel 1007 x 400 ml,13432.0,2026-01-09,2026-01-17T17:30:15,,,,,,,,{}
Biferdil,BIFERDIL TRAT. 1007 POTENCIALIZ.CAIDA SEVERA,Biferdil,BIFERDIL TRAT. 1007 POTENCIALIZ.CAIDA SEVERA,producto cosmético,Dermatocosméticos,shamp.gel 1007 x 800 ml,22392.0,2026-01-09,2026-01-17T17:30:15,,,,,,,,{}
Biferdil,BIFERDIL TRATAMIENTO IONIZANTE,Biferdil,BIFERDIL TRATAMIENTO IONIZANTE,producto cosmético,Dermatocosméticos,trat.cauteriz.x 3 x15 ml,12127.0,2026-01-09,2026-01-17T17:30:16,,,,,,,,{}
Nutricia-Bagó,BIFIDOSA,Nutricia-Bagó,BIFIDOSA,suplemento de fibras bifidogénico,Fórmula p/propósito médico,lata x 375 g,80028.0,2025-12-01,2026-01-17T17:30:18,,,,,,,Importado,{}
Finadiet,BIFORT,Finadiet,BIFORT,sildenafil,Trat.disfunción sexual masc.,100 mg comp.rec.x 10,31271.72,2025-12-30,2026-01-17T17:30:19,,11721.27,,,,,,"{""PAMI"": {""AF"": 11721.27}}"
Finadiet,BIFORT,Finadiet,BIFORT,sildenafil,Trat.disfunción sexual masc.,100 mg comp.rec.x 2,6506.56,2025-10-09,2026-01-17T17:30:19,,,,,,,,{}
Finadiet,BIFORT,Finadiet,BIFORT,sildenafil,Trat.disfunción sexual masc.,100 mg comp.rec.x 4,11898.87,2025-12-30,2026-01-17T17:30:19,,4753.86,,,,,,"{""PAMI"": {""AF"": 4753.86}}"
Finadiet,BIFORT,Finadiet,BIFORT,sildenafil,Trat.disfunción sexual masc.,100 mg comp.rec.x 6,731.88,2025-10-09,2026-01-17T17:30:19,,365.94,,,,,,"{""PAMI"": {""AF"": 365.94}}"
Finadiet,BIFORT,Finadiet,BIFORT,sildenafil,Trat.disfunción sexual masc.,25 mg comp.rec.x 10,18727.1,2025-12-30,2026-01-17T17:30:19,,6113.21,,,,,,"{""PAMI"": {""AF"": 6113.21}}"
Finadiet,BIFORT,Finadiet,BIFORT,sildenafil,Trat.disfunción sexual masc.,25 mg comp.rec.x 2,3894.64,2025-12-30,2026-01-17T17:30:19,,,,,,,,{}
Finadiet,BIFORT,Finadiet,BIFORT,sildenafil,Trat.disfunción sexual masc.,50 mg comp.rec.x 10,24343.55,2025-12-30,2026-01-17T17:30:19,,7977.51,,,,,,"{""PAMI"": {""AF"": 7977.51}}"
Finadiet,BIFORT,Finadiet,BIFORT,sildenafil,Trat.disfunción sexual masc.,50 mg comp.rec.x 2,5085.39,2025-12-30,2026-01-17T17:30:19,,,,,,,,{}
Finadiet,BIFORT,Finadiet,BIFORT,sildenafil,Trat.disfunción sexual masc.,50 mg comp.rec.x 20,44475.08,2025-12-30,2026-01-17T17:30:19,,15649.57,,,,,,"{""PAMI"": {""AF"": 15649.57}}"
Finadiet,BIFORT,Finadiet,BIFORT,sildenafil,Trat.disfunción sexual masc.,50 mg comp.rec.x 4,9826.77,2025-12-30,2026-01-17T17:30:20,,3272.01,,,,,,"{""PAMI"": {""AF"": 3272.01}}"
Finadiet,BIFORT-M,Finadiet,BIFORT-M,sildenafil,Trat.disfunción sexual masc.,50 mg comp.mast.x 1,186.4,2025-10-09,2026-01-17T17:30:28,,93.2,,,,,,"{""PAMI"": {""AF"": 93.2}}"
Finadiet,BIFORT-M,Finadiet,BIFORT-M,sildenafil,Trat.disfunción sexual masc.,50 mg comp.mast.x 2,5087.64,2025-12-30,2026-01-17T17:30:28,,,,,,,,{}
Finadiet,BIFORT-M,Finadiet,BIFORT-M,sildenafil,Trat.disfunción sexual masc.,50 mg comp.mast.x 20,43072.26,2025-12-30,2026-01-17T17:30:28,,14315.5,,,,,,"{""PAMI"": {""AF"": 14315.5}}"
Finadiet,BIFORT-M,Finadiet,BIFORT-M,sildenafil,Trat.disfunción sexual masc.,50 mg comp.mast.x 30,2893.54,2025-10-09,2026-01-17T17:30:28,,1446.77,,,,,,"{""PAMI"": {""AF"": 1446.77}}"
Finadiet,BIFORT-M,Finadiet,BIFORT-M,sildenafil,Trat.disfunción sexual masc.,50 mg comp.mast.x 4,9494.33,2025-12-30,2026-01-17T17:30:29,,,,,,,,{}
Finadiet,BIFORT-M,Finadiet,BIFORT-M,sildenafil,Trat.disfunción sexual masc.,50 mg comp.mast.x 60,5611.27,2025-08-22,2026-01-17T17:30:29,,2805.64,,,,,,"{""PAMI"": {""AF"": 2805.64}}"
Finadiet,BIFORT-M,Finadiet,BIFORT-M,sildenafil,Trat.disfunción sexual masc.,frut.50 mg comp.mast.x 2,4668.09,2025-07-21,2026-01-17T17:30:29,,,,,,,,{}
Finadiet,BIFORT-M,Finadiet,BIFORT-M,sildenafil,Trat.disfunción sexual masc.,frut.50 mg comp.mast.x20,38968.41,2025-07-21,2026-01-17T17:30:29,,14315.5,,,,,,"{""PAMI"": {""AF"": 14315.5}}"
Casasco,BIGETRIC,Casasco,BIGETRIC,domperidona+simeticona,Gastrocinético Antiflatulento,comp.x 20,12072.15,2025-12-18,2026-01-17T17:30:29,Producto Reconocido,7243.29,4828.86,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 4828.86, ""AF"": 7243.29}}"
Casasco,BIGETRIC,Casasco,BIGETRIC,domperidona+simeticona,Gastrocinético Antiflatulento,comp.x 40,23808.35,2025-12-18,2026-01-17T17:30:29,Producto Reconocido,14285.01,9523.34,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 9523.34, ""AF"": 14285.01}}"
Gador,BIKTARVY,Gador,BIKTARVY,emtricitabina+tenofovir alafen.+bictegravir,Antiviral contra HIV,comp.rec.x 30,1237511.56,2025-12-29,2026-01-17T17:30:30,,,,,,,,{}
Roemmers,BIGLUCEM AP,Roemmers,BIGLUCEM AP,metformina,Hipoglucemiante oral,1000 mg comp.x 100,54356.0,2025-12-16,2026-01-17T17:30:31,,,,Cobertura Monto Fijo,26110.99,28245.01,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 28245.01, ""AF"": 26110.99}}"
Roemmers,BIGLUCEM AP,Roemmers,BIGLUCEM AP,metformina,Hipoglucemiante oral,1000 mg comp.x 30,17955.0,2025-12-16,2026-01-17T17:30:31,,,,Cobertura Monto Fijo,8624.85,9330.15,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 9330.15, ""AF"": 8624.85}}"
Roemmers,BIGLUCEM AP,Roemmers,BIGLUCEM AP,metformina,Hipoglucemiante oral,1000 mg comp.x 60,34378.0,2025-12-16,2026-01-17T17:30:31,,,,Cobertura Monto Fijo,16513.84,17864.16,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 17864.16, ""AF"": 16513.84}}"
Roemmers,BIGLUCEM AP,Roemmers,BIGLUCEM AP,metformina,Hipoglucemiante oral,500 mg comp.x 100,35512.0,2025-12-16,2026-01-17T17:30:31,,,,Cobertura Monto Fijo,14854.47,20657.53,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 20657.53, ""AF"": 14854.47}}"
Roemmers,BIGLUCEM AP,Roemmers,BIGLUCEM AP,metformina,Hipoglucemiante oral,500 mg comp.x 30,12389.0,2025-12-16,2026-01-17T17:30:32,,,,Cobertura Monto Fijo,5951.2,6437.8,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 6437.8, ""AF"": 5951.2}}"
Roemmers,BIGLUCEM AP,Roemmers,BIGLUCEM AP,metformina,Hipoglucemiante oral,500 mg comp.x 60,24065.0,2025-12-16,2026-01-17T17:30:32,,,,Cobertura Monto Fijo,11560.14,12504.86,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 12504.86, ""AF"": 11560.14}}"
Roemmers,BIGLUCEM AP,Roemmers,BIGLUCEM AP,metformina,Hipoglucemiante oral,850 mg comp.x 100,44577.0,2025-12-16,2026-01-17T17:30:32,,,,Cobertura Monto Fijo,21413.24,23163.76,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 23163.76, ""AF"": 21413.24}}"
Roemmers,BIGLUCEM AP,Roemmers,BIGLUCEM AP,metformina,Hipoglucemiante oral,850 mg comp.x 30,13684.0,2025-12-16,2026-01-17T17:30:32,,,,Cobertura Monto Fijo,6573.25,7110.75,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 7110.75, ""AF"": 6573.25}}"
Roemmers,BIGLUCEM AP,Roemmers,BIGLUCEM AP,metformina,Hipoglucemiante oral,850 mg comp.x 60,27190.0,2025-12-16,2026-01-17T17:30:32,,,,Cobertura Monto Fijo,13060.88,14129.12,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 14129.12, ""AF"": 13060.88}}"
Bagó,BIL 13,Bagó,BIL 13,"dehidrocólico,ác.+asoc.",Hepatoprotector,comp.x 100,73744.28,2025-12-27,2026-01-17T17:30:35,Producto Reconocido,23687.06,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 23687.06}}"
Bagó,BIL 13,Bagó,BIL 13,"dehidrocólico,ác.+asoc.",Hepatoprotector,comp.x 20,16437.93,2025-12-27,2026-01-17T17:30:35,Producto Reconocido,6033.23,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 6033.23}}"
Bagó,BIL 13,Bagó,BIL 13,"dehidrocólico,ác.+asoc.",Hepatoprotector,comp.x 40,34187.99,2025-12-27,2026-01-17T17:30:35,Producto Reconocido,10360.54,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 10360.54}}"
Bagó,BIL 13 ENZIMATICO,Bagó,BIL 13 ENZIMATICO,metoclopramida+pancreatina+asoc.,Digestivo,comp.rec.x 30,20933.26,2025-12-27,2026-01-17T17:30:36,Producto Reconocido,7260.22,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 7260.22}}"
Teva Argentina,BILECO,Teva Argentina,BILECO,bleomicina,Antibiótico Antineoplásico,iny.a.x 1,121774.79,2026-01-16,2026-01-17T17:30:39,,,,,,,,{}
Rontag,BILANZ,Rontag,BILANZ,mirtazapina,Antidepresivo,30 mg comp.rec.x 10,16956.82,2026-01-01,2026-01-17T17:30:40,Producto Reconocido,5925.62,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 5925.62}}"
Rontag,BILANZ,Rontag,BILANZ,mirtazapina,Antidepresivo,30 mg comp.rec.x 30,49168.02,2026-01-01,2026-01-17T17:30:40,Producto Reconocido,17776.79,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 17776.79}}"
Gador,BILETAN,Gador,BILETAN,"tióctico,ác.",Hepatoprotector,25 mg grag.x 40,11273.4,2025-12-29,2026-01-17T17:30:45,Producto Reconocido,2997.08,,Cobertura Monto Fijo,1731.47,9541.93,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 2997.08}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 9541.93, ""AF"": 1731.47}}"
Gador,BILETAN ENZIMATICO,Gador,BILETAN ENZIMATICO,"tióctico,ác.+pancreatina+asoc.",Hepatoprotector,comp.rec.x 20,11659.62,2025-12-29,2026-01-17T17:30:46,Producto Reconocido,3882.76,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 3882.76}}"
Gador,BILETAN ENZIMATICO,Gador,BILETAN ENZIMATICO,"tióctico,ác.+pancreatina+asoc.",Hepatoprotector,comp.rec.x 30,17697.08,2025-12-29,2026-01-17T17:30:46,Producto Reconocido,5781.58,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 5781.58}}"
Gador,BILETAN ENZIMATICO,Gador,BILETAN ENZIMATICO,"tióctico,ác.+pancreatina+asoc.",Hepatoprotector,comp.rec.x 40,22452.56,2025-12-29,2026-01-17T17:30:47,Producto Reconocido,7199.17,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 7199.17}}"
