PCID,Country,Company,Local Product Name,Generic Name,Effective Start Date,Public With VAT Price,Reimbursement Category,Reimbursement Amount,Co-Pay Amount,Local Pack Description
OOS,ARGENTINA,San Ceferino,NUTRINAT CERO AZUCAR CARAMELOS,,,,,,,propolis x 50 g (VL)
OOS,ARGENTINA,San Ceferino,NUTRINAT CHUPETINES,,,,,,,sweet milk+honey x50 units (VL)
OOS,ARGENTINA,San Ceferino,NUTRINAT CLASICO CARAMELOS,propolis+assoc.,,,,,,10herbs+propolis x 50g (VL)
OOS,ARGENTINA,San Ceferino,NUTRINAT CLASICO CARAMELOS,propolis+assoc.,,,,,,aloe vera x 50 g (VL)
OOS,ARGENTINA,San Ceferino,NUTRINAT CLASICO CARAMELOS,propolis+assoc.,,,,,,ambay+eucalyptus x 50 g (VL)
OOS,ARGENTINA,San Ceferino,NUTRINAT CLASICO CARAMELOS,propolis+assoc.,,,,,,beta-carotene x 50 g (VL)
OOS,ARGENTINA,San Ceferino,NUTRINAT CLASICO CARAMELOS,propolis+assoc.,,,,,,blueberries x 50 g (VL)
OOS,ARGENTINA,San Ceferino,NUTRINAT CLASICO CARAMELOS,propolis+assoc.,,,,,,cherry+propolis x 50 g (VL)
OOS,ARGENTINA,San Ceferino,NUTRINAT CLASICO CARAMELOS,propolis+assoc.,,,,,,coffecr.+coffegr x 50 g (VL)
OOS,ARGENTINA,San Ceferino,NUTRINAT CLASICO CARAMELOS,propolis+assoc.,,,,,,crystal mint+prop. x50g (VL)
OOS,ARGENTINA,San Ceferino,NUTRINAT CLASICO CARAMELOS,propolis+assoc.,,,,,,eucalyptus dobl.acc.x50g (VL)
OOS,ARGENTINA,San Ceferino,NUTRINAT CLASICO CARAMELOS,propolis+assoc.,,,,,,eucalyptus+propolis x50g (VL)
OOS,ARGENTINA,San Ceferino,NUTRINAT CLASICO CARAMELOS,propolis+assoc.,,,,,,ginger+propolis x 50 g (VL)
OOS,ARGENTINA,San Ceferino,NUTRINAT CLASICO CARAMELOS,propolis+assoc.,,,,,,green tea x 50 g (VL)
OOS,ARGENTINA,San Ceferino,NUTRINAT CLASICO CARAMELOS,propolis+assoc.,,,,,,honey syrup x 50 g (VL)
OOS,ARGENTINA,San Ceferino,NUTRINAT CLASICO CARAMELOS,propolis+assoc.,,,,,,honey x 50 g (VL)
OOS,ARGENTINA,San Ceferino,NUTRINAT CLASICO CARAMELOS,propolis+assoc.,,,,,,honey+eucalyptus x 50 g (VL)
OOS,ARGENTINA,San Ceferino,NUTRINAT CLASICO CARAMELOS,propolis+assoc.,,,,,,honey+lemon x 50 g (VL)
OOS,ARGENTINA,San Ceferino,NUTRINAT CLASICO CARAMELOS,propolis+assoc.,,,,,,honey+mint x 50 g (VL)
OOS,ARGENTINA,San Ceferino,NUTRINAT CLASICO CARAMELOS,propolis+assoc.,,,,,,honey+orange x 50 g (VL)
OOS,ARGENTINA,San Ceferino,NUTRINAT CLASICO CARAMELOS,propolis+assoc.,,,,,,honey+pink grapefruit x 50 g (VL)
OOS,ARGENTINA,San Ceferino,NUTRINAT CLASICO CARAMELOS,propolis+assoc.,,,,,,honey+propolis x 50 g (VL)
OOS,ARGENTINA,San Ceferino,NUTRINAT CLASICO CARAMELOS,propolis+assoc.,,,,,,kola nut x 50 g (VL)
OOS,ARGENTINA,San Ceferino,NUTRINAT CLASICO CARAMELOS,propolis+assoc.,,,,,,linden x 50 g (VL)
OOS,ARGENTINA,San Ceferino,NUTRINAT CLASICO CARAMELOS,propolis+assoc.,,,,,,menthol+cherry+prop. x50g (VL)
OOS,ARGENTINA,San Ceferino,NUTRINAT CLASICO CARAMELOS,propolis+assoc.,,,,,,menthol+propolis x 50 g (VL)
OOS,ARGENTINA,San Ceferino,NUTRINAT CLASICO CARAMELOS,propolis+assoc.,,,,,,mint+passion fruit x 50 g (VL)
OOS,ARGENTINA,San Ceferino,NUTRINAT CLASICO CARAMELOS,propolis+assoc.,,,,,,mint+pink grapefruit x 50 g (VL)
OOS,ARGENTINA,San Ceferino,NUTRINAT CLASICO CARAMELOS,propolis+assoc.,,,,,,propolis x 50 g (VL)
OOS,ARGENTINA,San Ceferino,NUTRINAT CLASICO CARAMELOS,propolis+assoc.,,,,,,raspberry+propolis x 50g (VL)
OOS,ARGENTINA,San Ceferino,NUTRINAT CLASICO CARAMELOS,propolis+assoc.,,,,,,red mint+prop. x 50 g (VL)
OOS,ARGENTINA,San Ceferino,NUTRINAT CLASICO CARAMELOS,propolis+assoc.,,,,,,red tea x 50 g (VL)
OOS,ARGENTINA,San Ceferino,NUTRINAT CLASICO CARAMELOS,propolis+assoc.,,,,,,smoker x 50 g (VL)
OOS,ARGENTINA,San Ceferino,NUTRINAT CLASICO CARAMELOS,propolis+assoc.,,,,,,Spirulina+fucus x 50 g (VL)
OOS,ARGENTINA,San Ceferino,NUTRINAT CLASICO CARAMELOS,propolis+assoc.,,,,,,strawberry+propolis x 50 g (VL)
OOS,ARGENTINA,San Ceferino,PASTILLAS DE GELATINA EUCALIPTUS,eucalyptus,,,,,,env.x 40 g (VL)
OOS,ARGENTINA,San Ceferino,PASTILLAS DE GELATINA FRUTALES,,,,,,,env. x 40 g (VL)
OOS,ARGENTINA,San Ceferino,PASTILLAS DE GELATINA FRUTILLA,,,,,,,env. x 40 g (VL)
OOS,ARGENTINA,San Ceferino,PASTILLAS DE GELATINA MENTA Y CHOCOLATE,,,,,,,env. x 40 g (VL)
OOS,ARGENTINA,San Ceferino,PASTILLAS DE GELATINA MENTOL,menthol,,,,,,env.x 40 g (VL)
OOS,ARGENTINA,San Ceferino,REGEN FLEX,collagen+assoc.,,,,,,pot x 250 g (VL)
OOS,ARGENTINA,San Ceferino,REGEN FLEX,collagen+assoc.,,,,,,sachet x 1 x 4 g (VL)
OOS,ARGENTINA,San Ceferino,REGEN FLEX,collagen+assoc.,,,,,,sachet x 40 x 4 g (VL)
OOS,ARGENTINA,San Ceferino,REGEN SOLAR,beta-carotene+assoc.,,,,,,envelope x 40 x 4 g (VL)
OOS,ARGENTINA,San Ceferino,REGEN SOLAR,beta-carotene+assoc.,,,,,,pot x 250 g (VL)
OOS,ARGENTINA,San Ceferino,REGEN SOLAR,beta-carotene+assoc.,,,,,,sachet x 1 x 4 g (VL)
OOS,ARGENTINA,San Ceferino,TORTA DE FRUTAS NUTRINAT,psyllium+assoc.,,,,,,laxative x 100 g (VL)
OOS,ARGENTINA,Sanitas,ACEITE DE ALMENDRAS EWE CON GOTERO,almond oil,,,,,,fco. dropper x 30 ml (VL)
OOS,ARGENTINA,Sanitas,ACEITE DE ALMENDRAS EWE,almond oil,,,,,,fco.x 30 ml (VL)
OOS,ARGENTINA,Sanitas,ACEITE DE ALMENDRAS EWE,almond oil,,,,,,fco.x 50 ml (VL)
OOS,ARGENTINA,Sanitas,ACEITE DE ARGAN EWE,argan oil+vit.e,,,,,,env.x 50 ml (VL)
OOS,ARGENTINA,Sanitas,ACEITE DE JOJOBA EWE,jojoba oil,,,,,,fco.x 30 ml (VL)
OOS,ARGENTINA,Sanitas,ACEITE DE LAVANDA EWE,Cosmetic Product,,,,,,fco.x 8 ml (VL)
OOS,ARGENTINA,Sanitas,ACEITE DE RICINO EWE,"ricinoleic acid,triglyceride",,,,,,fco.x 30 ml (VL)
OOS,ARGENTINA,Sanitas,ACEITE DE RICINO EWE,"ricinoleic acid,triglyceride",,,,,,fco.x 50 ml (VL)
OOS,ARGENTINA,Sanitas,ACEITE DE TEA TREE OIL EWE,tea tree oil,,,,,,fco.x 20 ml (VL)
OOS,ARGENTINA,Sanitas,ALCOHOL 70 SPRAY EWE,ethyl alcohol,,,,,,fco.x 200 ml (VL)
OOS,ARGENTINA,Sanitas,ALCOHOL 70 SPRAY EWE,ethyl alcohol,,,,,,fco.x 75 ml (VL)
OOS,ARGENTINA,Sanitas,ALCOHOL EN GEL EWE C/BOMBA,ethyl alcohol+assoc.,,,,,,fco.x 250 ml (VL)
OOS,ARGENTINA,Sanitas,ALCOHOL EN GEL EWE C/BOMBA,ethyl alcohol+assoc.,,,,,,fco.x 500 ml (VL)
OOS,ARGENTINA,Sanitas,ALCOHOL EN GEL EWE REP. S/BOMBA,ethyl alcohol+assoc.,,,,,,fco.x 250 ml (VL)
OOS,ARGENTINA,Sanitas,ALCOHOL EN GEL EWE,ethyl alcohol+assoc.,,,,,,fco.x 100 ml (VL)
OOS,ARGENTINA,Sanitas,ALCOHOL EN GEL EWE,ethyl alcohol+assoc.,,,,,,fco.x 60 ml (VL)
OOS,ARGENTINA,Sanitas,BICARBONATO DE SODIO EWE,sodium bicarbonate,,,,,,doypack x 150 g (VL)
OOS,ARGENTINA,Sanitas,BICARBONATO DE SODIO EWE,sodium bicarbonate,,,,,,est.x 125 g (VL)
OOS,ARGENTINA,Sanitas,BICARBONATO DE SODIO EWE,sodium bicarbonate,,,,,,est.x 250 g (VL)
OOS,ARGENTINA,Sanitas,CREMA CALENDULA EWE,marigold,,,,,,cr.x 60 (VL)
OOS,ARGENTINA,Sanitas,DOLORAL ARNICA EWE,Arnica montana,,,,,,roll on x 90 g (VL)
OOS,ARGENTINA,Sanitas,INUFIBER,inulin,,,,,,pot x 150 g (VL)
OOS,ARGENTINA,Sanitas,IODO POVIDONA EWE,povidone-iodine,,,,,,10% sol.topical x 60 ml (VL)
OOS,ARGENTINA,Sanitas,LAXEWE OLIVA,liquid petroleum jelly,,,,,,env.x 250 ml (VL)
OOS,ARGENTINA,Sanitas,LECHE DE ALMENDRAS EWE,almond oil+vit.e,,,,,,200 ml bottle (VL)
OOS,ARGENTINA,Sanitas,MANTECA DE CACAO EWE COCO VAINILLA,Cosmetic Product,,,,,,lipstick box x 12 units (VL)
OOS,ARGENTINA,Sanitas,MANTECA DE CACAO EWE INTENSIVE CHERRY,Cosmetic Product,,,,,,lipstick box x 12 units (VL)
OOS,ARGENTINA,Sanitas,MANTECA DE CACAO EWE MIX,Cosmetic Product,,,,,,lipstick box x 12 units (VL)
OOS,ARGENTINA,Sanitas,MANTECA DE CACAO EWE SOFT PINK,Cosmetic Product,,,,,,lipstick box x 12 units (VL)
OOS,ARGENTINA,Sanitas,MANTECA DE CACAO EWE,Cosmetic Product,,,,,,coconut vanilla lipstick x4g (VL)
OOS,ARGENTINA,Sanitas,MANTECA DE CACAO EWE,Cosmetic Product,,,,,,intense cherry lipstick x4g (VL)
OOS,ARGENTINA,Sanitas,MANTECA DE CACAO EWE,Cosmetic Product,,,,,,lipstick expend.x 24 units (VL)
OOS,ARGENTINA,Sanitas,MANTECA DE CACAO EWE,Cosmetic Product,,,,,,lipstick x 4.8 g (VL)
OOS,ARGENTINA,Sanitas,MANTECA DE CACAO EWE,Cosmetic Product,,,,,,soft pink lipstick x 4 g (VL)
OOS,ARGENTINA,Sanitas,OLEO CALCAREO C/ACEITE DE ALMENDRAS EWE,vegetable oil+assoc.,,,,,,fco.x 250 ml (VL)
OOS,ARGENTINA,Sanitas,OLEO CALCAREO C/ACEITE DE ALMENDRAS EWE,vegetable oil+assoc.,,,,,,fco.x 500 ml (VL)
OOS,ARGENTINA,Sanitas,OLEO CALCAREO EWE,vegetable oil+assoc.,,,,,,fco.x 250 ml (VL)
OOS,ARGENTINA,Sanitas,OLEO CALCAREO EWE,vegetable oil+assoc.,,,,,,fco.x 500 ml (VL)
OOS,ARGENTINA,Sanitas,REPELENTE DE INSECTOS EWE,Cosmetic Product,,,,,,spray x 240 ml (VL)
OOS,ARGENTINA,Sanitas,VASECOC EWE,Vaseline+assoc.,,,,,,pot x 90 g (VL)
OOS,ARGENTINA,Sanitas,VASELINA LIQUIDA DENSA 180 EWE,liquid petroleum jelly,,,,,,env.x 1000 ml (VL)
OOS,ARGENTINA,Sanitas,VASELINA LIQUIDA DENSA 180 EWE,liquid petroleum jelly,,,,,,env.x 125 ml (VL)
OOS,ARGENTINA,Sanitas,VASELINA LIQUIDA DENSA 180 EWE,liquid petroleum jelly,,,,,,env.x 250 ml (VL)
OOS,ARGENTINA,Sanitas,VASELINA LIQUIDA DENSA 180 EWE,liquid petroleum jelly,,,,,,env.x 500 ml (VL)
OOS,ARGENTINA,Sanitas,VASELINA LIQUIDA EXTRA DENSA 340 EWE,liquid petroleum jelly,,,,,,env.x 1000 ml (VL)
OOS,ARGENTINA,Sanitas,VASELINA LIQUIDA EXTRA DENSA 340 EWE,liquid petroleum jelly,,,,,,env.x 125 ml (VL)
OOS,ARGENTINA,Sanitas,VASELINA LIQUIDA EXTRA DENSA EWE,liquid petroleum jelly,,,,,,raspberry env.x 250 ml (VL)
OOS,ARGENTINA,Sanitas,VASELINA LIQUIDA EXTRA DENSA EWE,liquid petroleum jelly,,,,,,raspberry env.x 500 ml (VL)
OOS,ARGENTINA,Sanitas,VASELINA SOLIDA EWE,solid petroleum jelly,,,,,,pot x 60 g (VL)
OOS,ARGENTINA,Savant Consumer,AMINOCREM,lactic acid + assoc.,,,,,,day and night x 30 g x 2 (VL)
OOS,ARGENTINA,Savant Consumer,AMINOCREM,lactic acid + assoc.,,,,,,emuls.day x 30 cc (VL)
OOS,ARGENTINA,Savant Consumer,AMINOCREM,lactic acid + assoc.,,,,,,emulsions x 30 cc (VL)
OOS,ARGENTINA,Savant Consumer,AMINOCREM,lactic acid + assoc.,,,,,,GM cr.x 30 g (VL)
OOS,ARGENTINA,Savant Consumer,AMINOCREM,lactic acid + assoc.,,,,,,night emulsions x 30 cc (VL)
OOS,ARGENTINA,Savant Consumer,AMINOCREM,lactic acid + assoc.,,,,,,peeling knob x 30 g x 2 (VL)
OOS,ARGENTINA,Savant Consumer,CISTINA B6,glycolic acid + assoc.,,,,,,renovator x 150 cc (VL)
OOS,ARGENTINA,Savant Consumer,CISTINA B6,glycolic acid + assoc.,,,,,,shampoo x 150 ml (VL)
OOS,ARGENTINA,Savant Consumer,CISTINA B6,glycolic acid + assoc.,,,,,,ungual x 10 g (VL)
OOS,ARGENTINA,Savant Consumer,FLUOROGEL BLANQUEADOR,sodium fluoride,,,,,,x 60 g (VL)
OOS,ARGENTINA,Savant Consumer,FLUOROGEL CHIQUITOS,"sodium, fluoride+assoc.",,,,,,x 60 g (VL)
OOS,ARGENTINA,Savant Consumer,FLUOROGEL DIENTES SENSIBLES,"sodium, fluoride+assoc.",,,,,,x 60 g (VL)
OOS,ARGENTINA,Savant Consumer,FLUOROGEL JUNIOR,"sodium, fluoride+assoc.",,,,,,mint x 60 g (VL)
OOS,ARGENTINA,Savant Consumer,FLUOROGEL JUNIOR,"sodium, fluoride+assoc.",,,,,,tutti frutti x 60 g (VL)
OOS,ARGENTINA,Savant Consumer,FLUOROGEL PROTECT,"sodium, fluoride+assoc.",,,,,,x 60 g (VL)
OOS,ARGENTINA,Savant Consumer,FLUOROGEL TERAPEUTICO,sodium fluoride,,,,,,mint x 60 g (VL)
OOS,ARGENTINA,Savant Consumer,LAURINOL PLUS,vit.b6+assoc.,,,,,,shampoo x 240 ml
OOS,ARGENTINA,Savant Consumer,MOTIONAL,psyllium,,,,,,pvo.x 400 g (VL)
OOS,ARGENTINA,Savant Consumer,SEBOSOAP,salicylic acid + assoc.,,,,,,liquid soap x 100 ml (VL)
OOS,ARGENTINA,Savant Consumer,SEBOSOAP,salicylic acid + assoc.,,,,,,soap x 100 g (VL)
OOS,ARGENTINA,Savant Consumer,TOSTOP NATURE,Hedera helix,,,,,,7% jbe.x 100 ml (VL)
OOS,ARGENTINA,Schafer,BITE AWAY,accessory,,,,,,medical device x 1 (VL)
OOS,ARGENTINA,Schafer,HERPOTHERM,accessory,,,,,,lap.lab.elect.p/herpes (VL)
OOS,ARGENTINA,Schafer,PRODIGY AUTOCODE AUDIO KIT,glucose meter,,,,,,med+punz+lanc+tir+sol. (VL)
OOS,ARGENTINA,Schafer,PRODIGY AUTOCODE,test strips,,,,,,test strips x 50
OOS,ARGENTINA,Schafer,ZERO MOSQUITOS,citronella oil,,,,,,loc.x 100 ml (VL)
OOS,ARGENTINA,Scott-Cassara,SUMAPROT 90,proteins+fats+carbohydrates+assoc.,,,,,,PV.can x 250 g (VL)
OOS,ARGENTINA,Sempre Giovane,AVENA EMULSION,oats+assoc.,,,,,,emuls.x 180 ml (VL)
OOS,ARGENTINA,Sempre Giovane,AVENA SHAMPOO,oats+assoc.,,,,,,shampoo x 180 ml (VL)
OOS,ARGENTINA,Sempre Giovane,BALSAMO MAX UREA,vit.e+assoc.,,,,,,cr.x 180 g (VL)
OOS,ARGENTINA,Sempre Giovane,CAPELLO AMINO LOCION,,,,,,,hair loc x 75 ml (VL)
OOS,ARGENTINA,Sempre Giovane,CAPELLO GRASSO NEW,octopirox,,,,,,shampoo x 200 ml (VL)
OOS,ARGENTINA,Sempre Giovane,CAPELLO KETOMAX,ketoconazole,,,,,,shampoo x 180 g (VL)
OOS,ARGENTINA,Sempre Giovane,CAPELLO PLUS COMPRIMIDOS,biotin+methionine+cystine,,,,,,comp.x 60 (VL)
OOS,ARGENTINA,Sempre Giovane,CAPELLO RIPARARE FORTE,aloe vera+assoc.,,,,,,shampoo x 125 ml (VL)
OOS,ARGENTINA,Sempre Giovane,CAPELLO VIT NEW,nettle+assoc.,,,,,,shampoo x 200 g (VL)
OOS,ARGENTINA,Sempre Giovane,COLLAGENE,Cosmetic Product,,,,,,cr.x 30 g (VL)
OOS,ARGENTINA,Sempre Giovane,GIORNO LIGERA ORMAI,glycolic acid + assoc.,,,,,,cr.x 75 g (VL)
OOS,ARGENTINA,Sempre Giovane,GIORNO PESANTE ORMAI,mandelic acid + assoc.,,,,,,cr.x 75 g (VL)
OOS,ARGENTINA,Sempre Giovane,HANDS REPAIR FORTE,Cosmetic Product,,,,,,cr.x 60 g (VL)
OOS,ARGENTINA,Sempre Giovane,MATRICCE ORMAI,matrixil,,,,,,cr.x 75 g (VL)
OOS,ARGENTINA,Sempre Giovane,MIX C,hyaluronic acid + assoc.,,,,,,Hydrating gel 75 g (VL)
OOS,ARGENTINA,Sempre Giovane,NETTARE,Cosmetic Product,,,,,,lotion x 140 ml (VL)
OOS,ARGENTINA,Sempre Giovane,NOTTE ORMAI,vit.a,,,,,,cr.x 75 g (VL)
OOS,ARGENTINA,Sempre Giovane,OCCHI ORMAI,soy isoflavones+assoc.,,,,,,cr.x 30 g (VL)
OOS,ARGENTINA,Sempre Giovane,PULIRE NEW ORMAI,aloe vera+assoc.,,,,,,cr.x 140 g (VL)
OOS,ARGENTINA,Sempre Giovane,PULIRE SETTIMANA ORMAI NEW,"polyethylene, tulverized+assoc.",,,,,,cr.x 125 g (VL)
OOS,ARGENTINA,Sempre Giovane,REDUCENTE STESSI NEW,centella asiatica+assoc.,,,,,,cr.x 180 g (VL)
OOS,ARGENTINA,Sempre Giovane,SOLE MIO FILTRO,sunscreen,,,,,,FPS50 fluid spray x 75g (VL)
OOS,ARGENTINA,Sempre Giovane,TENSIONE SG,dmae+assoc.,,,,,,a. x 8 x 3 ml each (VL)
OOS,ARGENTINA,Sertex,LACLORHEX,chlorhexidine,,,,,,jab.w/valv.dosif.x 250ml (VL)
OOS,ARGENTINA,Sertex,LACLORHEX,chlorhexidine,,,,,,jab.w/valv.dosif.x 500ml (VL)
OOS,ARGENTINA,Sertex,POVIBAC,povidone-iodine,,,,,,jab.x 100 ml (VL)
OOS,ARGENTINA,Sertex,POVIBAC,povidone-iodine,,,,,,sol.x 60 ml (VL)
OOS,ARGENTINA,Sidus,ACEITE DE CHIA CORMILLOT,chia oil,,,,,,caps.bl.x 30 (VL)
OOS,ARGENTINA,Sidus,ARANDANOS CORMILLOT,"blueberry, ext.+assoc.",,,,,,comp.rec.mast.x 30 (VL)
OOS,ARGENTINA,Sidus,BLUEKING,"blueberry, ext.+assoc.",,,,,,bot.x 700 ml x 1 unit. (VL)
OOS,ARGENTINA,Sidus,CUREFINI,Cosmetic Product,,,,,,120 ml pot (VL)
OOS,ARGENTINA,Sidus,CUREFINI,Cosmetic Product,,,,,,240 ml pot (VL)
OOS,ARGENTINA,Sidus,CUREFINI,Cosmetic Product,,,,,,30 ml pot (VL)
OOS,ARGENTINA,Sidus,CUREFINI,Cosmetic Product,,,,,,cr.pomo x 30 g (VL)
OOS,ARGENTINA,Sidus,ENERGIZANTE NATURAL CORMILLOT,vitis vinifera+cranberries+asoc.,,,,,,comp.rec.x 60 (VL)
OOS,ARGENTINA,Sidus,GLUCOSA DESLEIBLE SIDUS,glucose+assoc.,,,,,,comp. x 8 (VL)
OOS,ARGENTINA,Sidus,HEXIBEN,calcium peroxide+fluorine+xylitol,,,,,,dental cr. x 60 g (VL)
OOS,ARGENTINA,Sidus,IODOPOVIDONA SIDUS,povidone-iodine,,,,,,sol.x 5 ml
OOS,ARGENTINA,Sidus-Lifescan,LANCETAS GENTLE,accessory,,,,,,lancets x 200 (VL)
OOS,ARGENTINA,Sidus-Lifescan,LANCETAS ULTRA SOFT,accessory,,,,,,lancets x 100 (VL)
OOS,ARGENTINA,Sidus-Lifescan,LANCETAS ULTRA SOFT,accessory,,,,,,lancets x 25 (VL)
OOS,ARGENTINA,Sidus-Lifescan,ONE TOUCH DELICA PLUS,accessory,,,,,,lancets x 100 (VL)
OOS,ARGENTINA,Sidus-Lifescan,ONE TOUCH DELICA PLUS,accessory,,,,,,lancets x 25 (VL)
OOS,ARGENTINA,Sidus-Lifescan,ONE TOUCH SELECT PLUS FLEX,glucose meter,,,,,,glucomet.+lanc. kit (VL)
OOS,ARGENTINA,Sidus-Lifescan,ONE TOUCH SELECT PLUS,glucose,,,,,,control solution x 3.7ml (VL)
OOS,ARGENTINA,Sidus-Lifescan,ONE TOUCH SELECT PLUS,glucose,,,,,,test strips x 25
OOS,ARGENTINA,Sidus-Lifescan,ONE TOUCH SELECT PLUS,glucose,,,,,,test strips x 50
OOS,ARGENTINA,Sidus-Lifescan,ONE TOUCH ULTRA MINI,glucose meter,,,,,,kit med.gluc. green x 1 (VL)
OOS,ARGENTINA,Sidus-Lifescan,ONE TOUCH ULTRA MINI,glucose meter,,,,,,kit med.gluc. sylver x 1 (VL)
OOS,ARGENTINA,Sidus-Lifescan,ONE TOUCH ULTRA,test strips,,,,,,test strips x 25
OOS,ARGENTINA,Sidus-Lifescan,ONE TOUCH ULTRA,test strips,,,,,,test strips x 50
OOS,ARGENTINA,Sidus,LUBROL CLEAN KIT,tea tree oil + mallow extract,,,,,,sparkling sun x 50ml
OOS,ARGENTINA,Sidus,LUBROL,carboxymethylcellulose sodium+assoc.,,,,,,sol.oft.x 15 ml
OOS,ARGENTINA,Sidus,RESVERATROL CORMILLOT,resveratrol+assoc.,,,,,,caps.x 30 (VL)
OOS,ARGENTINA,Sidus,SAL UDABLE,low sodium salt 0.03%,,,,,,salt shaker x 70 g (VL)
OOS,ARGENTINA,Sidus,SEDANTE NATURAL CORMILLOT,valerian+assoc.,,,,,,comp.rec.x 30 (VL)
OOS,ARGENTINA,Siegfried,ALUMPAK,trichlorocarbanilide+assoc.,,,,,,anti-transparency roll-on x50ml (VL)
OOS,ARGENTINA,Siegfried,ALUMPAK,trichlorocarbanilide+assoc.,,,,,,deodorant bar x 42 g (VL)
OOS,ARGENTINA,Siegfried,ALUMPAK,trichlorocarbanilide+assoc.,,,,,,loc.x 30 ml
OOS,ARGENTINA,Siegfried,CICATREX BABY,"zinc, oxide+assoc.",,,,,,pda.x 50 g (VL)
OOS,ARGENTINA,Siegfried,CLINCORP,hypoallergenic detergents,,,,,,jab.x 80 g (VL)
OOS,ARGENTINA,Siegfried,GLUCO ARRUMALON DUO,"chondroitin,sulfate+glucosamine",,,,,,caps.x 60
OOS,ARGENTINA,Siegfried,GLUCO ARRUMALON DUO,"chondroitin,sulfate+glucosamine",,,,,,cream gel x 60 g (VL)
OOS,ARGENTINA,Siegfried,GLUCO ARRUMALON DUO,"chondroitin,sulfate+glucosamine",,,,,,over x 30
OOS,ARGENTINA,Siegfried,GLUCO ARRUMALON,"glucosamine, potassium",,,,,,1500 mg gran.sachets x 15
OOS,ARGENTINA,Siegfried,GLUCO ARRUMALON,"glucosamine, potassium",,,,,,1500 mg gran.sachets x 30
OOS,ARGENTINA,Siegfried,GLUCO ARRUMALON,"glucosamine, potassium",,,,,,400 mg inj.a.x 12+12
OOS,ARGENTINA,Siegfried,GLUCO ARRUMALON,"glucosamine, potassium",,,,,,400 mg inj.a.x 6+6
OOS,ARGENTINA,Siegfried,GLUCO ARRUMALON,"glucosamine, potassium",,,,,,500 mg comp.rec.x 60
OOS,ARGENTINA,Siegfried,GYNODERM HYALU,sodium hyaluronate,,,,,,liquid soap x 180 ml (VL)
OOS,ARGENTINA,Siegfried,GYNODERM,lactic acid,,,,,,liquid soap x 180 ml (VL)
OOS,ARGENTINA,Siegfried,MASIVOL UREA,hydrocortisone+vit.a+assoc.,,,,,,cr.x 30 g
OOS,ARGENTINA,Siegfried,MASIVOL UREA,hydrocortisone+vit.a+assoc.,,,,,,emulsions x 60 g
OOS,ARGENTINA,Siegfried,MASIVOL,vit.a+allantoin+assoc.,,,,,,cr.x 100 g (VL)
OOS,ARGENTINA,Siegfried,MASIVOL,vit.a+allantoin+assoc.,,,,,,emulsions x 100 g (VL)
OOS,ARGENTINA,Siegfried,MAXILUZ,sodium lauryl sulfate+assoc.,,,,,,jab.x 80 g (VL)
OOS,ARGENTINA,Siegfried,MEGAPLUS BC,cystine+assoc.,,,,,,gran.x 75 g
OOS,ARGENTINA,Siegfried,MEGAPLUS,cystine+assoc.,,,,,,single-dose sachets x 30
OOS,ARGENTINA,Siegfried,MICROSONA BB,zinc oxide,,,,,,pda.x 75 g (VL)
OOS,ARGENTINA,Siegfried,MIKONOS FORTE,Vitis vinifera,,,,,,caps.x 30
OOS,ARGENTINA,Siegfried,MIKONOS,Vitis vinifera,,,,,,caps.x 30
OOS,ARGENTINA,Siegfried,MIKONOS,Vitis vinifera,,,,,,caps.x 60
OOS,ARGENTINA,Siegfried,NOSOAP,hypoallergenic detergents,,,,,,jab.x 80 g (VL)
OOS,ARGENTINA,Siegfried,SUPRAFOL,folic acid,,,,,,1 mg comp.x 30
OOS,ARGENTINA,Siegfried,SUPRAFOL,folic acid,,,,,,1 mg comp.x 60
OOS,ARGENTINA,Siegfried,SUPRAFOL,folic acid,,,,,,5 mg comp.x 60
OOS,ARGENTINA,Siegfried,SUPRAFOL,folic acid,,,,,,5 mg tablets x 30
OOS,ARGENTINA,Siegfried,TRI VI FLUOR,vit. a+vit. c+vit. d+fluoride,,,,,,sun.x 30 ml
OOS,ARGENTINA,Siegfried,TRI VI SOL,vit.a+vit.c+vit.d,,,,,,sol.x 20 ml
OOS,ARGENTINA,Siegfried,TRICONAL,vit.+amino acids,,,,,,caps.x 30
OOS,ARGENTINA,Siegfried,TRIP D3 PLUS,vit.d3+assoc.,,,,,,comp.rec.x 30 (VL)
OOS,ARGENTINA,Siegfried,TRIP D3,vit.d3,,,,,,hard capsule x 1
OOS,ARGENTINA,Siegfried,TRIP D3,vit.d3,,,,,,hard capsules x 3
OOS,ARGENTINA,Siegfried,TRIP MAGNESIO,magnesium citrate+assoc.,,,,,,comp.rec.x 30 (VL)
OOS,ARGENTINA,Siegfried,VESALION B12,diclofenac+vit.b12+betamethasone,,,,,,comp.x 15
OOS,ARGENTINA,Siegfried,VESALION B12,diclofenac+vit.b12+betamethasone,,,,,,inj.x 3
OOS,ARGENTINA,Silfab,AEROCAMARA AEROCHAMBER,accessory,,,,,,c/masc.lgde. adult(blue) (VL)
OOS,ARGENTINA,Silfab,AEROCAMARA AEROCHAMBER,accessory,,,,,,c/masc.med. (yellow) (VL)
OOS,ARGENTINA,Silfab,AEROCAMARA AEROCHAMBER,accessory,,,,,,c/masc.peq. (ORANGE) (VL)
