Effective Start Date,Effective End Date,DIN,Trade name,Strength,Dosage form,DBP (raw),Ex Factory Wholesale Price,Ex Factory Wholesale Unit,Local Pack Description,PK keyword present,Public With VAT Price,RI Price,Reimbursable Status,Reimbursable Price,Reimbursable Rate,Reimbursable Notes,Copayment Value
2018-04-19,,02282097,Orencia,250 mg /Vial,Inj Pd-Vial Pk,$500.3411,500.3411,,250 mg /Vial Inj Pd-Vial Pk,Yes,540.368388,540.368388,FULLY REIMBURSABLE,540.368388,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2018-04-19,,02402475,Orencia (Preservative Free),125 mg / mL,Inj Sol-Pref Syr-1 mL Pk,$373.7881,373.7881,,125 mg / mL Inj Sol-Pref Syr-1 mL Pk,Yes,403.691148,403.691148,FULLY REIMBURSABLE,403.691148,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2018-04-09,,02453304,Ravicti,1.1 g / mL,Oral Liquid,$48.0000,48.0,,1.1 g / mL Oral Liquid,No,51.84,51.84,FULLY REIMBURSABLE,51.84,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2017-03-28,,02386666,Seacalphyx,250 mg / mL,Inj Sol,$2.7500/ mL,2.75,mL,250 mg / mL Inj Sol,No,2.97,2.97,FULLY REIMBURSABLE,2.97,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2016-10-19,,02438798,Zydelig,100 mg,Tab,$85.3500,85.35,,100 mg Tab,No,92.178,92.178,FULLY REIMBURSABLE,92.178,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2016-10-19,,02438801,Zydelig,150 mg,Tab,$85.3500,85.35,,150 mg Tab,No,92.178,92.178,FULLY REIMBURSABLE,92.178,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2016-09-16,,02413175,Simponi,100 mg /1.0 mL,Pre-Filled Syringe,$1555.1700,1555.17,,100 mg /1.0 mL Pre-Filled Syringe,No,1679.5836,1679.5836,FULLY REIMBURSABLE,1679.5836,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2016-09-16,,02413183,Simponi,100 mg /1.0 mL,Auto-Injector,$1555.1700,1555.17,,100 mg /1.0 mL Auto-Injector,No,1679.5836,1679.5836,FULLY REIMBURSABLE,1679.5836,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2016-04-29,,02407329,Xtandi,40 mg,Cap,$29.1954,29.1954,,40 mg Cap,No,31.531032,31.531032,FULLY REIMBURSABLE,31.531032,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2016-01-28,,02387174,Dificid,200 mg,Tab,$94.60,94.6,,200 mg Tab,No,102.168,102.168,FULLY REIMBURSABLE,102.168,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2016-01-28,,02324784,Simponi,50 mg /0.5 mL,Auto-Injector,"$1,555.17",1555.17,,50 mg /0.5 mL Auto-Injector,No,1679.5836,1679.5836,FULLY REIMBURSABLE,1679.5836,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2016-01-28,,02324776,Simponi,50 mg /0.5 mL,Pre-Filled Syringe,"$1,555.17",1555.17,,50 mg /0.5 mL Pre-Filled Syringe,No,1679.5836,1679.5836,FULLY REIMBURSABLE,1679.5836,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2015-07-10,,02334852,Norditropin Nordiflex,5 mg /1.5 mg,Inj Sol-Pref Pen,$194.7000,194.7,,5 mg /1.5 mg Inj Sol-Pref Pen,No,210.276,210.276,FULLY REIMBURSABLE,210.276,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2015-07-10,,02334860,Norditropin Nordiflex,10 mg /1.5 mg,Inj Sol-Pref Pen,$389.4000,389.4,,10 mg /1.5 mg Inj Sol-Pref Pen,No,420.552,420.552,FULLY REIMBURSABLE,420.552,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2015-07-10,,02334879,Norditropin Nordiflex,15 mg /1.5 mg,Inj Sol-Pref Pen,$584.1000,584.1,,15 mg /1.5 mg Inj Sol-Pref Pen,No,630.828,630.828,FULLY REIMBURSABLE,630.828,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2015-02-26,,02403390,Stivarga,40 mg,Tab,$72.6200,72.62,,40 mg Tab,No,78.4296,78.4296,FULLY REIMBURSABLE,78.4296,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2014-06-20,,02397412,Kalydeco,150 mg,Tab,$420.0000,420.0,,150 mg Tab,No,453.6,453.6,FULLY REIMBURSABLE,453.6,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2014-04-16,,02371553,Incivek,375 mg,Tab,$69.3810,69.381,,375 mg Tab,No,74.93148,74.93148,FULLY REIMBURSABLE,74.93148,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2014-01-30,,02244016,Remicade,100 mg /10 mL,Injection,$987.5600,987.56,,100 mg /10 mL Injection,No,1066.5648,1066.5648,FULLY REIMBURSABLE,1066.5648,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2014-01-30,,02284227,Nexavar,200 mg,Tab,$46.4689,46.4689,,200 mg Tab,No,50.186412,50.186412,FULLY REIMBURSABLE,50.186412,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2013-02-20,,02350580,Kuvan,100 mg,Tab,$33.0000,33.0,,100 mg Tab,No,35.64,35.64,FULLY REIMBURSABLE,35.64,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2012-09-13,,02355191,Thalomid,50 mg,Cap,$29.4690,29.469,,50 mg Cap,No,31.82652,31.82652,FULLY REIMBURSABLE,31.82652,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2012-09-13,,02355205,Thalomid,100 mg,Cap,$58.9380,58.938,,100 mg Cap,No,63.65304,63.65304,FULLY REIMBURSABLE,63.65304,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2012-09-13,,02355221,Thalomid,200 mg,Cap,$117.8800,117.88,,200 mg Cap,No,127.3104,127.3104,FULLY REIMBURSABLE,127.3104,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2012-08-27,,02325063,Omnitrope,5 mg /1.5 mL,Inj-5 mg Pen Cart Pk,$155.8000,155.8,,5 mg /1.5 mL Inj-5 mg Pen Cart Pk,Yes,168.264,168.264,FULLY REIMBURSABLE,168.264,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2012-08-27,,02325071,Omnitrope,10 mg /1.5 mL,Inj-10 mg Pen Cart Pk,$311.6000,311.6,,10 mg /1.5 mL Inj-10 mg Pen Cart Pk,Yes,336.528,336.528,FULLY REIMBURSABLE,336.528,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2012-03-19,,02344939,Ilaris,150 mg,Powder for solution for sc injection (vial),$106.6667/ mg,106.6667,mg,150 mg Powder for solution for sc injection (vial),No,115.200036,115.200036,FULLY REIMBURSABLE,115.200036,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2011-10-27,,02357119,Vpriv ®,400 U,Vial,$1955.0000,1955.0,,400 U Vial,No,2111.4,2111.4,FULLY REIMBURSABLE,2111.4,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2009-10-08,,02169649,Betaseron,Inj Pref Syr — 0.3 mg,Injection,$110.0000,110.0,,Inj Pref Syr — 0.3 mg Injection,No,118.8,118.8,FULLY REIMBURSABLE,118.8,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2009-06-11,,02284863,Myozyme,50 mg /vial,Lyophylized Powder,$840.3100,840.31,,50 mg /vial Lyophylized Powder,No,907.5348,907.5348,FULLY REIMBURSABLE,907.5348,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2009-05-27,,02296314,Elaprase,2 mg / mL,3 mL Vial,"$3,800.00",3800.0,,2 mg / mL 3 mL Vial,No,4104.0,4104.0,FULLY REIMBURSABLE,4104.0,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
