Company,Local Product Name,Generic Name,Local Pack Description,PCID
MICROSULES,FLUOROURACIL,TRIOSULES,INJECTION 500 MG,1434
MICROSULES,BETAMETHASONE & GENTAMICIN & MICONAZOLE,TRIPLEX,TRIPLEXCR.X 20 G,2178293
SERVIER,AMLODIPINE & INDAPAMIDE & PERINDOPRIL,TRIPLIXAM,5/1.25/5mg comp.rec.x 30,792779
SERVIER,AMLODIPINE & INDAPAMIDE & PERINDOPRIL,TRIPLIXAM,TRIPLIXAM 10mg+2.5mg+5mg COATED TABLET 1 BOTTLE of 30 UNITS,175472
SERVIER,AMLODIPINE & INDAPAMIDE & PERINDOPRIL,TRIPLIXAM,10/2.5/10mg comp.rec.x30,792778
ADIUM PHARMA,ETHINYLESTRADIOL & LEVONORGESTREL,TRIQUILAR,BLIST.GRAG.X 21,553782
SIDUS,AZITHROMYCIN,TRITAB,200MG /5ML ORAL SUSP. X 15ML,409865
SIDUS,AZITHROMYCIN,TRITAB,200MG /5ML ORAL SUSP. X 30ML,409866
SIDUS,AZITHROMYCIN,TRITAB,500 MG COMP.REC.X 3,409867
SIDUS,AZITHROMYCIN,TRITAB,500 MG COMP.REC.X 5,409868
SIDUS,AZITHROMYCIN,TRITAB,500 MG COMP.REC.X 6,409869
PHARMADORF,RAMIPRIL,TRITACE,10MG COMP.X 30,175440
PHARMADORF,RAMIPRIL,TRITACE,2.5MG COMP.X 30,175441
PHARMADORF,RAMIPRIL,TRITACE,5MG COMP.X 30,175443
PHARMADORF,HYDROCHLOROTHIAZIDE & RAMIPRIL,TRITACE HCT,TRITACE HCT 5 HCT COMPRIMIDO RANURADO BLISTER por 30 UNIDADES,1566920
GLAXOSMITHKLINE,ABACAVIR & DOLUTEGRAVIR & LAMIVUDINE,TRIUMEQ,50 MG/600 MG/300 MG,298587
FECOFAR,CLOPIDOGREL,TRIUROL,75 MG 30 TABS,1158225
GADOR,ELEXACAFTOR & IVACAFTOR & TEZACAFTOR,TRIXACAR,TRIXACAR COMP.REC. X 90,1476717
GADOR,ELEXACAFTOR & IVACAFTOR & TEZACAFTOR,TRIXACAR P,TRIXACAR P COMPRIMIDO RECUBIERTO BLISTER por 90 UNIDADES (60 COMPRIMIDOS RECUBIERTOS COLOR NARANJA DE LA COMBINACION ELEXACAFTOR-TEZACAFTOR-IVACAFTOR + 30 COMPRIMIDOS RECUBIERTOS COLOR CELESTE DE IVACAFTOR) 112.5 MG,1888076
GADOR,ELEXACAFTOR & IVACAFTOR & TEZACAFTOR,TRIXACAR P,COMP.REC. X 90,1608330
GP PHARM,METHOTREXATE,TRIXATE,TRIXATE 2.5 MG COMP.X 20,2053064
PHARMATRIX,ERYTHROMYCIN,TRIXNE,4% GEL X 30 G,1317820
GOBBI,MEGLUMINE AMIDOTRIZOATE & SODIUM AMIDOTRIZOATE,TRIYOSOM,TRIYOSOM 50 SOLUCION INYECTABLE 1 FRASCO AMPOLLA por 50 ML 32 G,1553808
GOBBI,MEGLUMINE,TRIYOSOM,TRIYOSOM 60 MG SOLUCION INYECTABLE 1 FRASCO AMPOLLA por 50 ML,1553809
GOBBI,DIATRIZOATE MEGLUMINE & DIATRIZOATE SODIUM,TRIYOSOM 76 M,TRIYOSOM 76 M SOLUCION INYECTABLE 1 FRASCO AMPOLLA por 25 ML 76%,1553810
GOBBI-NOVAG,DIATRIZOATE MEGLUMINE & DIATRIZOATE SODIUM,TRIYOSOM C,TRIYOSOM C SOLUCION INYECTABLE 1 FRASCO AMPOLLA POR 100 ML 76 G,1556494
GOBBI,DIATRIZOATE MEGLUMINE & DIATRIZOATE SODIUM,TRIYOSOM C,TRIYOSOM C SOLUCION INYECTABLE 1 FRASCO AMPOLLA por 50 ML 38000 MG,1553812
GOBBI-NOVAG,DIATRIZOATE MEGLUMINE & DIATRIZOATE SODIUM,TRIYOSOM GI,TRIYOSOM GI SOLUCION ORAL 1 FRASCO POR 120 ML 91.2 G,1556493
GOBBI,DIATRIZOIC ACID,TRIYOSOM TOMOGRAFICO,TRIYOSOM TOMOGRAFICO SOLUCION ORAL 1 FRASCO por 250 ML 32G/50 ML,1553811
GADOR,SACITUZUMAB GOVITECAN,TRODELVY,TRODELVY200 MG VIAL X 1,2178240
BAGO,CLOPIDOGREL,TROKEN,TROKEN COMPRIMIDO RECUBIERTO BLISTER POR 15 UNIDADES75MG,1693
BAGO,CLOPIDOGREL,TROKEN,TROKEN COMPRIMIDO RECUBIERTO BLISTER POR 30 UNIDADES,1694
LI ARGENTINO,AZITHROMYCIN,TROMIATLAS,2.5OZ SOL.OFT.X,331320
SIEGFRIED,MEFLOQUINE,TROPICUR,250 MG COMP.X 8,643770
DENVER,PHENYLEPHRINE & TROPICAMIDE,TROPIOFTAL F,SOL.OFT.X 5 ML,594724
LABORATORIO VALAR,LETROZOLE,TROTECH,30 2.5 MG COMP.REC.X,2024
ADIUM PHARMA,ANASTROZOLE,TROZOLITE,TROZOLITE COMPRIMIDO RECUBIERTO BLISTER por 30 UNIDADES,1554555
BIOTECHNO PHARMA,MEBENDAZOLE & TINIDAZOLE,TRU COMPUESTO,SUSP.X 30 ML,1180880
BIOTECHNO PHARMA,MEBENDAZOLE & TINIDAZOLE,TRU COMPUESTO,COMP.X 6,1180879
BIOTECHNO PHARMA,MEBENDAZOLE,TRU M,200 MG COMP.X 6,684531
ADIUM PHARMA,DULAGLUTIDE,TRULICITY,TRULICITY 0.75 MG/0.5ML X 4 LAPIC.,684601
ADIUM PHARMA,DULAGLUTIDE,TRULICITY,TRULICITY 1.5 MG/0.5ML X 4 LAPIC.,684602
LAB INTERNACIONAL,PAZOPANIB,TRUMAR,TRUMAR COMPRIMIDO RECUBIERTO BLISTER POR 30 UNIDADES 200 MG,1608641
LAB INTERNACIONAL,PAZOPANIB,TRUMAR,TRUMAR COMPRIMIDO RECUBIERTO BLISTER POR 30 UNIDADES 400 MG,1608642
MUNDIPHARMA,DORZOLAMIDE,TRUSOPT,2% GTS.OFT.X 5 ML,585287
GADOR,EMTRICITABINE & TENOFOVIR DISOPROXIL,TRUVADA,COMPRECX 30,724
ADIUM PHARMA,RITUXIMAB,TRUXIMA,500 MG VIAL X 1,1573574
RAFFO,RITUXIMAB,TRUXIMA,500 MG VIAL X 1,2125473
ADIUM PHARMA,RITUXIMAB,TRUXIMA,100 MG VIAL X 2,1573573
RAFFO,RITUXIMAB,TRUXIMA,100 MG VIAL X 2,2125474
CRAVERI,BISMUTH SUBCITRATE & METRONIDAZOLE & TETRACYCLINE,TRYLORI,TRYLORI CAPSULA DURA BLISTER por 120 UNIDADES,1554570
CRAVERI,AMITRIPTYLINE,TRYPTALGIN,10MG COMP. REC. X 30,212292
CRAVERI,AMITRIPTYLINE,TRYPTALGIN,25MG COMP. REC. X 30,207665
CRAVERI,AMITRIPTYLINE,TRYPTALGIN,75MG COMP. REC. X 30,204083
BAGO,AMITRIPTYLINE,TRYPTANOL,25MG COMP. REC. X 30,212294
BAGO,AMITRIPTYLINE,TRYPTANOL,75MG COMP. REC. X 30,206725
BIOPROFARMA,CARFILZOMIB,TSUMIS,60 MG/29 ML FCO.AX 1 POV,1844152
CETUS PHARMA,LEVOGLUTAMINE & PHOSPHOSERINE & PYRIDOXINE,TUAPLEX,"TUAPLEX COMPRIMIDO ENVASE POR 50, 210 MG",1556496
ARISTON,"TROXERUTIN, COMBINATIONS",TUBARINE,TUBARINE GEL GEL 1 POMO POR 50 G  2% 1%,1630856
ARISTON,"TROXERUTIN, COMBINATIONS",TUBARINE,TUBARINE 1000 COMPRIMIDO RECUBIERTO BLISTER POR 30 UNIDADES 20/1000MG,1630855
MEGALABS,DOXYLAMINE & PYRIDOXINE,TUERIS,20MG CAPS.X 24,924497
MEGALABS,DOXYLAMINE & PYRIDOXINE,TUERIS,20MG CAPS.X 48,924498
GENOMMA LAB,ACETYLCYSTEINE,TUKOL AC,TUKOL AC 600 MG COMP.EFERV.X 10,2027264
GENOMMA LAB,ACETYLCYSTEINE,TUKOL AC,TUKOL AC 200 MG COMP.EFERV.X 20,2027263
GENOMMA LAB,BENZOCAINE & TYROTHRICIN,TUKOL BUC RASPBERRY,TUKOL BUC FRAMBUESA CARAM.X 9,2027265
PFIZER,TUCATINIB,TUKYSA,TUKYSA 150 MG COMPX 84,1887105
PFIZER,TUCATINIB,TUKYSA,TUKYSA 50 MG COMPX 88,1887132
LAZAR,DUTASTERIDE,TUMULAN,0.5MG COMP. X 30,176062
TUTEUR,INTERFERON BETA-1A,TUTERFERON,22 MCG JGA.PRELL. X 12,1108074
TUTEUR,INTERFERON BETA-1A,TUTERFERON,44 MCG JGA.PRELL. X 12,1108075
ADIUM PHARMA,TRASTUZUMAB,TUZEPTA,440 MG FA X 1,1418266
RAFFO,TRASTUZUMAB,TUZEPTA,440 MG FA X 1,2125475
GLAXOSMITHKLINE,HEPATITIS A VIRUS & HEPATITIS B SURFACE ANTIGEN,TWINRIX,1 SYRINGE PREVENTION BY 720 ELU / 20 µG,554467
PFIZER,TIGECYCLINE,TYGACIL,VIAL 10 UNITS 50 MG,600
IMA,ABIRATERONE,TYGARONA,TYGARONA TABLET BOTTLE OF 120 UNITS,1914809
NOVARTIS,LAPATINIB,TYKERB,140 TABS 250 MG,423
SANOFI,"TYPHOID, PURIFIED POLYSACCHARIDE ANTIGEN",TYPHIM,JGA.PRELL.X 0.5 ML,1180900
BIOGEN,NATALIZUMAB,TYSABRI,SOLUTION CONCENTRATE FOR IV INFUSION 300 MG IN 15 ML,323
BIOGEN,NATALIZUMAB,TYSABRI SC,150MG/ML VIAL X 2,1649615
BAGO,TREPROSTINIL,TYVASO,AX 28 + REPLACEMENT KIT,553916
ECZANE,CARGLUMIC ACID,UCEDANE,UCEDANE 200 MG COMP.DISPERS.X 12,2027267
ECZANE,CARGLUMIC ACID,UCEDANE,UCEDANE 200 MG COMP.DISPERS.X 60,2027266
SIEGFRIED,URSODEOXYCHOLIC ACID,UDCA FERRING,250 MG CAPS.X 30,409882
SIEGFRIED,URSODEOXYCHOLIC ACID,UDCA FERRING,300 MG CAPS.X 30,409883
SIEGFRIED,URSODEOXYCHOLIC ACID,UDCA FERRING,250 MG CAPS.X 60,409884
SIEGFRIED,URSODEOXYCHOLIC ACID,UDCA FERRING,300 MG CAPS.X 60,409885
BAGO,OMEPRAZOLE,ULCOZOL,40 MG CAPS.X 14,1459588
BAGO,OMEPRAZOLE,ULCOZOL,20 MG CAPS.X 15,1459583
BAGO,OMEPRAZOLE,ULCOZOL,30 MG CAPS.X 28,1459587
BAGO,OMEPRAZOLE,ULCOZOL,40 MG CAPS.X 28,1459589
BAGO,OMEPRAZOLE,ULCOZOL,10 MG CAPS.X 30,1459581
BAGO,OMEPRAZOLE,ULCOZOL,20 MG CAPS.X 30,1459584
BAGO,OMEPRAZOLE,ULCOZOL,40 MG INY.X 100,1459592
BAGO,OMEPRAZOLE,ULCOZOL,20 MG COMP.X 14,1459585
BAGO,OMEPRAZOLE,ULCOZOL,10 MG COMP.X 28,1459582
BAGO,OMEPRAZOLE,ULCOZOL,20 MG COMP.X 28,1459586
BAGO,OMEPRAZOLE,ULCOZOL,40 MG COMP.X 28,1459590
BAGO,PANTOPRAZOLE,ULCOZOLE P,ULCOZOLE P 2020 MG COMP.REC.X30,2112901
NOVARTIS,GLYCOPYRRONIUM BROMIDE & INDACATEROL,ULTIBRO BREEZHALER,30 (BLISTER) + INHALATOR 85 MCG + 43 MCG,548
SOUBEIRAN CHOBET,TRAMADOL,ULTRACALMANS,50 MG GTS.X 20 ML,470632
SOUBEIRAN CHOBET,TRAMADOL,ULTRACALMANS,50 MG COMP *10,470633
SOUBEIRAN CHOBET,TRAMADOL,ULTRACALMANS,50 MG COMP * 20,470634
SOUBEIRAN CHOBET,TRAMADOL,ULTRACALMANS,50 MG COMP * 30,630139
VARIFARMA,PALBOCICLIB,ULTRACICLIB,125 MG C¡PS.X 21,1556682
ADIUM PHARMA,TRAMADOL,ULTRAGESIC CB,"ULTRAGESIC¬Æ CB CAPSULA BLANDA BLISTER POR 10 UNIDADES, 50MG",1554414
ADIUM PHARMA,PARACETAMOL & TRAMADOL,ULTRAGESIC PLUS,37.5/325 MG COMP.X 10,554150
ADIUM PHARMA,PARACETAMOL & TRAMADOL,ULTRAGESIC PLUS,37.5/325 MG COMP.X 20,554151
ADIUM PHARMA,PARACETAMOL & TRAMADOL,ULTRAGESIC PLUS,37.5/325 MG COMP.X 30,554152
ECZANE,BISACODYL,ULTRALAX,5 MG COMP X10,684552
ARISTON,CIPROFLOXACIN,ULTRAMICINA,"ULTRAMICINA COMPRIMIDO RECUBIERTO BLISTER POR 20 UNIDADES, 500 MG",1554369
ADIUM PHARMA,GABAPENTIN,ULTRANEURAL,100 MG COMP.X 30,470641
ADIUM PHARMA,GABAPENTIN,ULTRANEURAL,300 MG COMP.X 30,470642
ADIUM PHARMA,GABAPENTIN,ULTRANEURAL,600 MG COMP.X 30,470643
ADIUM PHARMA,GABAPENTIN,ULTRANEURAL,300 MG COMP.X 60,470644
PANALAB,LEVOFLOXACIN,ULTRAQUIN,ULTRAQUIN COMPRIMIDO RECUBIERTO BLISTER por 14 UNIDADES,1874985
PANALAB,LEVOFLOXACIN,ULTRAQUIN,ULTRAQUIN COMPRIMIDO RECUBIERTO BLISTER por 5 UNIDADES 750 MG,1675217
PANALAB,LEVOFLOXACIN,ULTRAQUIN,ULTRAQUIN COMPRIMIDO RECUBIERTO BLISTER por 7 UNIDADES,1566737
BAYER,IOPROMIDE,ULTRAVIST,300 MG FAX 100 ML,684649
BAYER,IOPROMIDE,ULTRAVIST,370 MG FAX 100 ML,684651
BAYER,IOPROMIDE,ULTRAVIST,300 MG FAX 50 ML,684650
BAYER,IOPROMIDE,ULTRAVIST,370 MG FAX 50 ML,684652
BAYER,IOPROMIDE,ULTRAVIST,300 MG F.A.X 8 X 500 ML,1180855
BAYER,IOPROMIDE,ULTRAVIST,370 MG F.A.X 8 X 500 ML,1180856
BETA PHARMA,ESOMEPRAZOLE,ULTREX,20 MG REC.X 14,1189610
BETA PHARMA,ESOMEPRAZOLE,ULTREX,40 MG REC.X 14,1189612
BETA PHARMA,ESOMEPRAZOLE,ULTREX,20 MG REC.X 28,1189611
BETA PHARMA,ESOMEPRAZOLE,ULTREX,40 MG REC.X 28,1189613
BIOFACTOR,ALBUMIN,HUMAN ALBUMIN,UMAN ALBUMIN 200 G/L INYECTABLE PARA PERFUSION 1 FRASCO AMPOLLA por 50 ML,1561329
BIOFACTOR,"COAGULATION FACTOR IX, II, VII AND X IN COMBINATION",UMAN COMPLEX,1 FRASCO AMPOLLA por 500 UI + 1 AMPOLLA DISOLVENTE por 20 ML + 1 SET PARA INFUSI”N,568443
SAVANT,UNDECYLENIC ACID,UMASAM,JAB.X 100 G,1245343
BIOTENK,DROSPIRENONE & ETHINYLESTRADIOL,UMMA,UMMA COMPRIMIDO RECUBIERTO BLISTER por 21 UNIDADES COLOR AMARILLO + 7 UNIDADES PLACEBO COLOR BLANCO,1577783
BIOTENK,DROSPIRENONE & ETHINYLESTRADIOL,UMMA MD,"UMMA MD COMPRIMIDO RECUBIERTO BLISTER POR 21 UNIDADES COLOR ANARANJADOS + 7 UNIDADES PLACEBO COLOR BLANCO, 3.03MG",1554436
GENOMMA LAB,BIFONAZOLE,UNESIA,UNG.X 20 G,684762
GENOMMA LAB,AMOROLFINE,UNESIA,UNESIA LAKESIA AMOROLFINA LACALACA P/UÒAS X 5 ML,2144590
ADIUM PHARMA,KETOROLAC,UNICALM,10 MG COMP.SUBL.X 10,1358559
ADIUM PHARMA,KETOROLAC,UNICALM,10 MG COMP.X 10,1358560
ADIUM PHARMA,KETOROLAC,UNICALM,20 MG COMP.X 10,1358561
ADIUM PHARMA,KETOROLAC,UNICALM,20 MG COMP.X 20,1358562
GEMINIS FARMAC,LEVOFLOXACIN,UNILEVO,UNILEVO COMPRIMIDO RECUBIERTO BLISTER por 5 UNIDADES,1554529
GEMINIS FARMAC,LEVOFLOXACIN,UNILEVO 500,500 MG COMP.REC. X 7,1586652
VARIFARMA,SUNITINIB,UNITIOB,12.5 MG C¡PS.X 28,1468031
VARIFARMA,SUNITINIB,UNITIOB,25 MG C¡PS.X 28,1468032
VARIFARMA,SUNITINIB,UNITIOB,50 MG C¡PS.X 28,1468030
LABORATORIOS CASASCO S.A.I.C.,BROMHEXINE & CLOFEDANOL,UNITOS,UNITOS PEDIATRICO JARABE FRASCO por 100 MLJARABE,1630973
CASASCO,BROMHEXINE & CLOFEDANOL,UNITOS,UNITOS AD.JBE.X 100 ML,1547022
TEVA,APIXABAN,UNIXIS,UNIXIS 2.5 MG COMP.X 60,1948098
TEVA,APIXABAN,UNIXIS,UNIXIS 5 MG COMP.X 60,1948097
JOHNSON & JOHNSON INNOVATIVE MEDICINE,SELEXIPAG,UPTRAVI,200 MCG COMPX 140,997796
JOHNSON & JOHNSON INNOVATIVE MEDICINE,SELEXIPAG,UPTRAVI,1600 MCG COMPX 60,1422664
JOHNSON & JOHNSON INNOVATIVE MEDICINE,SELEXIPAG,UPTRAVI,200 MCG COMPX 60,997797
JOHNSON & JOHNSON INNOVATIVE MEDICINE,SELEXIPAG,UPTRAVI,400 MCG COMPX 60,1180858
JOHNSON & JOHNSON INNOVATIVE MEDICINE,SELEXIPAG,UPTRAVI,600 MCG COMPX 60,1180859
JOHNSON & JOHNSON INNOVATIVE MEDICINE,SELEXIPAG,UPTRAVI,800 MCG COMPX 60,997798
CASASCO,TAMSULOSIN,URALOS CR,LP 0.4MG COMP. X 30,175989
CASASCO,SOLIFENACIN & TAMSULOSIN,URALOS MAX,6MG/0.4MG COMP.LIB.C.X30,630142
LABORATORIOS CASASCO S.A.I.C.,SOLIFENACIN & TAMSULOSIN,URALOS MAX,URALOS MAX COMPRIMIDO RECUBIERTO DE LIBERACI√ìN PROLONGADA BLISTER POR 30 UNIDADES,1908798
CASASCO,DUTASTERIDE & TAMSULOSIN,URALOS PLUS,URALOS PLUS0.5/0.4 MG C·PS.X 30,2170370
ECZANE,URSODEOXYCHOLIC ACID,URDECOLE,300 mg comp.x 30,531276
ECZANE,URSODEOXYCHOLIC ACID,URDECOLE,500 mg comp.x 30,531277
ECZANE,URSODEOXYCHOLIC ACID,URDECOLE,300 mg comp.x 50,531278
CRAVERI,OXYBUTYNIN,UREQUIN,UREQUIN COMPRIMIDO ENVASE por 20 UNIDADES,1561327
CRAVERI,OXYBUTYNIN,UREQUIN,UREQUIN COMPRIMIDO ENVASE por 50 UNIDADES,1561328
PANALAB,TOLTERODINE,URGINOL,TABS 4MG LP.X 28,326365
PANALAB,TOLTERODINE,URGINOL,TABS 4MG LP.X 56,326366
PANALAB,MIRABEGRON,URGISTAT,50 MG TAB.LIB.PROL.X 30,1459579
PANALAB,MIRABEGRON,URGISTAT,URGISTAT50 MG COMP.LIB.PROL.X 60,1927683
BALIARDA,SOLIFENACIN & TAMSULOSIN,URIFEX,6MG/0.4MG COMP.LIB.C.X30,630141
SIDUS,TAMSULOSIN,URIFLUX,0.4MG CAPS. X 30,175993
IMA,SOLIFENACIN,URIMA,URIMA¬Æ COMPRIMIDO RECUBIERTO BLISTER POR 30 UNIDADES 5 MG,1706450
OMEGA PHARMA,NORFLOXACIN,URO-LINFOL,400MG COMP. X 20,554363
OMEGA PHARMA,NORFLOXACIN,URO-LINFOL,400MG COMP. X 6,554364
EUROLAB,TAMSULOSIN,UROCETINA,LP 0.4MG CAPS. X 30,175992
TEMIS LOSTALO,DUTASTERIDE,UROCONT,0.5 MG CAPSULES,182856
TEMIS LOSTALO,DUTASTERIDE & TAMSULOSIN,UROCONT DUO,0.5 / 0.4 MG CAPS.X 30,553784
EUROLAB,NITROFURANTOIN,UROFURAN,100 MG CAPS.X 30,643721
CASASCO,POTASSIUM CITRATE,UROKIT,COMP.LIB.PROL.X 30,684843
CASASCO,POTASSIUM CITRATE,UROKIT,COMP.LIB.PROL.X 60,684844
CASASCO,POTASSIUM CITRATE,UROKIT,SOB.X 60,684845
ARISTON,TAMSULOSIN,UROPROST Q,UROPROST Q CAPSULA DE LIBERACION CONTROLADA BLISTER por 500 UNIDADES,1566774
ARISTON,TAMSULOSIN,UROPROST-Q,0.4MG CAPS. X 30,175982
ARISTON,TAMSULOSIN,UROPROST-Q,0.4MG CAPS. X 60,175983
BAGO,NORFLOXACIN,UROSEPTAL,400MG COMP. X 20,554356
TEMIS LOSTALO,NORFLOXACIN,UROTEM,400MG COMP. X 14,554365
TEMIS LOSTALO,NORFLOXACIN,UROTEM,400MG COMP. X 20,554366
TEMIS LOSTALO,NORFLOXACIN & PHENAZOPYRIDINE,UROTEM,UROTEM DOL COMPRIMIDO RECUBIERTO BLISTER por 20 UNIDADES 10 comp. rec. de Norfloxacina 400 mg + 10 comp. rec. de Fenazopiridina 95 mg,1914625
FORTBENTON,FINASTERIDE,UROTOTAL,5MG COMP. X 30,176055
CASASCO,MIRABEGRON,UROVAL,UROVAL COMPRIMIDO RECUBIERTO DE LIBERACI√ìN PROLONGADA BLISTER por 30 UNIDADES,1553916
CASASCO,MIRABEGRON,UROVAL,UROVAL COMPRIMIDO RECUBIERTO DE LIBERACI√ìN PROLONGADA BLISTER por 30 UNIDADES,1553917
DUNCAN,URSODEOXYCHOLIC ACID,URSIDESOX,450 MG CAPS.LIB.PROL.X30,568000
DUNCAN,URSODEOXYCHOLIC ACID,URSIDESOX,150 MG COMP.REC.X 20,567998
DUNCAN,URSODEOXYCHOLIC ACID,URSIDESOX,300 MG COMP.REC.X 30,567999
PHARMANOVE,URSODEOXYCHOLIC ACID,URSODIOL,300 MG COMP.X 30,1427245
PHARMANOVE,URSODEOXYCHOLIC ACID,URSODIOL,500 MG COMP.X 30,1427247
PHARMANOVE,URSODEOXYCHOLIC ACID,URSODIOL,300 MG COMP.X 50,1427246
PHARMANOVE,URSODEOXYCHOLIC ACID,URSODIOL,500 MG COMP.X 50,1427248
EUROFARMA,URSODEOXYCHOLIC ACID,URZAC,150 MG COMP.X 20,531287
EUROFARMA,URSODEOXYCHOLIC ACID,URZAC,300 MG COMP.X 30,531288
EUROFARMA,URSODEOXYCHOLIC ACID,URZAC,300 MG COMP.X 50,531289
EUROFARMA,URSODEOXYCHOLIC ACID,URZAC FORTE,500 MG COMP.X 30,531286
ADIUM PHARMA,BOSENTAN,USENTA,"USENTA COMPRIMIDO RECUBIERTO BLISTER POR 60 UNIDADES, 125 MG",305259
BIOPROFARMA,BOSUTINIB,USUTEB,USUTEB100 MG COMP.REC.X 28,2159187
BIOPROFARMA,BOSUTINIB,USUTEB,USUTEB500 MG COMP.REC.X 28,2159186
LAFEDAR,IMATINIB,UTINIB,400MG COMP. REC X 30,1358579
LAFEDAR,IMATINIB,UTINIB,100MG COMP. REC X 60,1358578
SANITAS,URSODEOXYCHOLIC ACID,UTRAL,UTRAL COMPRIMIDO RECUBIERTO BLISTER por 30 UNIDADES,1553955
FERRING PHARMACEUTICALS,PROGESTERONE,UTROGESTAN,200 MG CAPS.X 14,234135
FERRING PHARMACEUTICALS,PROGESTERONE,UTROGESTAN,200 MG CAPS.X 28,234142
FERRING PHARMACEUTICALS,PROGESTERONE,UTROGESTAN,100 MG CAPS.X 30,234143
FERRING PHARMACEUTICALS,PROGESTERONE,UTROGESTAN,200 MG CAPS.X 42,234148
PFIZER,VORICONAZOLE,V FEND,1 VIAL 200 MG POWDER FOR SOLUTION FOR INFUSION 200 MG,175285
PFIZER,VORICONAZOLE,V FEND,200MG 10 TAB,175284
PFIZER,VORICONAZOLE,V FEND,50MG 10 TAB,175283
ROCHE,FARICIMAB,VABYSMO,6 MG/0.05 ML X 1 VIAL,1908878
BIOL,BCG VACCINE,VACUNA ANTIPIOGENA POLIVALENTE BIOL,VACUNA ANTIPIOGENA POLIVALENTE BIOL INYECTABLE 2 AMPOLLA por 1 ML,1554585
LABORATORIOS CASASCO S.A.I.C.,BACTERIAL LYSATES,VACUNA ORAL CASASCO,CASASCO ORAL VACCINE ORAL SOLUTION (DROPS) 1 DROPPER BOTTLE per 30 ML 100 PERCENT,1675249
LABORATORIOS CASASCO S.A.I.C.,BACTERIAL LYSATES,VACUNA ORAL CASASCO,CASASCO ORAL VACCINE TABLET BLISTER for 30 UNITS 100 PERCENT,1675248
TEVA,EZETIMIBE,VADEL,10 MG COMP * 30,251966
VARIFARMA,ROXADUSTAT,VADROX,VADROX 100 MG COMP. REC. X 30,2026436
VARIFARMA,ROXADUSTAT,VADROX,VADROX 20 MG COMP. REC. X 30,2026437
VARIFARMA,ROXADUSTAT,VADROX,VADROX 50 MG COMP. REC. X 30,2026438
SIDUS,MOSAPRIDE,VAGANTYL,5 MG / ML GTS.X 20 ML,1370076
SIDUS,MOSAPRIDE,VAGANTYL,5 MG COMP.REC.X 30,1370074
SIDUS,MOSAPRIDE,VAGANTYL,5 MG COMP.REC.X 60,1370075
MEGALABS,"MULTIVITAMINS, OTHER COMBINATIONS",VAGICURAL PLUS,VAGICURAL PLUS OVULO ENVASE POR 6 UNIDADES 19.0319 MG,1566985
SIDUS,DIHYDROSTREPTOMYCIN SULFATE & NITROFURAZONE & TYROTHRICIN,VAGISAN,"VAGISAN OVULO ENVASE POR 12 UNIDADES, 28.5MG",1554379
SIDUS,CLOTRIMAZOLE & DIHYDROSTREPTOMYCIN & NITROFURAL & TYROTHRICIN,VAGISAN COMPOUND,"VAGISAN COMPUESTO OVULO ENVASE POR 7 UNIDADES, 235.5 MG",1554378
FINADIET SACIFI,FEXOFENADINE,VAGRAN,120 MG COMP.X 10,630021
FINADIET SACIFI,FEXOFENADINE,VAGRAN,180 MG COMP.X 10,630023
FINADIET SACIFI,FEXOFENADINE,VAGRAN,120 MG COMP.X 30,630022
CASASCO,SODIUM DIVALPROATE,VALCAS,VALCAS TABLETS 250 MG COMP.X 30,1935027
CASASCO,SODIUM DIVALPROATE,VALCAS,VALCAS TABLETS 500 MG COMP.X 30,1935025
CASASCO,SODIUM DIVALPROATE,VALCAS,VALCAS TABLETS 250 MG COMP.X 60,1935028
CASASCO,SODIUM DIVALPROATE,VALCAS,VALCAS TABLETS 500 MG COMP.X 60,1935026
PANALAB,CYSTINE & GELATIN & METHIONINE,VALCATIL,VALCATIL COMPRIMIDO RECUBIERTO BLISTER POR 120 UNIDADES,1866072
ABBOTT,VALPROIC ACID,VALCOTE,VALCOTE 125 MG COMPRIMIDO RECUBIERTO 1 FRASCO por 50 UNIDADES,1553894
ABBOTT,SODIUM DIVALPROATE,VALCOTE,VALCOTE 250 MG COMP.X 50,2169391
ABBOTT,SODIUM DIVALPROATE,VALCOTE,VALCOTE 500 MG COMP.X 50,2169381
ABBOTT,SODIUM DIVALPROATE,VALCOTE ER,VALCOTE ER 250 MG COMP.LIB.CONT.X50,2169392
ABBOTT,SODIUM DIVALPROATE,VALCOTE ER,VALCOTE ER 500 MG COMP.LIB.CONT.X50,2169384
SERVIER,AGOMELATINE,VALDOXAN,25MG COMP X 28,206751
NATIVE,VALERIANAE RADIX,VALERIAN,150mg Comp. X 20,358276
NATUFARMA,VALERIANAE RADIX,VALERIANA,VALERIANA COMP.X 40 X 40 MG,1704987
INSTITUTE OF BIOLOGICS,DEXMEDETOMIDINE,VALERTROPINA,100MCG /ML F.AMP. X 5 X 2ML,350762
TEVA,VALGANCICLOVIR,VALGARD,450 MG COMP.REC.X 60,1556683
SIEGFRIED,DIAZEPAM,VALIUM,10 MG A.X 5 X 2 ML,355315
SIEGFRIED,DIAZEPAM,VALIUM,5 MG COMP.X 20,355335
SIEGFRIED,DIAZEPAM,VALIUM,10 MG COMP.X 30,355342
SIEGFRIED,DIAZEPAM,VALIUM,5 MG COMP.X 60,355353
