WHO_ATC_Code,Local_Pack_Description_MK,Local_Pack_Description_EN,Generic_Name,Marketing_Company_MK,Marketing_Company_EN,Pharmacy_Purchase_Price,Effective_Start_Date
B02BD04,REFIXIA ?????? ? ??????????? ?? ??????? ?? ??????????? 1000 IE 1???????? ?????? ?? ??????+1 ????????? ???????? ????? ? 4 ml ???????????+ 1 ???????? ??????? ?? ??????+ 1 ??????? ????/??????,REFIXIA powder and solvent for solution for injection 1000 IU 1 glass vial with powder + 1 pre-filled syringe x 4 ml solvent + 1 sterile vial adapter + 1 plunger/box,nonacog beta pegol,NOVO NORDISK A/S,NOVO NORDISK A/S,83511.49,10.03.2022
B02BD04,REFIXIA ?????? ? ??????????? ?? ??????? ?? ??????????? 500 IE 1 ???????? ?????? ?? ??????+ 1 ????????? ???????? ????? ? 4ml ???????????+1 ???????? ??????? ?? ??????+ 1 ??????? ????/??????,REFIXIA powder and solvent for solution for injection 500 IE 1 glass vial with powder + 1 pre-filled syringe x 4ml solvent + 1 sterile vial adapter + 1 plunger/box,nonacog beta pegol,NOVO NORDISK A/S,NOVO NORDISK A/S,41763.61,10.03.2022
B02BD04,REFIXIA ?????? ? ??????????? ?? ??????? ?? ??????????? 500 IE 1 ???????? ?????? ?? ??????+ 1 ????????? ???????? ????? ? 4ml ???????????+1 ???????? ??????? ?? ??????+ 1 ??????? ????/??????,REFIXIA powder and solvent for solution for injection 500 IE 1 glass vial with powder + 1 pre-filled syringe x 4ml solvent + 1 sterile vial adapter + 1 plunger/box,nonacog beta pegol,NOVO NORDISK A/S,NOVO NORDISK A/S,40415.82,15.03.2024
B02BD04,REFIXIA ?????? ? ??????????? ?? ??????? ?? ??????????? 500 IE 1 ???????? ?????? ?? ??????+ 1 ????????? ???????? ????? ? 4ml ???????????+1 ???????? ??????? ?? ??????+ 1 ??????? ????/??????,REFIXIA powder and solvent for solution for injection 500 IE 1 glass vial with powder + 1 pre-filled syringe x 4ml solvent + 1 sterile vial adapter + 1 plunger/box,nonacog beta pegol,NOVO NORDISK A/S,NOVO NORDISK A/S,40390,17.03.2025
A03FA01,REGLAN ??????? 10 mg 40 ??????? (??????? 4 ? 10)/??????,REGLAN tablet 10 mg 40 tablets (blister 4 x 10)/box,metoclopramide,???????? ??,ALKALOID AD,74.94,14.12.2011
A03FA01,REGLAN ??????? 10 mg 40 ??????? (??????? 4 ? 10)/??????,REGLAN tablet 10 mg 40 tablets (blister 4 x 10)/box,metoclopramide,???????? ??,ALKALOID AD,73.82,16.03.2015
A03FA01,REGLAN ??????? 10 mg 40 ??????? (??????? 4 ? 10)/??????,REGLAN tablet 10 mg 40 tablets (blister 4 x 10)/box,metoclopramide,???????? ??,ALKALOID AD,123.68,16.02.2022
A03FA01,REGLAN ??????? ?? ??????????? 10 mg/2 ml 30 ???????? ?????? x 2 ml/??????,REGLAN solution for injection 10 mg/2 ml 30 glass ampoules x 2 ml/box,metoclopramide,"???????? ??, Sanofi-Aventis","ALKALOID Inc., Sanofi-Aventis",233.1,14.12.2011
A03FA01,REGLAN ????????? ??????? 5 mg/5 ml 1 ????? ???????? ???? ? 120 ml +????????? ????????? ???????+??????? ???????/??????,REGLAN oral solution 5 mg/5 ml 1 dark glass bottle x 120 ml + plastic graduated dispenser + measuring spoon/box,metoclopramide,???????? ??,ALKALOID AD,55.65,14.12.2011
R03AK10,"RELVAR ELLIPTA ?????? ?? ??????????, ??????? 184mcg/22 mcg 30 ????,?? ?????? ????????? (2 ????? Al ?????? ? 30 ????)/??????","RELVAR ELLIPTA powder for inhalation, divided 184mcg/22mcg 30 doses, in Ellipta inhaler (2 strips Al foil x 30 doses)/box","fluticasone furoate, vilanterol",Glaxo Operations UK Limited,Glaxo Operations UK Limited,2958,06.08.2014
R03AK10,"RELVAR ELLIPTA ?????? ?? ??????????, ??????? 184mcg/22 mcg 30 ????,?? ?????? ????????? (2 ????? Al ?????? ? 30 ????)/??????","RELVAR ELLIPTA powder for inhalation, divided 184mcg/22mcg 30 doses, in Ellipta inhaler (2 strips Al foil x 30 doses)/box","fluticasone furoate, vilanterol",Glaxo Operations UK Limited,Glaxo Operations UK Limited,2549.06,22.10.2015
R03AK10,"RELVAR ELLIPTA ?????? ?? ??????????, ??????? 92 mcg/22 mcg 30 ????, ?? ?????? ????????? (2 ????? Al ?????? ? 30 ????)/??????","RELVAR ELLIPTA powder for inhalation, divided 92 mcg/22 mcg 30 doses, in Ellipta inhaler (2 strips Al foil x 30 doses)/box","fluticasone furoate, vilanterol",Glaxo Operations UK Limited,Glaxo Operations UK Limited,2174,06.08.2014
R03AK10,"RELVAR ELLIPTA ?????? ?? ??????????, ??????? 92 mcg/22 mcg 30 ????, ?? ?????? ????????? (2 ????? Al ?????? ? 30 ????)/??????","RELVAR ELLIPTA powder for inhalation, divided 92 mcg/22 mcg 30 doses, in Ellipta inhaler (2 strips Al foil x 30 doses)/box","fluticasone furoate, vilanterol",Glaxo Operations UK Limited,Glaxo Operations UK Limited,2143.48,22.10.2015
L04AB02,REMICADE ?????? ?? ?????????? ?? ??????? ?? ???????? 100 mg 1 ???????? ?????? ? 100 mg/??????,REMICADE powder for concentrate for solution for infusion 100 mg 1 glass vial x 100 mg/box,infliximab,Janssen Biologics B.V. -,Janssen Biologics B.V. -,,
L04AB02,REMICADE ?????? ?? ?????????? ?? ??????? ?? ???????? 100 mg 1 ???????? ?????? ? 100 mg/??????,REMICADE powder for concentrate for solution for infusion 100 mg 1 glass vial x 100 mg/box,infliximab,Janssen Biologics B.V. -,Janssen Biologics B.V. -,33117,14.12.2011
L04AB02,REMICADE ?????? ?? ?????????? ?? ??????? ?? ???????? 100 mg 1 ???????? ?????? ? 100 mg/??????,REMICADE powder for concentrate for solution for infusion 100 mg 1 glass vial x 100 mg/box,infliximab,Janssen Biologics B.V. -,Janssen Biologics B.V. -,32500.79,05.10.2012
L04AB02,REMICADE ?????? ?? ?????????? ?? ??????? ?? ???????? 100 mg 1 ???????? ?????? ? 100 mg/??????,REMICADE powder for concentrate for solution for infusion 100 mg 1 glass vial x 100 mg/box,infliximab,Janssen Biologics B.V. -,Janssen Biologics B.V. -,29086.73,17.10.2014
L04AB02,REMICADE ?????? ?? ?????????? ?? ??????? ?? ???????? 100 mg 1 ???????? ?????? ? 100 mg/??????,REMICADE powder for concentrate for solution for infusion 100 mg 1 glass vial x 100 mg/box,infliximab,Janssen Biologics B.V. -,Janssen Biologics B.V. -,29061.44,16.03.2015
L04AB02,REMICADE ?????? ?? ?????????? ?? ??????? ?? ???????? 100 mg 1 ???????? ?????? ? 100 mg/??????,REMICADE powder for concentrate for solution for infusion 100 mg 1 glass vial x 100 mg/box,infliximab,Janssen Biologics B.V. -,Janssen Biologics B.V. -,28600.23,15.10.2016
L04AB02,REMICADE ?????? ?? ?????????? ?? ??????? ?? ???????? 100 mg 1 ???????? ?????? ? 100 mg/??????,REMICADE powder for concentrate for solution for infusion 100 mg 1 glass vial x 100 mg/box,infliximab,Janssen Biologics B.V. -,Janssen Biologics B.V. -,26483,15.03.2017
L04AB02,REMICADE ?????? ?? ?????????? ?? ??????? ?? ???????? 100 mg 1 ???????? ?????? ? 100 mg/??????,REMICADE powder for concentrate for solution for infusion 100 mg 1 glass vial x 100 mg/box,infliximab,Janssen Biologics B.V. -,Janssen Biologics B.V. -,24643.84,15.03.2018
L04AB02,REMICADE ?????? ?? ?????????? ?? ??????? ?? ???????? 100 mg 1 ???????? ?????? ? 100 mg/??????,REMICADE powder for concentrate for solution for infusion 100 mg 1 glass vial x 100 mg/box,infliximab,Janssen Biologics B.V. -,Janssen Biologics B.V. -,24499.71,15.03.2019
V03AE02,RENVELA ????-???????? ??????? 800 mg 180 ??????? ?? HDPE ?????????,RENVELA film-coated tablet 800 mg 180 tablets in HDPE container,sevelamer carbonate,"GENZYME Ireland Limited , GENZYME Limited","GENZYME Ireland Limited , GENZYME Limited",9883.55,10.01.2012
V03AE02,RENVELA ????-???????? ??????? 800 mg 180 ??????? ?? HDPE ?????????,RENVELA film-coated tablet 800 mg 180 tablets in HDPE container,sevelamer carbonate,"GENZYME Ireland Limited , GENZYME Limited","GENZYME Ireland Limited , GENZYME Limited",9426.61,16.03.2015
V03AE02,RENVELA ????-???????? ??????? 800 mg 180 ??????? ?? HDPE ?????????,RENVELA film-coated tablet 800 mg 180 tablets in HDPE container,sevelamer carbonate,"GENZYME Ireland Limited , GENZYME Limited","GENZYME Ireland Limited , GENZYME Limited",9340.68,22.10.2015
V03AE02,RENVELA ????-???????? ??????? 800 mg 180 ??????? ?? HDPE ?????????,RENVELA film-coated tablet 800 mg 180 tablets in HDPE container,sevelamer carbonate,"GENZYME Ireland Limited , GENZYME Limited","GENZYME Ireland Limited , GENZYME Limited",6953.96,15.03.2016
V03AE02,RENVELA ????-???????? ??????? 800 mg 180 ??????? ?? HDPE ?????????,RENVELA film-coated tablet 800 mg 180 tablets in HDPE container,sevelamer carbonate,"GENZYME Ireland Limited , GENZYME Limited","GENZYME Ireland Limited , GENZYME Limited",4483.82,15.03.2019
B01AC13,REOPRO ??????? ?? ??????????? ??? ???????? 2 mg/1 ml 1 ???????? ?????? ? 5 ml/??????,REOPRO solution for injection or infusion 2 mg/1 ml 1 glass vial x 5 ml/box,abciximab,CILAG A.G.,CILAG A.G.,17141.79,14.12.2011
B01AC13,REOPRO ??????? ?? ??????????? ??? ???????? 2 mg/1 ml 1 ???????? ?????? ? 5 ml/??????,REOPRO solution for injection or infusion 2 mg/1 ml 1 glass vial x 5 ml/box,abciximab,CILAG A.G.,CILAG A.G.,17113,05.10.2012
B01AC13,REOPRO ??????? ?? ??????????? ??? ???????? 2 mg/1 ml 1 ???????? ?????? ? 5 ml/??????,REOPRO solution for injection or infusion 2 mg/1 ml 1 glass vial x 5 ml/box,abciximab,CILAG A.G.,CILAG A.G.,17083.19,14.03.2014
N04BC04,REQUIP XL ??????? ?? ?????????? ???????????? 2 mg 28 ??????? (??????? 2 ? 14)/??????,REQUIP XL extended-release tablet 2 mg 28 tablets (blister 2 x 14)/box,ropinirole,GLAXO WELLCOME S.A.,GLAXO WELLCOME S.A.,617.28,15.03.2016
N04BC04,REQUIP XL ??????? ?? ?????????? ???????????? 4 mg 28 ??????? (??????? 2 x 14)/??????,REQUIP XL extended-release tablet 4 mg 28 tablets (blister 2 x 14)/box,ropinirole,GLAXO WELLCOME S.A.,GLAXO WELLCOME S.A.,1196.46,15.03.2016
N04BC04,REQUIP XL ??????? ?? ?????????? ???????????? 8 mg 28 ??????? (??????? 2 x 14)/??????,REQUIP XL extended-release tablet 8 mg 28 tablets (blister 2 x 14)/box,ropinirole,GLAXO WELLCOME S.A.,GLAXO WELLCOME S.A.,2282.63,15.03.2016
P01BA01,RESOCHIN ??????? 250 mg 30 ???????,RESOCHIN tablet 250 mg 30 tablets,chloroquine,,,252.97,10.05.2018
J07CA01,"REVAXIS ?????????? ?? ??????????? 1 ???????? ?????????? ????? ? 0,5 ??? ????/??????",REVAXIS suspension for injection 1 pre-filled syringe x 0.5 without needle/box,diphtheria-poliomyelitis-tetanus,"Sanofi Pasteur S.A., SANOFI PASTEUR, Sanofi Aventis Zrt","Sanofi Pasteur S.A., SANOFI PASTEUR, Sanofi Aventis Zrt",,
J07CA01,"REVAXIS ?????????? ?? ??????????? 1 ???????? ?????????? ????? ? 0,5 ??? ????/??????",REVAXIS suspension for injection 1 pre-filled syringe x 0.5 without needle/box,diphtheria-poliomyelitis-tetanus,"Sanofi Pasteur S.A., SANOFI PASTEUR, Sanofi Aventis Zrt","Sanofi Pasteur S.A., SANOFI PASTEUR, Sanofi Aventis Zrt",813.62,14.05.2014
J07CA01,"REVAXIS ?????????? ?? ??????????? 1 ???????? ?????????? ????? ? 0,5 ml + ??????? ????/??????",REVAXIS suspension for injection 1 pre-filled syringe x 0.5 ml + separate needle/box,diphtheria-poliomyelitis-tetanus,"Sanofi Aventis Zrt, Sanofi Winthrop Industrie , Sanofi Winthrop Industrie","Sanofi Aventis Zrt, Sanofi Winthrop Industrie, Sanofi Winthrop Industrie",,
L04AX04,"REVLIMID ???????, ????? 25 mg 21 ??????? (??????? 3 ? 7)/??????","REVLIMID capsule, hard 25 mg 21 capsules (blister 3 x 7)/box",lenalidomide,"Penn Pharmaceuticals Services Limited , CELGENE Europe Limited","Penn Pharmaceuticals Services Limited , CELGENE Europe Limited",385100.94,15.03.2016
L04AX04,"REVLIMID ???????, ????? 25 mg 21 ??????? (??????? 3 ? 7)/??????","REVLIMID capsule, hard 25 mg 21 capsules (blister 3 x 7)/box",lenalidomide,"Penn Pharmaceuticals Services Limited , CELGENE Europe Limited","Penn Pharmaceuticals Services Limited , CELGENE Europe Limited",376254.08,15.10.2016
L04AX04,"REVLIMID ???????, ????? 25 mg 21 ??????? (??????? 3 ? 7)/??????","REVLIMID capsule, hard 25 mg 21 capsules (blister 3 x 7)/box",lenalidomide,"Penn Pharmaceuticals Services Limited , CELGENE Europe Limited","Penn Pharmaceuticals Services Limited , CELGENE Europe Limited",369501.58,15.03.2017
L04AX04,"REVLIMID ???????, ????? 5 mg 21 ??????? (??????? 3 ? 7)/??????","REVLIMID capsule, hard 5 mg 21 capsules (blister 3 x 7)/box",lenalidomide,"Penn Pharmaceuticals Services Limited , CELGENE Europe Limited","Penn Pharmaceuticals Services Limited , CELGENE Europe Limited",324261.62,15.03.2016
L04AX04,"REVLIMID ???????, ????? 5 mg 21 ??????? (??????? 3 ? 7)/??????","REVLIMID capsule, hard 5 mg 21 capsules (blister 3 x 7)/box",lenalidomide,"Penn Pharmaceuticals Services Limited , CELGENE Europe Limited","Penn Pharmaceuticals Services Limited , CELGENE Europe Limited",313451.63,15.10.2016
L04AX04,"REVLIMID ???????, ????? 5 mg 21 ??????? (??????? 3 ? 7)/??????","REVLIMID capsule, hard 5 mg 21 capsules (blister 3 x 7)/box",lenalidomide,"Penn Pharmaceuticals Services Limited , CELGENE Europe Limited","Penn Pharmaceuticals Services Limited , CELGENE Europe Limited",311705.97,15.03.2017
L04AX04,"REVLIMID ???????, ????? 10 mg 21 ??????? (??????? 3 ? 7)/??????","REVLIMID capsule, hard 10 mg 21 capsules (blister 3 x 7)/box",lenalidomide,"Penn Pharmaceuticals Services Limited , CELGENE Europe Limited","Penn Pharmaceuticals Services Limited , CELGENE Europe Limited",346100.7,15.03.2016
L04AX04,"REVLIMID ???????, ????? 10 mg 21 ??????? (??????? 3 ? 7)/??????","REVLIMID capsule, hard 10 mg 21 capsules (blister 3 x 7)/box",lenalidomide,"Penn Pharmaceuticals Services Limited , CELGENE Europe Limited","Penn Pharmaceuticals Services Limited , CELGENE Europe Limited",330818.58,15.10.2016
L04AX04,"REVLIMID ???????, ????? 2,5 mg 21 ??????? (??????? 3 ? 7)/??????","REVLIMID capsule, hard 2.5 mg 21 capsules (blister 3 x 7)/box",lenalidomide,"Penn Pharmaceuticals Services Limited , CELGENE Europe Limited","Penn Pharmaceuticals Services Limited , CELGENE Europe Limited",,
L04AX04,"REVLIMID ???????, ????? 15 mg 21 ??????? (??????? 3 ? 7)/??????","REVLIMID capsule, hard 15 mg 21 capsules (blister 3 x 7)/box",lenalidomide,Penn Pharmaceuticals Services Limited,Penn Pharmaceuticals Services Limited,364241.83,15.03.2016
L04AX04,"REVLIMID ???????, ????? 15 mg 21 ??????? (??????? 3 ? 7)/??????","REVLIMID capsule, hard 15 mg 21 capsules (blister 3 x 7)/box",lenalidomide,Penn Pharmaceuticals Services Limited,Penn Pharmaceuticals Services Limited,348185.73,15.10.2016
B02BX05,REVOLADE ????-???????? ??????? 25 mg 28 ??????? (??????? 4 ? 7)/??????,REVOLADE film-coated tablet 25 mg 28 tablets (blister 4 x 7)/box,eltrombopag,"LEK d.d. , GLAXO WELLCOME S.A., NOVARTIS Farmaceutica S.A., Novartis Pharma GmbH, Novartis Pharmaceutical Manufacturing LLC","LEK d.d. , GLAXO WELLCOME S.A., NOVARTIS Farmaceutica S.A., Novartis Pharma GmbH, Novartis Pharmaceutical Manufacturing LLC",,
B02BX05,REVOLADE ????-???????? ??????? 50 mg 28 ??????? (??????? 4 ? 7)/??????,REVOLADE film-coated tablet 50 mg 28 tablets (blister 4 x 7)/box,eltrombopag,"GLAXO WELLCOME S.A., NOVARTIS Farmaceutica S.A.","GLAXO WELLCOME S.A., NOVARTIS Farmaceutica S.A.",101406.44,15.03.2018
B02BX05,REVOLADE ????-???????? ??????? 50 mg 28 ??????? (??????? 4 ? 7)/??????,REVOLADE film-coated tablet 50 mg 28 tablets (blister 4 x 7)/box,eltrombopag,"GLAXO WELLCOME S.A., NOVARTIS Farmaceutica S.A.","GLAXO WELLCOME S.A., NOVARTIS Farmaceutica S.A.",96481.57,23.03.2023
B02BX05,REVOLADE ????-???????? ??????? 50 mg 28 ??????? (??????? 4 ? 7)/??????,REVOLADE film-coated tablet 50 mg 28 tablets (blister 4 x 7)/box,eltrombopag,"GLAXO WELLCOME S.A., NOVARTIS Farmaceutica S.A.","GLAXO WELLCOME S.A., NOVARTIS Farmaceutica S.A.",96458.27,15.03.2024
B02BX05,REVOLADE ????-???????? ??????? 50 mg 28 ??????? (??????? 4 ? 7)/??????,REVOLADE film-coated tablet 50 mg 28 tablets (blister 4 x 7)/box,eltrombopag,GLAXO WELLCOME S.A.,GLAXO WELLCOME S.A.,107815.87,15.03.2016
B02BX05,REVOLADE ????-???????? ??????? 50 mg 28 ??????? (??????? 4 ? 7)/??????,REVOLADE film-coated tablet 50 mg 28 tablets (blister 4 x 7)/box,eltrombopag,GLAXO WELLCOME S.A.,GLAXO WELLCOME S.A.,106321.9,15.03.2017
B02BX05,REVOLADE ????-???????? ??????? 25 mg 28 ??????? (??????? 4 ? 7)/??????,REVOLADE film-coated tablet 25 mg 28 tablets (blister 4 x 7)/box,eltrombopag,"GLAXO WELLCOME S.A., NOVARTIS Farmaceutica S.A.","GLAXO WELLCOME S.A., NOVARTIS Farmaceutica S.A.",49321.86,15.03.2021
B02BX05,REVOLADE ????-???????? ??????? 25 mg 28 ??????? (??????? 4 ? 7)/??????,REVOLADE film-coated tablet 25 mg 28 tablets (blister 4 x 7)/box,eltrombopag,"GLAXO WELLCOME S.A., NOVARTIS Farmaceutica S.A.","GLAXO WELLCOME S.A., NOVARTIS Farmaceutica S.A.",45871.72,23.03.2023
B02BX05,REVOLADE ????-???????? ??????? 25 mg 28 ??????? (??????? 4 ? 7)/??????,REVOLADE film-coated tablet 25 mg 28 tablets (blister 4 x 7)/box,eltrombopag,GLAXO WELLCOME S.A.,GLAXO WELLCOME S.A.,53914.53,15.03.2016
B02BX05,REVOLADE ????-???????? ??????? 25 mg 28 ??????? (??????? 4 ? 7)/??????,REVOLADE film-coated tablet 25 mg 28 tablets (blister 4 x 7)/box,eltrombopag,GLAXO WELLCOME S.A.,GLAXO WELLCOME S.A.,53184.36,15.03.2017
B02BX05,REVOLADE ????-???????? ??????? 25 mg 28 ??????? (??????? 4 ? 7)/??????,REVOLADE film-coated tablet 25 mg 28 tablets (blister 4 x 7)/box,eltrombopag,GLAXO WELLCOME S.A.,GLAXO WELLCOME S.A.,50569.89,15.03.2018
J05AR14,REZOLSTA ????-???????? ??????? 800 mg/150 mg 30 ????-???????? ??????? ?? HDPE ????/??????,REZOLSTA film-coated tablet 800 mg/150 mg 30 film-coated tablets in HDPE bottle/box,"darunavir, cobicistat",JANSSEN-CILAG SpA,JANSSEN-CILAG SpA,22423.23,21.08.2025
J06BB01,RHESONATIV ??????? ?? ??????????? 625 IE 1 ?????? ? 2 ml/??????,RHESONATIV solution for injection 625 IE 1 ampoule x 2 ml/box,anti-D (rh) immunoglobulin,OCTAPHARMA AB,OCTAPHARMA AB,,
J06BB01,RHESONATIV ??????? ?? ??????????? 625 IE 1 ?????? ? 1 ml/??????,RHESONATIV solution for injection 625 IE 1 ampoule x 1 ml/box,anti-D (rh) immunoglobulin,OCTAPHARMA AB,OCTAPHARMA AB,,
J06BB01,RHOPHYLAC ??????? ?? ??????????? 300 mcg/2 ml 1 ???????? ?????????? ????? ? 2 ml + ????/??????,RHOPHYLAC solution for injection 300 mcg/2 ml 1 pre-filled syringe x 2 ml + needle/box,anti-D (rh) immunoglobulin,CSL BEHRING AG,CSL BEHRING AG,3024.01,14.12.2011
J06BB01,RHOPHYLAC ??????? ?? ??????????? 300 mcg/2 ml 1 ???????? ?????????? ????? ? 2 ml + ????/??????,RHOPHYLAC solution for injection 300 mcg/2 ml 1 pre-filled syringe x 2 ml + needle/box,anti-D (rh) immunoglobulin,CSL BEHRING AG,CSL BEHRING AG,2971.66,15.10.2013
J06BB01,RHOPHYLAC ??????? ?? ??????????? 300 mcg/2 ml 1 ???????? ?????????? ????? ? 2 ml + ????/??????,RHOPHYLAC solution for injection 300 mcg/2 ml 1 pre-filled syringe x 2 ml + needle/box,anti-D (rh) immunoglobulin,CSL BEHRING AG,CSL BEHRING AG,2916,17.10.2014
J06BB01,RHOPHYLAC ??????? ?? ??????????? 300 mcg/2 ml 1 ???????? ?????????? ????? ? 2 ml + ????/??????,RHOPHYLAC solution for injection 300 mcg/2 ml 1 pre-filled syringe x 2 ml + needle/box,anti-D (rh) immunoglobulin,CSL BEHRING AG,CSL BEHRING AG,2567.79,22.10.2015
L01AA09,RIBOMUSTIN ?????? ?? ?????????? ?? ??????? ?? ???????? 100 mg 5 ?????? ? 100 mg/??????,RIBOMUSTIN powder for concentrate for solution for infusion 100 mg 5 vials x 100 mg/box,bendamustine,HAUPT Pharma Wolfratshausen GmbH,HAUPT Pharma Wolfratshausen GmbH,84305,22.07.2014
L01AA09,RIBOMUSTIN ?????? ?? ?????????? ?? ??????? ?? ???????? 25 mg 5 ?????? ? 25 mg/ ??????,RIBOMUSTIN powder for concentrate for solution for infusion 25 mg 5 vials x 25 mg/box,bendamustine,HAUPT Pharma Wolfratshausen GmbH,HAUPT Pharma Wolfratshausen GmbH,21515,22.07.2014
A02AD02,RIOPAN ????????? ??? 1600 mg/10 ml 10 ??????? ? 10 ml/??????,RIOPAN oral gel 1600 mg/10 ml 10 sachets x 10 ml/box,magaldrate,TAKEDA GmbH,TAKEDA GmbH,,
N05AX08,"RISPOLEPT CONSTA ?????? ? ????????? ?? ?????????? ?? ??????????? ?? ?????????? ???????????? 37,5 mg 1 ?????? + 1 ???????? ?????????? ????? ? 2 ml + ??????? ?? ?????? + 2 ???? (1 ???? ?? ????????? ?????????? ? 1 ???? ?? ????????? ??????????)/??????",RISPOLEPT CONSTA powder and vehicle for prolonged-release suspension for injection 37.5 mg 1 vial + 1 pre-filled syringe x 2 ml + vial adapter + 2 needles (1 needle for gluteal application and 1 needle for deltoid application)/box,risperidone,CILAG A.G.,CILAG A.G.,8240.72,14.12.2011
N05AX08,"RISPOLEPT CONSTA ?????? ? ????????? ?? ?????????? ?? ??????????? ?? ?????????? ???????????? 37,5 mg 1 ?????? + 1 ???????? ?????????? ????? ? 2 ml + ??????? ?? ?????? + 2 ???? (1 ???? ?? ????????? ?????????? ? 1 ???? ?? ????????? ??????????)/??????",RISPOLEPT CONSTA powder and vehicle for prolonged-release suspension for injection 37.5 mg 1 vial + 1 pre-filled syringe x 2 ml + vial adapter + 2 needles (1 needle for gluteal application and 1 needle for deltoid application)/box,risperidone,CILAG A.G.,CILAG A.G.,7773.87,05.10.2012
N05AX08,"RISPOLEPT CONSTA ?????? ? ????????? ?? ?????????? ?? ??????????? ?? ?????????? ???????????? 37,5 mg 1 ?????? + 1 ???????? ?????????? ????? ? 2 ml + ??????? ?? ?????? + 2 ???? (1 ???? ?? ????????? ?????????? ? 1 ???? ?? ????????? ??????????)/??????",RISPOLEPT CONSTA powder and vehicle for prolonged-release suspension for injection 37.5 mg 1 vial + 1 pre-filled syringe x 2 ml + vial adapter + 2 needles (1 needle for gluteal application and 1 needle for deltoid application)/box,risperidone,CILAG A.G.,CILAG A.G.,7368.55,15.10.2013
N05AX08,"RISPOLEPT CONSTA ?????? ? ????????? ?? ?????????? ?? ??????????? ?? ?????????? ???????????? 37,5 mg 1 ?????? + 1 ???????? ?????????? ????? ? 2 ml + ??????? ?? ?????? + 2 ???? (1 ???? ?? ????????? ?????????? ? 1 ???? ?? ????????? ??????????)/??????",RISPOLEPT CONSTA powder and vehicle for prolonged-release suspension for injection 37.5 mg 1 vial + 1 pre-filled syringe x 2 ml + vial adapter + 2 needles (1 needle for gluteal application and 1 needle for deltoid application)/box,risperidone,CILAG A.G.,CILAG A.G.,7277.5,16.03.2015
N05AX08,RISPOLEPT CONSTA ?????? ? ????????? ?? ?????????? ?? ??????????? ?? ?????????? ???????????? 25 mg 1 ?????? + 1 ???????? ?????????? ????? ? 2 ml + ??????? ?? ?????? + 2 ???? (1 ???? ?? ????????? ?????????? ? 1 ???? ?? ????????? ??????????)/??????,RISPOLEPT CONSTA powder and vehicle for prolonged-release suspension for injection 25 mg 1 vial + 1 pre-filled syringe x 2 ml + vial adapter + 2 needles (1 needle for gluteal application and 1 needle for deltoid application)/box,risperidone,CILAG A.G.,CILAG A.G.,6099.63,14.12.2011
N05AX08,RISPOLEPT CONSTA ?????? ? ????????? ?? ?????????? ?? ??????????? ?? ?????????? ???????????? 25 mg 1 ?????? + 1 ???????? ?????????? ????? ? 2 ml + ??????? ?? ?????? + 2 ???? (1 ???? ?? ????????? ?????????? ? 1 ???? ?? ????????? ??????????)/??????,RISPOLEPT CONSTA powder and vehicle for prolonged-release suspension for injection 25 mg 1 vial + 1 pre-filled syringe x 2 ml + vial adapter + 2 needles (1 needle for gluteal application and 1 needle for deltoid application)/box,risperidone,CILAG A.G.,CILAG A.G.,5894.43,05.10.2012
