pcid,Company,Local Product Name,Generic Name,Local Pack Description
OOS,B-Life,ESSENTIAL CARE JR,amino acids+assoc.,package x 400 g
OOS,B-Life,FONT UP,green tea,sachets x 49 g x 14
OOS,B-Life,FREECHEES,carbohydrates+assoc.,sachet x 200 g
OOS,B-Life,FREEGUR FRUTILLA,carbohydrates+assoc.,sachet x 180 g
OOS,B-Life,FREEGUR VAINILLA,carbohydrates+assoc.,sachet x 180 g
OOS,B-Life,FREEMILK NATURAL,carbohydrates+assoc.,box x 600 gr
OOS,B-Life,FREENITO CHOCOLATE,carbohydrates+assoc.,sachet x 175 g
OOS,B-Life,FREENITO VAINILLA,carbohydrates+assoc.,sachet x 175 g
OOS,B-Life,FRUIT BAR,carbohydrates+assoc.,sachet x 125 g (VL)
OOS,B-Life,GAC A FORMULA,proteins+vitamins+minerals,can x 400 g
OOS,B-Life,GAC B FORMULA,proteins+vitamins+minerals,500g can
OOS,B-Life,GALLETITAS NUPROBA,carbohydrates+assoc.,env.x 150 g
OOS,B-Life,GLUTAPAK R,glutamine+assoc.,sachet x 15 g
OOS,B-Life,GLYTACTIN COMPLETE BAR 15 FRUTI FRENZY,proteins+vitamins+minerals,bars x 7 x 54 g each
OOS,B-Life,GLYTACTIN COMPLETE BAR 15 PEANUT BUTTER,proteins+vitamins+minerals,bars x 7 x 81 g each
OOS,B-Life,GLYTACTIN RTD 10 CHOCOLATE,proteins+vitamins+minerals,brick x 30 units x 250 ml
OOS,B-Life,GLYTACTIN RTD 10 ORIGINAL,proteins+vitamins+minerals,brick x 30 units x 250 ml
OOS,B-Life,GLYTACTIN RTD 15 CHOCOLATE,proteins+vitamins+minerals,brick x 30 units x 250 ml
OOS,B-Life,GLYTACTIN RTD 15 ORIGINAL,proteins+vitamins+minerals,brick x 30 units x 250 ml
OOS,B-Life,HARINA ZEROPRO,carbohydrates+assoc.,brownie package x 300 g
OOS,B-Life,HARINA ZEROPRO,carbohydrates+assoc.,muff. and tort. env.x 300g
OOS,B-Life,HARINA ZEROPRO,carbohydrates+assoc.,package x 1 kg
OOS,B-Life,HCYS FORMULA,proteins+vitamins+minerals,500g can
OOS,B-Life,KANSO DELI MCT CACAO BISCUITS,proteins+assoc.,env.x 100 g
OOS,B-Life,KANSO MCT FIBER,proteins+assoc.,30 units x 13.3 g
OOS,B-Life,KETOVIE 3:1,proteins+assoc.,30 units x 250 ml each
OOS,B-Life,KETOVIE 4:1 CHOCOLATE,proteins+assoc.,30 units x 250 ml each
OOS,B-Life,KETOVIE 4:1 PLANT BASED,proteins+assoc.,30 units x 250 ml each
OOS,B-Life,KETOVIE 4:1 SIN SABOR,proteins+assoc.,30 units x 250 ml each
OOS,B-Life,KETOVIE 4:1 VAINILLA,proteins+assoc.,30 units x 250 ml each
OOS,B-Life,KETOVIE PEPTIDE,carbohydrates+assoc.,30 units x 250 ml each
OOS,B-Life,LEU A FORMULA,carbohydrates+assoc.,500g can
OOS,B-Life,LEU B FORMULA,proteins+vitamins+minerals,500g can
OOS,B-Life,MEVALIA DITALI,carbohydrates+assoc.,box x 500 g (VL)
OOS,B-Life,MEVALIA FUSILLI,carbohydrates+assoc.,box x 500 g (VL)
OOS,B-Life,MEVALIA GMP POWER,carbohydrates+assoc.,vanilla can x 468 g (VL)
OOS,B-Life,MEVALIA PENNE,carbohydrates+assoc.,box x 500 g (VL)
OOS,B-Life,MEVALIA RICE,carbohydrates+assoc.,box x 400 g
OOS,B-Life,MEVALIA SPAGHETTI,carbohydrates+assoc.,box x 500 g (VL)
OOS,B-Life,MI BURGER,carbohydrates+assoc.,env.x 500 g
OOS,B-Life,MILEA INFANT,amino acids+carbohydrates+assoc.,powder x 400 g
OOS,B-Life,MSUD A FORMULA,amino acids+carbohydrates+assoc.,env.x 400 g
OOS,B-Life,MSUD B FORMULA,proteins+vitamins+minerals,env.x 500 g
OOS,B-Life,OAC B FORMULA,proteins+vitamins+minerals,500g can
OOS,B-Life,OAC MED A FORMULA,amino acids+assoc.,can x 400 g
OOS,B-Life,PKU MED A FORMULA,amino acids+assoc.,500g can
OOS,B-Life,PKU MED B FORMULA,amino acids+assoc.,500g can
OOS,B-Life,PROMIN LP ALL PURPOSE BAKING MIX,carbohydrates+assoc.,box x 1 kg
OOS,B-Life,PROMIN LP CHOCOLATE CEREAL,carbohydrates+assoc.,box x 340 g
OOS,B-Life,PROMIN LP SCRAMBLED EGG AND OMELETTE MIX,carbohydrates+assoc.,box x 500 g
OOS,B-Life,SALCHICHEF,carbohydrates+assoc.,env.x 150 g
OOS,B-Life,SALT STICKS,carbohydrates+assoc.,env.x 70 g
OOS,B-Life,SCHOXXI,carbohydrates+assoc.,pack x 100 g
OOS,B-Life,SILNEA,medical product,can x 700 g
OOS,B-Life,SUSTITUTO DE HUEVO NUPROBA,carbohydrates+assoc.,envelope x 200 g
OOS,B-Life,SUSTITUTO DE QUESO NUPROBA,carbohydrates+assoc.,envelope x 200 g
OOS,B-Life,TYROMED A FORMULA,proteins+vitamins+minerals,500g can
OOS,B-Life,TYROMED B FORMULA,proteins+vitamins+minerals,500g can
OOS,B-Life,URC MED A FORMULA,amino acids+assoc.,can x 400 g
OOS,B-Life,URC MED B FORMULA,carbohydrates+assoc.,500g can
OOS,B-Life,XPHE ENERGY J FRUTILLA,amino acids+assoc.,sachets x 20 x 33 g each
OOS,B-Life,XPHE ENERGY J LIMON,amino acids+assoc.,sachets x 20 x 33 g each
OOS,B-Life,XPHE ENERGY J NEUTRO,amino acids+assoc.,sachets x 20 x 33 g each
OOS,B-Life,XPHE ENERGY K FRUTILLA,amino acids+assoc.,sachets x 20 x 16.5 g each
OOS,B-Life,XPHE ENERGY K LIMON,amino acids+assoc.,sachets x 20 x 16.5 g each
OOS,B-Life,XPHE ENERGY K NEUTRO,amino acids+assoc.,sachets x 20 x 16.5 g each
OOS,B-Life,XPHE INFANT MIX LCP,amino acids+assoc.,500g can
OOS,B-Life,XPHE JUMP ORANGE,amino acids+assoc.,brick x 30 x 125 ml
OOS,B-Life,XPHE MINIS,carbohydrates+assoc.,comp. x 24 sachets x 30 (VL)
OOS,B-Life,ZERO MET MINIS,carbohydrates+assoc.,envelopes x 35 comp. x 12 (VL)
OOS,B-Life,ZERO TP MINIS,carbohydrates+assoc.,envelopes x 35 comp. x 12 (VL)
OOS,Cabuchi,MUELITA MORDILLO,accessory,cooling teether x 1 (VL)
OOS,Cabuchi,PASTILLA DE AMBAY SABOR MENTOL,ambay+assoc.,past.x 16 (VL)
OOS,Cabuchi,PASTILLA DE AMBAY,ambay+assoc.,past.x 16 (VL)
OOS,Cabuchi,PASTILLA DE AMBAY,ambay+assoc.,past.x 24 (VL)
OOS,Cabuchi,REUMOL DESINFLAMANTE,camphor+assoc.,cream x 150 g (VL)
OOS,Calihepat,CALIHEPAT SAN ANTONIO,vit.c+assoc.,bottle x 70 ml (VL)
OOS,Carina Terraneo,LUBRIK EDAD CLIMATERIO,hyaluronic acid + assoc.,intimate gel x 50 ml (VL)
OOS,Carina Terraneo,LUBRIK EDAD FERTIL,hyaluronic acid + assoc.,intimate gel x 50 g (VL)
OOS,Carina Terraneo,LUBRIK HIGIENE INTIMA,lactic acid + assoc.,emulsion x 250 ml (VL)
OOS,Casasco,ALGISPRAY,refrigerant gas,env.x 187 g (VL)
OOS,Casasco,FACTOR AE UREA,urea,cr.x 200 g
OOS,Casasco,FACTOR AE,vit.a+allantoin+assoc.,cr.x 100 g (VL)
OOS,Casasco,FACTOR AE,vit.a+allantoin+assoc.,cr.x 200 g (VL)
OOS,Casasco,FACTOR AE,vit.a+allantoin+assoc.,emuls.x 200 ml (VL)
OOS,Casasco,FACTOR AE,vit.a+allantoin+assoc.,emuls.x 400 ml (VL)
OOS,Casasco,FACTOR AE,vit.a+allantoin+assoc.,emulsions x 100 ml (VL)
OOS,Casasco,REXFOL,"iron+vit.b12+folic,ac.",comp.x 30
OOS,Casasco,VENART,"ruscogenin+meliloto, fluid ext.",caps.x 30
OOS,Casasco,VENART,"ruscogenin+meliloto, fluid ext.",caps.x 60
OOS,Casasco,VENART,"ruscogenin+meliloto, fluid ext.",cr.x 30 g
OOS,Casasco,VENART,"ruscogenin+meliloto, fluid ext.",cr.x 60 g
OOS,Cassara,AEROMED CASSARA,anatomical or mouth facial mask,aerosol spacer x 1
OOS,Cassara,ALFABASE 8,glycolic acid + assoc.,cr.x 60 g (VL)
OOS,Cassara,ALFABASE,ceramides+assoc.,cr.x 75 g (VL)
OOS,Cassara,ALFABASE,ceramides+assoc.,emuls.x 150 g (VL)
OOS,Cassara,ATOPIX 50,titanium dioxide + zinc oxide,mineral sunscreen x 15g (VL)
OOS,Cassara,ATOPIX CREMA,xylitol+niacinamide+shea butter,env.x 150 g (VL)
OOS,Cassara,ATOPIX EMULSION,xylitol+niacinamide+shea butter,env.x 200 g (VL)
OOS,Cassara,ATOPIX ESPUMA DE LIMPIEZA,xylitol+niacinamide,env.x 130 ml (VL)
OOS,Cassara,ATOPIX PASTA,"vit.a+zinc,oxide+xylitol+niacinamide+m.shea",env.x 60 g (VL)
OOS,Cassara,BIOCASS PROTEC,lactobacillus rhamnosus+vit.b6,caps.x 10 (VL)
OOS,Cassara,BIOCASS PROTEC,lactobacillus rhamnosus+vit.b6,caps.x 30 (VL)
OOS,Cassara,FORTILAC,horsetail+assoc.,lacquer x 7ml + application brush (VL)
OOS,Cassara,FOTOSOL PLANO,"zinc, oxide+iron, oxides-mineral filters",cr.x 30 g (VL)
OOS,Cassara,FOTOSOL ULTRA CASSARA,tinosorb+assoc.,cr.x 30 g (VL)
OOS,Cassara,FOTOSOL ULTRA CASSARA,tinosorb+assoc.,emulsions x 100 g (VL)
OOS,Cassara,GERMILISIN,chlorhexidine,foam x 130 ml
OOS,Cassara,KERATOPIC 40,urea,cr.x 15 g
OOS,Cassara,NOVOFLORA AC,lactobacillus rhamnosus+spirulina,caps.x 30 (VL)
OOS,Cassara,NOVOFLORA ALO,lactobacillus rhamnosus+bifidobacterium longum,caps.x 30 (VL)
OOS,Cassara,TRICOMAX 2,amino acids+assoc.,caps.x 90 (VL)
OOS,Cassara,TRICOMAX,amino acids+assoc.,caps.x 30 (VL)
OOS,Cassara,TRICOMAX,amino acids+assoc.,follicular lotion x 30 ml (VL)
OOS,Cassara,XEROBASE 20,urea,cr.x 30 g (VL)
OOS,Cassara,XEROBASE,urea,emulsions x 100 g
OOS,Cassara,XYLISOL LAVAJE NASAL,sodium chloride + xylitol,nasal wash x 100 ml
OOS,Celina,MEMBRACEL,collagen,10x10 cm lam.x 1
OOS,Celina,MEMBRACEL,collagen,10x18 cm lam.x 1
OOS,Celina,MEMBRACEL,collagen,6x6 cm lam.x 1
OOS,Celina,MEMBRACEL-G,collagen,gran.sob.x 1 g
OOS,Celnova Argentina,AGUJAS BD ULTRAFINE 4MM 32G (EF),insulin application device,32G x 4mm box x 100 (VL)
OOS,Celnova Argentina,AGUJAS BD ULTRAFINE 5MM 31G,insulin application device,31G x 5mm box x 100 (VL)
OOS,Celnova Argentina,AGUJAS BD ULTRAFINE 8MM 31G,insulin application device,31G x 8mm box x 100 (VL)
OOS,Celnova Argentina,JERINGAS BD ULTRAFINE 0.3 ML AGUJA CORTA,insulin application device,Jga.0.3cc. 8mmx30g x100u (VL)
OOS,Celnova Argentina,JERINGAS BD ULTRAFINE 0.3 ML AGUJA MINI,insulin application device,jga.0.3cc 6mmx31G x 100u (VL)
OOS,Celnova Argentina,JERINGAS BD ULTRAFINE 0.5 ML AGUJA CORTA,insulin application device,Jga.0.5cc 8mmx30g x 100u (VL)
OOS,Celnova Argentina,JERINGAS BD ULTRAFINE 0.5 ML AGUJA MINI,insulin application device,jga.0.5cc 6mmx31G x 100u (VL)
OOS,Celnova Argentina,JERINGAS BD ULTRAFINE 1 ML AGUJA CORTA,insulin application device,Jga.1cc 8mmx30g x 100u (VL)
OOS,Celnova Argentina,JERINGAS BD ULTRAFINE 1 ML AGUJA MINI,insulin application device,jga.1cc 6mmx31G x100u (VL)
OOS,Celtyc,AGUA PARA INYECTABLE CELTYC,soluc.parent/fisiol/glucos/others,a.x 100 x 5 ml
OOS,Cepage,ACNEIQUE EXFOLIANT,,env. x 70 g (VL)
OOS,Cepage,ACNEIQUE GEL,retinol+assoc.,gel x 200 g (VL)
OOS,Cepage,ACNEIQUE GEL,retinol+assoc.,gel x 450 g (VL)
OOS,Cepage,ACNEIQUE H2O,ginkgo biloba+assoc.,lotion x 245 ml (VL)
OOS,Cepage,ACNEIQUE H2O,ginkgo biloba+assoc.,lotion x 250 ml (VL)
OOS,Cepage,ACNEIQUE MAT,retinol+assoc.,env.x 40 g (VL)
OOS,Cepage,ACNEIQUE SERUM,salicylic acid + assoc.,env. x 30 ml (VL)
OOS,Cepage,ACNEIQUE,salicylic acid + assoc.,cream-gel x 40 g (VL)
OOS,Cepage,ATOPHEN BAUME,Cosmetic Product,balm x 200 g (VL)
OOS,Cepage,ATOPHEN FLUIDE,vit.b3+assoc.,fluid emulsions x 50 g (VL)
OOS,Cepage,ATOPHEN LEVRES,sunscreen,bar x 4 g (VL)
OOS,Cepage,ATOPHEN LN,Cosmetic Product,limp milk x 235 g (VL)
OOS,Cepage,ATOPHEN LN,Cosmetic Product,lotion x 200 ml (VL)
OOS,Cepage,ATOPHEN LN,Cosmetic Product,lotion x 245 ml (VL)
OOS,Cepage,ATOPHEN RICHE,Cosmetic Product,nutritional cr. x 50 g (VL)
OOS,Cepage,ATOPHEN SENSITIVE,Cosmetic Product,emulsion x 40 ml (VL)
OOS,Cepage,CAPILLAIRE MAX SHAMPOO ANTICAIDA,aminexil+arginine+calcium,env. x 190 ml (VL)
OOS,Cepage,CAPILLAIRE SHAMPOO CASPA G,Cosmetic Product,env. x 190 ml (VL)
OOS,Cepage,CEPAGE CHAMPU ANTICAIDA,nettle+assoc.,shampoo x 145 ml (VL)
OOS,Cepage,CEPAGE CHAMPU CASPA G,piroctone olamine+glycine+aloe vera,shampoo x 145 ml (VL)
OOS,Cepage,CEPAGE CHAMPU CASPA S,piroctone olamine+glycine+aloe vera,shampoo x 145 ml (VL)
OOS,Cepage,CEPAGE CORPS,lactic acid + assoc.,cr.x 200 g (VL)
OOS,Cepage,CEPAGE FPS 50+ COLOR,sunscreen,cr.x 50 g (VL)
OOS,Cepage,CEPAGE MAINS,shea butter+assoc.,cr.x 50 g (VL)
OOS,Cepage,CICANOL STRIES,vit.a+assoc.,emuls.x 120 g (VL)
OOS,Cepage,CICANOL STRIES,vit.a+assoc.,emuls.x 70 g (VL)
OOS,Cepage,CLARITE CONTORNO DE OJOS,Cosmetic Product,cream x 15 g (VL)
OOS,Cepage,CLARITE TX,ac.tranexamic+niacinamide+asoc.,serum x 30 ml (VL)
OOS,Cepage,CLARITE,vit.c+vit.e+assoc.,cream x 30 ml (VL)
OOS,Cepage,FILTRES FLUID COLORS FPS 50+,sunscreen,loc.color x 50 ml (VL)
OOS,Cepage,FILTRES FLUID FPS 50+,sunscreen,loc.x 50 ml (VL)
OOS,Cepage,FILTRES FLUID TOUCHER SEC FPS 50+,sunscreen,loc.x 50 ml (VL)
OOS,Cepage,FILTRES FLUIDE OIL DEFENSE 50+,sunscreen,cream x 50 g (VL)
OOS,Cepage,FILTRES FLUIDE OIL DEFENSE COLOR,sunscreen,cream x 50 ml (VL)
OOS,Cepage,HYDRAFIRM AR,argireline+assoc.,serum x 30 ml (VL)
OOS,Cepage,HYDRAFIRM CO,vit.e+assoc.,cream x 15 g (VL)
OOS,Cepage,HYDRAFIRM H2O,hydroxy acids + surfactants,loc.x 245 ml (VL)
OOS,Cepage,HYDRAFIRM HA,Cosmetic Product,serum drops x 30 ml (VL)
OOS,Cepage,HYDRAFIRM PH,hyaluronic acid + assoc.,cream x 50 g (VL)
OOS,Cepage,HYDRAFIRM ROUGEURS,horse chestnut+assoc.,cr.x 30 g (VL)
OOS,Cepage,HYDRAFIRM UV,Cosmetic Product,airless x 30 g (VL)
OOS,Cepage,ONGLES LACA UNGUEAL,phytokeratin+biotin+assoc.,nail lacquer x 4 ml (VL)
OOS,Cepage,PROBIAC,vit.+minerals+assoc.,comp. x 60 (VL)
OOS,Cepage,RENOVATEURS AZ 10,Cosmetic Product,serum x 30 ml (VL)
OOS,Cepage,RENOVATEURS GLICOLICO 5,Cosmetic Product,cream x 50 g (VL)
OOS,Cepage,RENOVATEURS LACTOBIONICO,Cosmetic Product,serum x 30 ml (VL)
OOS,Cepage,RENOVATEURS,Cosmetic Product,glycolic acid 10 (VL)
OOS,Cepage,RENOVATEURS,Cosmetic Product,mandelico 10 (VL)
OOS,Cepage,REPAPHENOL CORPS,urea+assoc.,body cr. x 200 g (VL)
OOS,Cepage,REPAPHENOL CORPS,urea+assoc.,cr.corp. x 450 g (VL)
OOS,Cepage,REPAPHENOL MAINS,vit.e+assoc.,cr.hands x 50 g (VL)
OOS,Cepage,REPAPHENOL PIEDS,urea+assoc.,hyd. gel x 70 g (VL)
OOS,Cepage,TENSEUR ADN,Cosmetic Product,serum x 15 ml (VL)
OOS,Cepage,TENSEUR DMAE,dmae+assoc.,a. x 10 x 2 ml (VL)
OOS,Cepage,TENSEUR HA B5 LIFTING,Cosmetic Product,airless x 30 gr (VL)
OOS,Cepage,TENSEUR HA B5 VOLUMEN,Cosmetic Product,airless x 30 gr (VL)
OOS,Cepage,TENSEUR HA B5,Cosmetic Product,dropper x 30 ml (VL)
OOS,Cepage,TENSEUR HA CONTORNO DE OJOS,Cosmetic Product,airless x 15 gr (VL)
OOS,Cepage,TENSEUR,dmae+assoc.,a.single dose x 8 x 3 ml (VL)
OOS,Cetus,ARNOL 720-T,pancreatin+assoc.,comp.rec.x 30
OOS,Cetus,ARNOL 720-T,pancreatin+assoc.,comp.rec.x 60
OOS,Cetus,FLAVAL,bametano+assoc.,comp.x 30
OOS,Cetus,FLAVAL,bametano+assoc.,comp.x 60
OOS,Cinetic,CELLASENE GOLD,centella asiatica+assoc.,caps.x 30 (VL)
OOS,Colgate,COLGATE CEPILLOS DENTALES,accessory,extra clean medium x 1 (VL)
OOS,Colgate,COLGATE CEPILLOS DENTALES,accessory,pro soft care x 1 (VL)
OOS,Colgate,COLGATE CEPILLOS DENTALES,accessory,smiles +6 years x 1 (VL)
OOS,Colgate,COLGATE CEPILLOS DENTALES,accessory,smiles 0-2 years x 1 (VL)
OOS,Colgate,COLGATE CEPILLOS DENTALES,accessory,smiles 2-5 years x 1 (VL)
OOS,Colgate,COLGATE CREMA DENTAL SENSITIVE PRO ALIVIO,"calcium, carbonate+assoc.",real white cr.x 50 g (VL)
OOS,Colgate,COLGATE CREMA DENTAL SENSITIVE,"potassium, citrate+assoc.",bleaching agent env.x 100 g (VL)
OOS,Colgate,COLGATE CREMA DENTAL TOTAL,Cosmetic Product,anti tartar env.x 90 g (VL)
OOS,Colgate,COLGATE CREMA DENTAL ULTRA,Cosmetic Product,White env.x 90 g (VL)
OOS,Colgate,COLGATE ENJUAGUE BUCAL PLAX,triclosan+assoc.,Classic env.x250ml (VL)
OOS,Colgate,COLGATE ENJUAGUE BUCAL PLAX,triclosan+assoc.,Fresh Mint env.x250ml (VL)
OOS,Colgate,COLGATE ENJUAGUE BUCAL PLAX,triclosan+assoc.,ice env.x 500 ml (VL)
OOS,Colgate,COLGATE ENJUAGUE BUCAL PLAX,triclosan+assoc.,Luminous White XD x250ml (VL)
OOS,Colgate,COLGATE GEL DENTAL KIDS,Cosmetic Product,strawberry env.x 50 g (VL)
OOS,Colgate,COLGATE HILO DENTAL TOTAL,accessory,dental floss x 25 m (VL)
OOS,Colgate,COLGATE HILO DENTAL TOTAL,accessory,fluoride and mint x 25 m (VL)
OOS,Colgate,COLGATE HILO DENTAL,accessory,dental floss x 50 m (VL)
OOS,Colgate,CREMA DENTAL ODOLITO TUTTI FRUTTI,Cosmetic Product,env.x 50 g (VL)
OOS,Colgate,ENJUAGUE BUCAL COLGATE PLAX ICE,triclosan+assoc.,ice env.x 250 ml (VL)
OOS,Colgate,PALMOLIVE JABON LIQ.AROMATHERAPY,,desc.flo.doypack x200ml (VL)
OOS,Colgate,PALMOLIVE JABON LIQ.,Cosmetic Product,desc.flo.env.x250ml (VL)
OOS,Colgate,PALMOLIVE JABON LIQ.,Cosmetic Product,Luminous Oils Av.x 250ml (VL)
OOS,Colgate,PALMOLIVE JABON TOCADOR NATURALS,Cosmetic Product,jasmine and cocoa x 150 g (VL)
OOS,Colgate,PALMOLIVE JABON TOCADOR NATURALS,Cosmetic Product,shea and vit.e x3 x 90g (VL)
OOS,Colgate,PALMOLIVE NATURAS,,coconut x221 ml (VL)
OOS,Colgate,PASTA DENTAL ODOL DOBLE EFECTO,Cosmetic Product,env.x 180 g (VL)
OOS,Colgate,PASTA DENTAL ODOL DOBLE EFECTO,Cosmetic Product,env.x 90 g (VL)
OOS,Colgate,PROTEX INTIMO,,delicate care x250 ml (VL)
OOS,Colgate,PROTEX JABON ANTIBACTERIANO,Cosmetic Product,Aloe x 125 g (VL)
OOS,Colgate,PROTEX JABON ANTIBACTERIANO,Cosmetic Product,Aloe x 3 x 90 g (VL)
OOS,Colgate,PROTEX MEN SG,,env.x 250 ml (VL)
OOS,Colgate,SG PROTEX PRO HYDRATION,,env.x 230 ml (VL)
OOS,Coloplast,BIATAIN SILICONE MULTIFORMA,silicones,apos. 14x19.5cmx1pc (VL)
OOS,Coloplast,BIATAIN SILICONE SACRO,silicones,after 15x19cmx1 unit (VL)
OOS,Coloplast,BIATAIN SILICONE SACRO,silicones,after 25x25cmx1 unit (VL)
OOS,Coloplast,BIATAIN SILICONE TALON,silicones,after 18x18cmx1 unit (VL)
OOS,Coloplast,BIATAIN SILICONE,silicones,about 10x10 cm x 1 pc. (VL)
OOS,Coloplast,BIATAIN SILICONE,silicones,about 12.5x12.5cm x1pc. (VL)
OOS,Coloplast,BIATAIN SILICONE,silicones,about 15x15 cm x 1 pc. (VL)
OOS,Coloplast,BIATAIN SILICONE,silicones,about 17.5x17.5cm x1pc. (VL)
OOS,Coloplast,BIATAIN SILICONE,silicones,about 7.5x7.5 cm x 1 unit. (VL)
OOS,Coloplast,CONVEEN BOLSA DE CAMA,accessory,1500 ml sterile x 10 u. (VL)
OOS,Coloplast,CONVEEN BOLSA DE CAMA,accessory,bed support x 10 units (VL)
OOS,Coloplast,CONVEEN BOLSA DE PIERNA,accessory,adjustable tape x 10 units (VL)
OOS,Coloplast,CONVEEN BOLSA DE PIERNA,accessory,sec.+500 ml bag x10 units (VL)
OOS,Coloplast,CONVEEN OPTIMA,accessory,shorter 21 mm x 30 u. (VL)
OOS,Coloplast,CONVEEN OPTIMA,accessory,shorter 25 mm x 30 u. (VL)
OOS,Coloplast,CONVEEN OPTIMA,accessory,shorter 30 mm x 30 u. (VL)
OOS,Coloplast,CONVEEN OPTIMA,accessory,shorter 35 mm x 30 u. (VL)
OOS,Coloplast,CONVEEN OPTIMA,accessory,standard 25 mm x 30 units (VL)
OOS,Coloplast,CONVEEN OPTIMA,accessory,standard 30 mm x 30 units (VL)
OOS,Coloplast,CONVEEN OPTIMA,accessory,standard 35 mm x 30 units (VL)
OOS,Coloplast,CONVEEN OPTIMA,accessory,standard 40 mm x 30 units (VL)
OOS,Coloplast,CONVEEN PREP,accessory,box x 54 code 62042 (VL)
OOS,Coloplast,CONVEEN SECURITY+ 1P 30 MM,accessory,box x 30 code 52300 (VL)
OOS,Coloplast,CONVEEN SECURITY+ 1P 35 MM,accessory,box x 30 code 52350 (VL)
OOS,Coloplast,CONVEEN SECURITY+ 2P 25 MM,accessory,box x 30 code 50250 (VL)
OOS,Coloplast,CONVEEN SECURITY+ 2P 30 MM,accessory,box x 30 code 50300 (VL)
OOS,Coloplast,CONVEEN SECURITY+ 2P 35 MM,accessory,box x 30 code 50350 (VL)
OOS,Coloplast,PERISTEEN ANAL PLUG,accessory,12 mm/37 mm x 20 units (VL)
OOS,Coloplast,PERISTEEN ANAL PLUG,accessory,13 mm/45 mm x 20 units (VL)
OOS,Coloplast,PERISTEEN IRRIGADOR ANAL,accessory,accessory unit (VL)
OOS,Coloplast,PERISTEEN IRRIGADOR ANAL,accessory,accessory unit (VL) ped.
OOS,Coloplast,PERISTEEN IRRIGADOR ANAL,accessory,ad. irrigation system (VL)
OOS,Coloplast,PERISTEEN IRRIGADOR ANAL,accessory,ped. irrigation system (VL)
OOS,Coloplast,PERISTEEN PLUS ELASTICO,accessory,box x 10 code 29145 (VL)
OOS,Coloplast,PERISTEEN PLUS TUBOS,accessory,box x 2 code 29146 (VL)
OOS,Coloplast,SPEEDICATH COMPACT,accessory,female CH06 length 7 cm (VL)
OOS,Coloplast,SPEEDICATH COMPACT,accessory,female CH08 length 7 cm (VL)
OOS,Coloplast,SPEEDICATH COMPACT,accessory,male CH12/18 length. 30 cm (VL)
OOS,Coloplast,SPEEDICATH COMPACT,accessory,plus CH010 length 9 cm (VL)
OOS,Coloplast,SPEEDICATH COMPACT,accessory,plus CH012 length 9 cm (VL)
OOS,Coloplast,SPEEDICATH COMPACT,accessory,plus CH014 length 9 cm (VL)
OOS,Coloplast,SPEEDICATH COMPACT,accessory,SetFemale CH10 length 9cm (VL)
OOS,Coloplast,SPEEDICATH COMPACT,accessory,SetFemale CH12 length 9cm (VL)
OOS,Coloplast,SPEEDICATH COMPACT,accessory,SetFemale CH14 length 9cm (VL)
OOS,Coloplast,SPEEDICATH COMPACT,accessory,SetMaleCH12/18 long.30cm (VL)
OOS,Coloplast,SPEEDICATH FLEX,accessory,male CH 10 length. 44cm (VL)
OOS,Coloplast,SPEEDICATH FLEX,accessory,male CH 12 length. 44cm (VL)
OOS,Coloplast,SPEEDICATH FLEX,accessory,masc. CH 14 length. 44cm (VL)
OOS,Coloplast,SPEEDICATH TIEMANN,accessory,masc.CH10 long. 40cm x30 (VL)
OOS,Coloplast,SPEEDICATH TIEMANN,accessory,masc.CH12 long. 40cm x30 (VL)
OOS,Coloplast,SPEEDICATH,accessory,fem.CH08 long.20 cm x30 (VL)
OOS,Coloplast,SPEEDICATH,accessory,fem.CH10 long.20 cm x30 (VL)
OOS,Coloplast,SPEEDICATH,accessory,fem.CH12 long.20 cm x30 (VL)
OOS,Coloplast,SPEEDICATH,accessory,masc.CH08 long.40 cm x30 (VL)
OOS,Coloplast,SPEEDICATH,accessory,masc.CH10 long.40 cm x30 (VL)
OOS,Coloplast,SPEEDICATH,accessory,masc.CH12 long.40 cm x30 (VL)
OOS,Coloplast,SPEEDICATH,accessory,masc.CH14 long.40 cm x30 (VL)
OOS,Coloplast,SPEEDICATH,accessory,neo CH06 long.20 cm x30 (VL)
OOS,Coloplast,SPEEDICATH,accessory,neo CH08 long.30 cm x30 (VL)
OOS,Coloplast,SPEEDICATH,accessory,ped. CH06 length. 30 cm x 30 (VL)
OOS,Coloplast,SPEEDICATH,accessory,ped. CH08 length. 30 cm x 30 (VL)
OOS,Combe,ASTROGLIDE GEL,Cosmetic Product,gel x 113 ml (VL)
OOS,Combe,ASTROGLIDE GEL,Cosmetic Product,ultra gentle gel x 85 ml (VL)
OOS,Combe,ASTROGLIDE,Cosmetic Product,liquid x 74 ml (VL)
OOS,Combe,ASTROGLIDE,Cosmetic Product,strawberry x 74 ml (VL)
OOS,Combe,DERMO VAGISIL,Cosmetic Product,intimate air deodorization 75 ml (VL)
OOS,Combe,DERMO VAGISIL,Cosmetic Product,jab.liq.pH fco.x 240 ml (VL)
OOS,Combe,DERMO VAGISIL,Cosmetic Product,jab.liquid.odor blockx240ml (VL)
OOS,Combe,DERMO VAGISIL,Cosmetic Product,lubricating gel x 30 g (VL)
OOS,Combe,DERMO VAGISIL,Cosmetic Product,"pre-moistened odorless wipes, 12 count (VL)"
