Country,Currency,Source,Region,Company,Product Group,Local Product Name,Generic Name,Local Pack Description,Pack Unit,Pack Size,LOCAL_PACK_CODE,Unit Price,PCID Mapping,VAT Percent,Public without VAT Price,Public with VAT Price,Reimbursable Status,Reimbursable Rate,Copayment Percent
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,GENERIEK,,Octreotide,"1 ml INJECTIEVLOEISTOF 0,05 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/octreotide,4.23,,0.09,3.8807339449541285,4.23,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,SIROCTID,,Octreotide,"1 ml INJECTIEVLOEISTOF 0,05 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/octreotide,9.14,,0.09,8.38532110091743,9.14,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,SANDOSTATINE,,Octreotide,"1 ml INJECTIEVLOEISTOF 0,1 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/octreotide,7.52,,0.09,6.899082568807339,7.52,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Albireo AB,BYLVAY,,Bylvay,CAPSULE 1200 μg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/odevixibat,,,0.09,,,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Albireo AB,KAYFANDA,,Bylvay,CAPSULE 1200 μg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/odevixibat,,,0.09,,,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Novartis Pharma bv,KESIMPTA,,Kesimpta,"0,4 ml INJECTIEVLOEISTOF 50 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/ofatumumab,,,0.09,,,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Tramedico bv,OTIFLOX,,Otiflox,"0,5 ml OORDRUPPELS 3 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/ofloxacine__auriculair_,10.2,,0.09,9.357798165137613,10.2,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,TRAFLOXAL,,Ofloxacine oogdruppels,3 G OOGZALF 3 mg /G,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/ofloxacine__oculair_,4.25,,0.09,3.899082568807339,4.25,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,GENERIEK,,Ofloxacine oogdruppels,5 ml OOGDRUPPELS 3 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/ofloxacine__oculair_,2.51,,0.09,2.3027522935779814,2.51,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,GENERIEK,,Ofloxacine,FILMOMHULDE TABLET 200 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/ofloxacine__systemisch_,2.92,,0.09,2.6788990825688073,2.92,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,GENERIEK,,Olanzapine,ORODISPERGEERBARE TABLET 10 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/olanzapine,0.41,,0.09,0.37614678899082565,0.41,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,ZYPREXA,,Olanzapine,ORODISPERGEERBARE TABLET 10 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/olanzapine,1.31,,0.09,1.201834862385321,1.31,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,ZYPADHERA,,Olanzapine,POEDER VOOR SUSPENSIE VOOR INJECTIE 210 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/olanzapine,170.78,,0.09,156.6788990825688,170.78,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,AstraZeneca bv,LYNPARZA,,Lynparza,TABLET 100 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/olaparib,,,0.09,,,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,GENERIEK,,Olmesartan,FILMOMHULDE TABLET 10 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/olmesartan,0.36,,0.09,0.33027522935779813,0.36,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,GENERIEK,,Olmesartan/amlodipine,TABLET 20/5 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/olmesartan_amlodipine,0.52,,0.09,0.4770642201834862,0.52,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,GENERIEK,,Olmesartan/​amlodipine/​hydrochloorthiazide,"TABLET 20/5/12,5 mg",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/olmesartan_amlodipine_hydrochloorthiazide,0.54,,0.09,0.4954128440366972,0.54,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,GENERIEK,,Olmesartan/hydrochloorthiazide,"TABLET 20/12,5 mg",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/olmesartan_hydrochloorthiazide,0.47,,0.09,0.4311926605504587,0.47,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Boehringer Ingelheim bv,STRIVERDI,,Striverdi,"60 doses VERNEVELVLOEISTOF 2,5 μg /DO",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/olodaterol,32.52,,0.09,29.834862385321102,32.52,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Novartis Pharma bv,GENERIEK,,Opatanol,5 ml OOGDRUPPELS 1 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/olopatadine,8.55,,0.09,7.844036697247707,8.55,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Novartis Pharma bv,OPATANOL,,Opatanol,5 ml OOGDRUPPELS 1 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/olopatadine,8.77,,0.09,8.045871559633026,8.77,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Atnahs Pharma,DIPENTUM,,Dipentum,CAPSULE 250 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/olsalazine,1.64,,0.09,1.5045871559633026,1.64,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Celltrion Healthcare,XOLAIR,,Omlyclo,POEDER VOOR INJECTIEVLOEISTOF 150 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/omalizumab,425.95,,0.09,390.77981651376143,425.95,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Celltrion Healthcare,OMLYCLO,,Omlyclo,"0,5 ml INJECTIEVLOEISTOF 150 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/omalizumab,146.98,,0.09,134.84403669724767,146.98,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,BASF AS,VAZKEPA,,Omacor,"CAPSULE, ZACHT 998 mg",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/omega_3_vetzuren,5.16,,0.09,4.73394495412844,5.16,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,BASF AS,OMACOR,,Omacor,"CAPSULE, ZACHT 1000 mg",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/omega_3_vetzuren,3.75,,0.09,3.440366972477064,3.75,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Proveca Pharma Limited,GENERIEK,,Appizmit,"DRANK 0,667 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/omeprazol,14.46,,0.09,13.266055045871559,14.46,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Proveca Pharma Limited,LOSEC MUPS,,Appizmit,MAAGSAPRESISTENTE TABLET 10 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/omeprazol,0.83,,0.09,0.7614678899082568,0.83,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Proveca Pharma Limited,LIVSANE,,Appizmit,MAAGSAPRESISTENTE CAPSULE 20 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/omeprazol,0.36,,0.09,0.33027522935779813,0.36,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Proveca Pharma Limited,MAAGZUURREMMER OMEPRAZOL CF,,Appizmit,MAAGSAPRESISTENTE CAPSULE 20 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/omeprazol,0.35,,0.09,0.3211009174311926,0.35,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Proveca Pharma Limited,LOSECOSAN,,Appizmit,MAAGSAPRESISTENTE TABLET 20 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/omeprazol,0.77,,0.09,0.7064220183486238,0.77,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,GENERIEK,,Ondansetron,"STROOP 0,8 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/ondansetron,17.27,,0.09,15.844036697247704,17.27,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,ZOFRAN,,Ondansetron,"STROOP 0,8 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/ondansetron,17.27,,0.09,15.844036697247704,17.27,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,ZOFRAN ZYDIS,,Ondansetron,ORODISPERGEERBARE TABLET 4 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/ondansetron,10.94,,0.09,10.036697247706421,10.94,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Pharmanovia Benelux BV,DROPIZOL,,Dropizol,DRUPPELS VOOR ORAAL GEBRUIK 10 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/opium,59.11,,0.09,54.22935779816513,59.11,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Novartis Pharma bv,Zolgensma,,Zolgensma,,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/onasemnogeen_abeparvovec,,,0.09,,,NON REIMBURSABLE,0.00%,100.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,GlaxoSmithKline bv,GENERIEK,,Alli,CAPSULE 120 mg /ST,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/orlistat,2.43,,0.09,2.229357798165138,2.43,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,GlaxoSmithKline bv,XENICAL,,Alli,CAPSULE 120 mg /ST,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/orlistat,2.85,,0.09,2.614678899082569,2.85,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,GlaxoSmithKline bv,ALLI,,Alli,CAPSULE 60 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/orlistat,3.1,,0.09,2.8440366972477062,3.1,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Recordati,ISTURISA,,Isturisa,TABLET 10 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/osilodrostat,119.78,,0.09,109.88990825688073,119.78,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Aurobindo Pharma bv,TAMIFLU NVI,,Ebilfumin,SUSPENSIE VOOR ORAAL GEBRUIK 12 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/oseltamivir,0.0,,0.09,0.0,0.0,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Aurobindo Pharma bv,TAMIFLU,,Ebilfumin,SUSPENSIE VOOR ORAAL GEBRUIK 6 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/oseltamivir,6.61,,0.09,6.064220183486238,6.61,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Aurobindo Pharma bv,GENERIEK,,Ebilfumin,CAPSULE 75 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/oseltamivir,4.82,,0.09,4.422018348623853,4.82,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,AstraZeneca bv,TAGRISSO,,Tagrisso,TABLET 40 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/osimertinib,410.02,,0.09,376.1651376146788,410.02,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,GENERIEK,,Oxaliplatine,10 ml CONCENTRAAT VOOR OPLOSSING VOOR INFUSIE 5 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/oxaliplatine,111.34,,0.09,102.14678899082568,111.34,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,OXALISIN,,Oxaliplatine,10 ml CONCENTRAAT VOOR OPLOSSING VOOR INFUSIE 5 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/oxaliplatine,109.48,,0.09,100.44036697247707,109.48,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,GENERIEK,,Oxazepam,TABLET 10 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/oxazepam,0.26,,0.09,0.2385321100917431,0.26,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,GENERIEK,,Oxcarbazepine,FILMOMHULDE TABLET 300 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/oxcarbazepine,1.02,,0.09,0.9357798165137614,1.02,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,TRILEPTAL,,Oxcarbazepine,FILMOMHULDE TABLET 300 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/oxcarbazepine,1.06,,0.09,0.9724770642201834,1.06,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Bausch & Lomb,OXYBUPROCAINEHYDROCHLORIDE MONOFREE,,Oxybuprocaïne Minims,"0,4 ml OOGDRUPPELS 4 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/oxybuprocaine,11.99,,0.09,11.0,11.99,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Bausch & Lomb,OXYBUPROCAINEHYDROCHLORIDE,,Oxybuprocaïne Minims,"MINIMS , 0,5 ml OOGDRUPPELS 4 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/oxybuprocaine,17.44,,0.09,16.0,17.44,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,pharmaand GmbH,DRIDASE,,Dridase,STROOP 1 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/oxybutynine,3.38,,0.09,3.10091743119266,3.38,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,pharmaand GmbH,GENERIEK,,Dridase,"TABLET 2,5 mg",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/oxybutynine,1.06,,0.09,0.9724770642201834,1.06,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,pharmaand GmbH,KENTERA,,Dridase,"PLEISTER VOOR TRANSDERMAAL GEBRUIK 3,9 mg /24UUR",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/oxybutynine,1.28,,0.09,1.1743119266055044,1.28,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,pharmaand GmbH,VELARIQ,,Dridase,10 ml BLAASSPOELING 1 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/oxybutynine,240.93,,0.09,221.0366972477064,240.93,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,pharmaand GmbH,VESOLOX,,Dridase,10 ml BLAASSPOELING 1 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/oxybutynine,,,0.09,,,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,GENERIEK,,Oxycodon,CAPSULE 10 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/oxycodon,2.17,,0.09,1.9908256880733943,2.17,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,OXYNORM,,Oxycodon,CAPSULE 10 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/oxycodon,2.17,,0.09,1.9908256880733943,2.17,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,OXYCONTIN,,Oxycodon,TABLET MET GEREGULEERDE AFGIFTE 10 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/oxycodon,1.29,,0.09,1.18348623853211,1.29,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Procter & Gamble Nederland bv,SINEX VICKS,,Vicks Sinex,"NEUSSPRAY 0,5 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/oxymetazoline,4.69,,0.09,4.302752293577981,4.69,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Procter & Gamble Nederland bv,SINEX VICKS ALOE,,Vicks Sinex,"NEUSSPRAY 0,5 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/oxymetazoline,4.94,,0.09,4.532110091743119,4.94,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,GENERIEK,,Oxytocine,1 ml INJECTIEVLOEISTOF 5IE/ ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/oxytocine,1.76,,0.09,1.6146788990825687,1.76,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,SYNTOCINON,,Oxytocine,1 ml INJECTIEVLOEISTOF 5IE/ ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/oxytocine,1.66,,0.09,1.5229357798165135,1.66,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,OXYTOCINE,,Oxytocine,50 doses NEUSSPRAY,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/oxytocine,11.17,,0.09,10.247706422018348,11.17,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Bristol-Myers Squibb,ZEPOSIA,,Zeposia,CAPSULE,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/o/ozanimod,126.68,,0.09,116.22018348623853,126.68,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,A. Vogel,GENERIEK,,Vogel Aesculaforce,TABLET 50 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/paardenkastanje,10.24,,0.09,9.394495412844035,10.24,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Bristol-Myers Squibb,GENERIEK,,Abraxane,100 mg POEDER VOOR OPLOSSING VOOR INFUSIE 100 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/paclitaxel,268.79,,0.09,246.59633027522935,268.79,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Bristol-Myers Squibb,ABRAXANE,,Abraxane,100 mg POEDER VOOR OPLOSSING VOOR INFUSIE 100 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/paclitaxel,260.97,,0.09,239.42201834862385,260.97,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Bristol-Myers Squibb,PAZENIR,,Abraxane,100 mg POEDER VOOR OPLOSSING VOOR INFUSIE 100 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/paclitaxel,263.38,,0.09,241.63302752293575,263.38,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Pfizer bv,IBRANCE,,Ibrance,CAPSULE 100 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/palbociclib,95.99,,0.09,88.06422018348623,95.99,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Janssen-Cilag bv,GENERIEK,,Byannli,TABLET MET GEREGULEERDE AFGIFTE 3 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/paliperidon,5.09,,0.09,4.669724770642201,5.09,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Janssen-Cilag bv,INVEGA,,Byannli,TABLET MET GEREGULEERDE AFGIFTE 3 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/paliperidon,5.18,,0.09,4.752293577981651,5.18,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Janssen-Cilag bv,PALMEUX,,Byannli,"0,25 ml SUSPENSIE VOOR INJECTIE 100 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/paliperidon,56.31,,0.09,51.6605504587156,56.31,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Janssen-Cilag bv,XEPLION,,Byannli,"0,25 ml SUSPENSIE VOOR INJECTIE 100 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/paliperidon,56.3,,0.09,51.651376146788984,56.3,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Janssen-Cilag bv,BYANNLI,,Byannli,"3,5 ml SUSPENSIE VOOR INJECTIE 200 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/paliperidon,,,0.09,,,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Janssen-Cilag bv,TREVICTA,,Byannli,875 μl SUSPENSIE VOOR INJECTIE 200 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/paliperidon,523.19,,0.09,479.9908256880734,523.19,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,AstraZeneca bv,SYNAGIS,,Synagis,"0,5 ml INJECTIEVLOEISTOF 100 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/palivizumab,342.4,,0.09,314.1284403669724,342.4,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,GENERIEK,,Pamidronaat,10 ml CONCENTRAAT VOOR OPLOSSING VOOR INFUSIE 6 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/pamidroninezuur,204.96,,0.09,188.03669724770643,204.96,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Viatris Netherlands bv,GENERIEK,,Creon,MAAGSAPRESISTENTE CAPSULE,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/pancreatine,4.39,,0.09,4.027522935779816,4.39,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Viatris Netherlands bv,CREON,,Creon,MAAGSAPRESISTENTE CAPSULE,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/pancreatine,4.39,,0.09,4.027522935779816,4.39,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Amgen bv,VECTIBIX,,Vectibix,5 ml CONCENTRAAT VOOR OPLOSSING VOOR INFUSIE 20 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/panitumumab,423.3,,0.09,388.348623853211,423.3,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Secura Bio Limited,FARYDAK,,Farydak,CAPSULE 10 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/panobinostat,,,0.09,,,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,GENERIEK,,Pantoprazol injectie,MAAGSAPRESISTENTE TABLET 20 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/pantoprazol,0.82,,0.09,0.7522935779816513,0.82,REIMBURSABLE,100.00%,0.00%
