Generic,Flags,Form,Strength,StrengthValue,StrengthUnit,PPB,DIN,Brand,Manufacturer,Pack,PackPrice,UnitPrice,UnitPriceSource,Page,confidence,confidence_label,confidence_reason
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99101347,Silvercel non adhérent (11 cm x 11 cm121 cm²),3M,10,78.64,10.0,Printed,497,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99100562,UrgoCell Ag Absorb NonAdhésif (10 cm x 10 cm -100 cm²),Urgo,10,83.27,10.0,Printed,497,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99114365,UrgoTul Ag(10 cm x 12 cm 120 cm²) 2025-08 Page 475,Urgo,10,77.81,10.0,Printed,497,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99100560,Allevyn Ag Gentle (15 cm 15 cm 225 cm²),x S. & N.,10,157.5,10.0,Printed,498,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99100561,Allevyn Ag Gentle (20 cm 20 cm 400 cm²),x S. & N.,10,280.4,10.0,Printed,498,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99100455,Allevyn Ag Non Adhésif (15 cm x 15 cm 225 cm²),S. & N.,10,159.5,10.0,Printed,498,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99100457,Allevyn Ag Non Adhésif (20 cm x 20 cm 400 cm²),S. & N.,10,283.96,10.0,Printed,498,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99100326,"Aquacel AG (14,5 cm x 14,5 cm 210 cm²)",Convatec,5,93.02,5.0,Printed,498,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99100954,Aquacel Ag Extra (15 cm 15 cm 225 cm²),x Convatec,5,73.13,5.0,Printed,498,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99101000,Aquacel Ag Foam (15 cm 15 cm 225 cm²),x Convatec,5,74.7,5.0,Printed,498,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99101001,Aquacel Ag Foam (15 cm 20 cm 300 cm²),x Convatec,5,99.6,5.0,Printed,498,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99101005,Aquacel Ag Foam (20 cm 20 cm 400 cm²),x Convatec,5,132.8,5.0,Printed,498,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99101229,Aquacel Ag+Extra (15 cm 15 cm 225 cm²),x Convatec,5,74.7,5.0,Printed,498,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99100595,Biatain Ag Non-Adhesive (15 cm x 15 cm 225 cm²),Coloplast,5,74.81,5.0,Printed,498,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99100329,Biatain Ag Non-Adhesive (20 cm x 20 cm 400 cm²),Coloplast,5,124.8,5.0,Printed,498,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99114020,Biatain Alginate Ag (15 cm 15 cm 225 cm²),x Coloplast,10,102.3,10.0,Printed,498,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99101381,Exufiber Ag+ (15 cm x 15 cm 225 cm²),Mölnlycke,10,148.1,10.0,Printed,498,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99100543,Melgisorb Ag (15 cm x 15 cm 225 cm²),Mölnlycke,10,102.29,10.0,Printed,498,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99100368,Mepilex Ag (15 cm x 15 225 cm²),cm Mölnlycke,5,77.06,5.0,Printed,498,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99100369,Mepilex Ag (20 cm x 20 400 cm²),cm Mölnlycke,5,124.83,5.0,Printed,498,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99100825,UrgoCell Ag Absorb NonAdhésif (15 cm x 20 cm -300 cm²),Urgo,10,194.4,10.0,Printed,498,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99114406,UrgoClean Ag (15 cm x 20 cm 300 cm²),Urgo,5,98.17,5.0,Printed,498,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99114366,UrgoTul Ag(15 cm x 20 cm 300 cm²) Page 476 2025-08,Urgo,10,175.5,10.0,Printed,498,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99100557,Allevyn Ag Gentle (5 cm 5 cm 25 cm²),x S. & N.,10,43.02,10.0,Printed,499,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99100450,Allevyn Ag Non Adhésif (5 cm x 5 cm 25 cm²),S. & N.,10,43.02,10.0,Printed,499,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99100338,"Aquacel AG (9,5 cm x 9,5 cm 90 cm²)",Convatec,10,102.78,10.0,Printed,499,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99100974,Aquacel Ag Extra (5 cm 5 cm 25 cm²),x Convatec,10,28.34,10.0,Printed,499,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99101006,Aquacel Ag Foam (5 cm 5 cm 25 cm²),x Convatec,10,28.38,10.0,Printed,499,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99101231,Aquacel Ag+Extra (5 cm 5 cm 25 cm²),x Convatec,10,28.38,10.0,Printed,499,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99100594,Biatain Ag Non-Adhesive (5 cm x 7 cm 35 cm²),Coloplast,5,11.64,5.0,Printed,499,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99114021,Biatain Alginate Ag (5 cm 5 cm 25 cm²),x Coloplast,30,84.0,30.0,Printed,499,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99101454,Exufiber Ag+ (5 cm x 5 cm 25 cm²),Mölnlycke,10,28.0,10.0,Printed,499,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99100544,Melgisorb Ag (5 cm x 5 cm 25 cm²),Mölnlycke,10,27.75,10.0,Printed,499,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99100287,Silvercel (5 cm x 5 cm 25 cm²),3M,10,31.7,10.0,Printed,499,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99101348,Silvercel non adhérent (5 cm x 5 cm25 cm²),3M,10,28.36,10.0,Printed,499,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99114405,UrgoClean Ag (6 cm x 6 36 cm²) Pans. Plus de 500 cm² (surface active),cm Urgo,10,40.95,10.0,Printed,499,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99114405,UrgoClean Ag (6 cm x 6 36 cm²) Pans. Plus de 500 cm² (surface active),cm Urgo,,500.0,,,499,0.83,medium,Brand wrapped across lines (-0.04); Missing Pack/Format (-0.05); Unit price missing (pack cost present) (-0.08)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99100235,Acticoat (20 cm x 40 cm 600 cm2),S. & N.,1,66.28,1.0,Printed,499,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99100236,Acticoat (40 cm x 40 cm 1 600 cm²),S. & N.,1,130.27,1.0,Printed,499,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99100593,Acticoat Flex 3 (40 cm x 40 cm 1 600 cm²),S. & N.,6,781.62,6.0,Printed,499,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99100328,"Aquacel AG (19,5 cm x 29,5 cm 575 cm²)",Convatec,5,224.0,5.0,Printed,499,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99100973,Aquacel Ag Extra (20 cm 30 cm 600 cm²),x Convatec,5,233.7,5.0,Printed,499,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99101230,Aquacel Ag+Extra (20 cm 30 cm 600 cm²),x Convatec,5,233.7,5.0,Printed,499,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99101453,Exufiber Ag+ (20 cm x 30 cm 600 cm²),Mölnlycke,5,233.0,5.0,Printed,499,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99100596,Mepilex Ag (20 cm x 50 1 000 cm²) 2025-08 Page 477,cm Mölnlycke,2,106.2,2.0,Printed,499,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99100451,Allevyn Ag Adhésif Sacrum (17 cm x 17 cm 123 cm²),S. & N.,10,151.4,10.0,Printed,500,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99100452,Allevyn Ag Adhésif Sacrum (23 cm x 23 cm 237 cm²),S. & N.,10,244.3,10.0,Printed,500,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99101094,Aquacel Ag Foam (17 cm 20 cm 115 cm²),x Convatec,5,60.95,5.0,Printed,500,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99100247,Biatain Ag Adhesive (Sacrum 23 cm x 23 cm 200 cm²),Coloplast,5,100.0,5.0,Printed,500,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99100800,Mepilex Border Sacrum (23 cm x 23 cm 239 cm²),Ag Mölnlycke,1,22.87,1.0,Printed,500,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN ARGENT,,Co.,125 mg,125,mg,TRUE,99100801,Mepilex Border Sacrum (18 cm x 18 cm 121 cm²),Ag Mölnlycke,1,13.09,1.0,Printed,500,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN IODE,,Co.,125 mg,125,mg,TRUE,99100098,Iodosorb,S. & N.,5 g,8.49,5.0,Printed,500,1.0,high,No penalties
PANSEMENT ANTIMICROBIEN IODE,,Pd.,3 g,3,g,TRUE,99114248,Iodosorb Pom. Top.,S. & N.,7,24.11,7.0,Printed,500,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN IODE,,Pd.,3 g,3,g,TRUE,99100099,Iodosorb,S. & N.,10 g,13.72,10.0,Printed,500,1.0,high,No penalties
PANSEMENT ANTIMICROBIEN BORDÉ ARGENT,,Pd.,40 g,40,g,TRUE,99100453,"Allevyn Ag Adhésif (12,5 x 12,5 cm 100 cm²)",cm S. & N.,10,118.19,10.0,Printed,501,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN BORDÉ ARGENT,,Pd.,40 g,40,g,TRUE,99100564,"Allevyn Ag Gentle Border (12,5 cm x 12,5 cm 100 cm²)",S. & N.,10,118.19,10.0,Printed,501,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN BORDÉ ARGENT,,Pd.,40 g,40,g,TRUE,99101002,"Aquacel Ag Foam (17,5 x 17,5 cm 182 cm²)",cm Convatec,10,220.52,10.0,Printed,501,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN BORDÉ ARGENT,,Pd.,40 g,40,g,TRUE,99100597,Biatain Ag Adhesive (18 x 18 cm 169 cm²),cm Coloplast,5,92.95,5.0,Printed,501,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN BORDÉ ARGENT,,Pd.,40 g,40,g,TRUE,99113835,Biatain Silicone Ag (10 cm 30 cm 140 cm²),x Coloplast,5,77.15,5.0,Printed,501,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN BORDÉ ARGENT,,Pd.,40 g,40,g,TRUE,99101274,Biatain silicone Ag (15 cm 15 cm 110 cm²),x Coloplast,5,65.16,5.0,Printed,501,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN BORDÉ ARGENT,,Pd.,40 g,40,g,TRUE,99101277,"Biatain silicone Ag (17,5 x 17,5 cm 168 cm²)",cm Coloplast,5,99.89,5.0,Printed,501,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN BORDÉ ARGENT,,Pd.,40 g,40,g,TRUE,99100799,Mepilex Border Ag (10 cm 25 cm 99 cm²),x Mölnlycke,1,15.67,1.0,Printed,501,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN BORDÉ ARGENT,,Pd.,40 g,40,g,TRUE,99100712,Mepilex Border Ag (15 cm 15 cm 121 cm²),x Mölnlycke,1,13.87,1.0,Printed,501,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN BORDÉ ARGENT,,Pd.,40 g,40,g,TRUE,99100713,Mepilex Border Ag (15 cm 20 cm 168 cm²) Pans. 201 cm² à 500 cm² (surface active),x Mölnlycke,1,19.86,1.0,Printed,501,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN BORDÉ ARGENT,,Pd.,40 g,40,g,TRUE,99100713,Mepilex Border Ag (15 cm 20 cm 168 cm²) Pans. 201 cm² à 500 cm² (surface active),x Mölnlycke,,201.0,500.0,Printed,501,0.91,high,Brand wrapped across lines (-0.04); Missing Pack/Format (-0.05)
PANSEMENT ANTIMICROBIEN BORDÉ ARGENT,,Pd.,40 g,40,g,TRUE,99100454,"Allevyn Ag Adhésif (17,5 x 17,5 cm 225 cm²)",cm S. & N.,10,276.7,10.0,Printed,501,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN BORDÉ ARGENT,,Pd.,40 g,40,g,TRUE,99100565,"Allevyn Ag Gentle Border (17,5 cm x 17,5 cm 225 cm²)",S. & N.,10,276.7,10.0,Printed,501,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN BORDÉ ARGENT,,Pd.,40 g,40,g,TRUE,99101007,Aquacel Ag Foam (21 cm 21 cm 289 cm²),x Convatec,5,177.74,5.0,Printed,501,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN BORDÉ ARGENT,,Pd.,40 g,40,g,TRUE,99101008,Aquacel Ag Foam (25 cm 30 cm 456 cm²) 2025-08 Page 479,x Convatec,5,280.44,5.0,Printed,501,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN BORDÉ ARGENT,,Pd.,40 g,40,g,TRUE,99100449,"Allevyn Ag Adhésif (7,5 cm x 7,5 cm 25 cm²)",S. & N.,10,53.0,10.0,Printed,502,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN BORDÉ ARGENT,,Pd.,40 g,40,g,TRUE,99100563,"Allevyn Ag Gentle Border (7,5 cm x 7,5 cm 25 cm²)",S. & N.,10,53.0,10.0,Printed,502,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN BORDÉ ARGENT,,Pd.,40 g,40,g,TRUE,99101003,Aquacel Ag Foam (10 cm 10 cm 49 cm²),x Convatec,10,81.88,10.0,Printed,502,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN BORDÉ ARGENT,,Pd.,40 g,40,g,TRUE,99101091,"Aquacel Ag Foam (12,5 x 12,5 cm 72 cm²)",cm Convatec,10,120.31,10.0,Printed,502,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN BORDÉ ARGENT,,Pd.,40 g,40,g,TRUE,99101092,Aquacel Ag Foam (8 cm 8 cm 32 cm²),x Convatec,10,53.47,10.0,Printed,502,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN BORDÉ ARGENT,,Pd.,40 g,40,g,TRUE,99100245,"Biatain Ag Adhesive (12,5 cm x 12,5 cm 64 cm²)",Coloplast,5,35.2,5.0,Printed,502,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN BORDÉ ARGENT,,Pd.,40 g,40,g,TRUE,99100598,"Biatain Ag Adhesive (7,5 x 7,5 cm 12,6 cm²)",cm Coloplast,5,13.2,5.0,Printed,502,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN BORDÉ ARGENT,,Pd.,40 g,40,g,TRUE,99100926,Biatain Silicone Ag (10 cm 10 cm 30 cm²),x Coloplast,5,24.75,5.0,Printed,502,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN BORDÉ ARGENT,,Pd.,40 g,40,g,TRUE,99113834,Biatain Silicone Ag (10 cm 20 cm 85 cm²),x Coloplast,5,68.2,5.0,Printed,502,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN BORDÉ ARGENT,,Pd.,40 g,40,g,TRUE,99100927,"Biatain Silicone Ag (12,5 x 12,5 cm 64 cm²)",cm Coloplast,5,50.55,5.0,Printed,502,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN BORDÉ ARGENT,,Pd.,40 g,40,g,TRUE,99100710,Mepilex Border Ag (10 cm 10 cm 42 cm²),x Mölnlycke,1,6.94,1.0,Printed,502,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN BORDÉ ARGENT,,Pd.,40 g,40,g,TRUE,99100798,Mepilex Border Ag (10 cm 20 cm 96 cm²),x Mölnlycke,1,13.88,1.0,Printed,502,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN BORDÉ ARGENT,,Pd.,40 g,40,g,TRUE,99100711,"Mepilex Border Ag (7,5 cm 7,5 cm 25 cm²)",x Mölnlycke,1,4.67,1.0,Printed,502,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN BORDÉ ARGENT,,Pd.,40 g,40,g,TRUE,99100662,Optifoam Ag Adhesive (10 cm x 10 cm 40 cm²) Pans. Sacrum ou triangulaire,Medline,100,433.0,100.0,Printed,502,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN BORDÉ ARGENT,,Pd.,40 g,40,g,TRUE,99113837,Biatain Silicone Ag (25 cm 25 cm 289 cm²),x Coloplast,5,146.2,5.0,Printed,502,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTIMICROBIEN BORDÉ ARGENT,,Pd.,40 g,40,g,TRUE,99113836,Biatain Silicone Ag Sacrum (15 cm x 19 cm 153 cm²),Coloplast,5,78.55,5.0,Printed,502,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTI-ODEUR CHARBON ACTIVÉ,,Pd.,40 g,40,g,TRUE,99001802,"Actisorb Silver (10,5 cm 10,5 cm 110 cm²)",x 3M,50,208.77,50.0,Printed,502,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTI-ODEUR CHARBON ACTIVÉ,,Pd.,40 g,40,g,TRUE,99001810,"Actisorb Silver (10,5 cm 19 cm 200 cm²) Pans. Moins de 100 cm² (surface active)",x 3M,50,381.0,50.0,Printed,502,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT ANTI-ODEUR CHARBON ACTIVÉ,,Pd.,40 g,40,g,TRUE,99001810,"Actisorb Silver (10,5 cm 19 cm 200 cm²) Pans. Moins de 100 cm² (surface active)",x 3M,,100.0,,,502,0.83,medium,Brand wrapped across lines (-0.04); Missing Pack/Format (-0.05); Unit price missing (pack cost present) (-0.08)
PANSEMENT ANTI-ODEUR CHARBON ACTIVÉ,,Pd.,40 g,40,g,TRUE,99100103,"Actisorb Silver (6,5 cm x 9,5 cm 62 cm²) Page 480 2025-08",3M,1,3.34,1.0,Printed,502,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT DE RÉTENTION DE L'HUMIDITÉ HYDROCOLLOÏDE OU POLYURÉTHANE,,Pd.,40 g,40,g,TRUE,99100609,Comfeel Plus Ulcer (10 cm 10 cm 100 cm²),x Coloplast,10,28.0,10.0,Printed,503,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT DE RÉTENTION DE L'HUMIDITÉ HYDROCOLLOÏDE OU POLYURÉTHANE,,Pd.,40 g,40,g,TRUE,00899666,"DuoDERM CGF (10 cm 10 cm 100 cm²) 20 86,82 4,3410",x Convatec,5,21.7,5.0,Printed,503,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT DE RÉTENTION DE L'HUMIDITÉ HYDROCOLLOÏDE OU POLYURÉTHANE,,Pd.,40 g,40,g,TRUE,00899666,"DuoDERM CGF (10 cm 10 cm 100 cm²) 20 86,82 4,3410",x Convatec,,10.0,4.341,Printed,503,0.91,high,Brand wrapped across lines (-0.04); Missing Pack/Format (-0.05)
PANSEMENT DE RÉTENTION DE L'HUMIDITÉ HYDROCOLLOÏDE OU POLYURÉTHANE,,Pd.,40 g,40,g,TRUE,99004984,DuoDERM Signal (14 cm 14 cm 188 cm²),x Convatec,1,8.15,1.0,Printed,503,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT DE RÉTENTION DE L'HUMIDITÉ HYDROCOLLOÏDE OU POLYURÉTHANE,,Pd.,40 g,40,g,TRUE,99004720,"Pansement Hydrocolloïde l'alginate(12,2cm x 10,2cm-104cm²)",à Covidien,5,18.0,5.0,Printed,503,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT DE RÉTENTION DE L'HUMIDITÉ HYDROCOLLOÏDE OU POLYURÉTHANE,,Pd.,40 g,40,g,TRUE,99004720,"Pansement Hydrocolloïde l'alginate(12,2cm x 10,2cm-104cm²)",à Covidien,,201.0,500.0,Printed,503,0.91,high,Brand wrapped across lines (-0.04); Missing Pack/Format (-0.05)
PANSEMENT DE RÉTENTION DE L'HUMIDITÉ HYDROCOLLOÏDE OU POLYURÉTHANE,,Pd.,40 g,40,g,TRUE,99100610,Comfeel Plus Ulcer (15 cm 15 cm 225 cm²),x Coloplast,5,31.5,5.0,Printed,503,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT DE RÉTENTION DE L'HUMIDITÉ HYDROCOLLOÏDE OU POLYURÉTHANE,,Pd.,40 g,40,g,TRUE,99100611,Comfeel Plus Ulcer (20 cm 20 cm 400 cm²),x Coloplast,5,56.0,5.0,Printed,503,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT DE RÉTENTION DE L'HUMIDITÉ HYDROCOLLOÏDE OU POLYURÉTHANE,,Pd.,40 g,40,g,TRUE,00899674,DuoDERM CGF (15 cm 15 cm 225 cm²),x Convatec,1,9.5,1.0,Printed,503,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT DE RÉTENTION DE L'HUMIDITÉ HYDROCOLLOÏDE OU POLYURÉTHANE,,Pd.,40 g,40,g,TRUE,00801046,DuoDERM CGF (15 cm 20 cm 300 cm²),x Convatec,1,12.65,1.0,Printed,503,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT DE RÉTENTION DE L'HUMIDITÉ HYDROCOLLOÏDE OU POLYURÉTHANE,,Pd.,40 g,40,g,TRUE,00899682,DuoDERM CGF (20 cm 20 cm 400 cm²),x Convatec,1,16.87,1.0,Printed,503,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT DE RÉTENTION DE L'HUMIDITÉ HYDROCOLLOÏDE OU POLYURÉTHANE,,Pd.,40 g,40,g,TRUE,99004992,DuoDERM Signal (20 cm 20 cm 388 cm²),x Convatec,1,16.36,1.0,Printed,503,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT DE RÉTENTION DE L'HUMIDITÉ HYDROCOLLOÏDE OU POLYURÉTHANE,,Pd.,40 g,40,g,TRUE,99004747,"Pansement Hydrocolloïde l'alginate(15,2cm x 20,3cm-309cm²)",à Covidien,30,229.9,30.0,Printed,503,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT DE RÉTENTION DE L'HUMIDITÉ HYDROCOLLOÏDE OU POLYURÉTHANE,,Pd.,40 g,40,g,TRUE,99004755,"Pansement Hydrocolloïde l'alginate(20,3cm x 20,3cm-412cm²)",à Covidien,30,273.2,30.0,Printed,503,0.96,high,Brand wrapped across lines (-0.04)
PANSEMENT DE RÉTENTION DE L'HUMIDITÉ HYDROCOLLOÏDE OU POLYURÉTHANE,,Pd.,40 g,40,g,TRUE,99004755,"Pansement Hydrocolloïde l'alginate(20,3cm x 20,3cm-412cm²)",à Covidien,,100.0,,,503,0.83,medium,Brand wrapped across lines (-0.04); Missing Pack/Format (-0.05); Unit price missing (pack cost present) (-0.08)
PANSEMENT DE RÉTENTION DE L'HUMIDITÉ HYDROCOLLOÏDE OU POLYURÉTHANE,,Pd.,40 g,40,g,TRUE,99100608,Comfeel Plus Ulcer (4 cm 6 cm 24 cm²),x Coloplast,30,20.16,30.0,Printed,503,0.96,high,Brand wrapped across lines (-0.04)
