page,text
398,"02457326  Sandoz Amphetamine XR Sandoz 100 75,72"
398,"0,7572"
398,"02439263  Teva-Amphetamine XR Teva Can 100 75,72"
398,"0,7572"
398,25 mg   PPB Caps. L.A.
398,
398,"02248812  Adderall XR Takeda 100 318,09 3,1809"
398,"02445530  Apo-Amphetamine XR Apotex 100 83,05"
398,"0,8305"
398,"02457334  Sandoz Amphetamine XR Sandoz 100 83,05"
398,"0,8305"
398,"02439271  Teva-Amphetamine XR Teva Can 100 83,05"
398,"0,8305"
398,30 mg   PPB Caps. L.A.
398,
398,"02248813  Adderall XR Takeda 100 346,18 3,4618"
398,"02445549  Apo-Amphetamine XR Apotex 100 90,38"
398,"0,9038"
398,"02457342  Sandoz Amphetamine XR Sandoz 100 90,38"
398,"0,9038"
398,"02439298  Teva-Amphetamine XR Teva Can 100 90,38"
398,"0,9038"
398,ANIFROLUMAB   X
398,150 mg/mL (2 mL) Sol. Perf. I.V.
398,
398,"02522845  Saphnelo AZC 1 1687,21"
398,APALUTAMIDE   X
398,60 mg Co.
398,
398,"02478374  Erleada Janss. Inc 120 3401,40 28,3450"
398,240 mg Co.
398,
398,"02540185  Erleada Janss. Inc 30 3401,40 113,3800"
398,APREMILAST   X
398,10 mg (4 co.) - 20 mg (4 co.) - 30 mg (19 co.)   PPB Co.
398,
398,02524120  Auro-Apremilast (Emballage
398,de départ)AuroPharma 27
398,"127,60"
398,02528967  Jamp Apremilast
398,(Emballage de départ)Jamp 27
398,"127,60"
398,02434318  Otezla (Emballage de
398,"départ)Amgen 27 510,41"
398,02529092  Sandoz Apremilast
398,(Emballage de départ)Sandoz 27
398,"127,60CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
398,FORMATPRIX UNITAIRE
398,Page    394 2025-08
399,30 mg   PPB Co.
399,
399,"02538180  Apo-Apremilast Apotex 56 793,97"
399,"14,1780"
399,"02524104  Auro-Apremilast AuroPharma 56 793,97"
399,"14,1780"
399,"02518910  GLN-Apremilast Glenmark 60 850,68"
399,"14,1780"
399,"02528959  Jamp Apremilast Jamp 56 793,97"
399,"14,1780"
399,"02525747  Mint-Apremilast Mint 56 793,97"
399,"14,1780"
399,"02434334  Otezla Amgen 56 1058,63 18,9041"
399,"02521733  pms-Apremilast Phmscience 56 793,97"
399,"14,1780"
399,"02529084  Sandoz Apremilast Sandoz 56 793,97"
399,"14,1780"
399,APRÉPITANT   X
399,80 mg Caps.
399,
399,"02298791  Emend Merck 2 60,36 30,1800"
399,125 mg Caps.
399,
399,"02298805  Emend Merck 6 181,08 30,1800"
399,125mg (1 caps.) et 80mg (2 caps.) Caps.
399,
399,"02298813  Emend Tri-Pack Merck 3 90,54"
399,ASCIMINIB   X
399,20 mg Co.
399,
399,"02528320  Scemblix Novartis 60 3780,00 63,0000"
399,40 mg Co.
399,
399,"02528339  Scemblix Novartis 60 5100,00 85,0000"
399,ATOGÉPANT   X
399,10 mg Co.
399,
399,"02533979  Qulipta AbbVie 30 553,20 18,4400"
399,30 mg Co.
399,
399,"02533987  Qulipta AbbVie 30 553,20 18,4400"
399,60 mg Co.
399,
399,"02533995  Qulipta AbbVie 30 553,20 18,4400CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
399,FORMATPRIX UNITAIRE
399,2025-08 Page    395
400,ATOMOXÉTINE (CHLORHYDRATE D')   X
400,10 mg   PPB Caps.
400,
400,"02318024  Apo-Atomoxetine Apotex 30 15,32"
400,"0,5106"
400,"02396904  Atomoxetine Pro Doc 30 15,32"
400,"0,5106"
400,"02467747  Atomoxetine Sanis 30 15,32"
400,"0,5106"
400,"02445883  Atomoxetine Sivem 30 15,32"
400,"0,5106"
400,02471485  Auro-Atomoxetine AuroPharma 30
400,"10015,32"
400,"51,06"
400,"0,5106"
400,"0,5106"
400,"02506807  Jamp Atomoxetine Jamp 30 15,32"
400,"0,5106"
400,"02314541  Novo-Atomoxetine Teva Can 30 15,32"
400,"0,5106"
400,"02381028  pms-Atomoxetine Phmscience 30 15,32"
400,"0,5106"
400,02405962  Riva-Atomoxetine Riva 30
400,"10015,32"
400,"51,06"
400,"0,5106"
400,"0,5106"
400,"02386410  Sandoz Atomoxetine Sandoz 30 15,32"
400,"0,5106"
400,18 mg   PPB Caps.
400,
400,"02318032  Apo-Atomoxetine Apotex 30 17,24"
400,"0,5748"
400,"02396912  Atomoxetine Pro Doc 30 17,24"
400,"0,5748"
400,"02467755  Atomoxetine Sanis 30 17,24"
400,"0,5748"
400,"02445905  Atomoxetine Sivem 30 17,24"
400,"0,5748"
400,02471493  Auro-Atomoxetine AuroPharma 30
400,"10017,24"
400,"57,48"
400,"0,5748"
400,"0,5748"
400,"02506815  Jamp Atomoxetine Jamp 30 17,24"
400,"0,5748"
400,"02314568  Novo-Atomoxetine Teva Can 30 17,24"
400,"0,5748"
400,"02381036  pms-Atomoxetine Phmscience 30 17,24"
400,"0,5748"
400,02405970  Riva-Atomoxetine Riva 30
400,"10017,24"
400,"57,48"
400,"0,5748"
400,"0,5748"
400,"02386429  Sandoz Atomoxetine Sandoz 30 17,24"
400,"0,5748"
400,25 mg   PPB Caps.
400,
400,02318040  Apo-Atomoxetine Apotex 30
400,"10019,26"
400,"64,20"
400,"0,6420"
400,"0,6420"
400,"02396920  Atomoxetine Pro Doc 30 19,26"
400,"0,6420"
400,"02467763  Atomoxetine Sanis 30 19,26"
400,"0,6420"
400,"02445913  Atomoxetine Sivem 30 19,26"
400,"0,6420"
400,02471507  Auro-Atomoxetine AuroPharma 30
400,"10019,26"
400,"64,20"
400,"0,6420"
400,"0,6420"
400,"02506823  Jamp Atomoxetine Jamp 30 19,26"
400,"0,6420"
400,"02314576  Novo-Atomoxetine Teva Can 30 19,26"
400,"0,6420"
400,02381044  pms-Atomoxetine Phmscience 30
400,"10019,26"
400,"64,20"
400,"0,6420"
400,"0,6420"
400,02405989  Riva-Atomoxetine Riva 30
400,"10019,26"
400,"64,20"
400,"0,6420"
400,"0,6420"
400,"02386437  Sandoz Atomoxetine Sandoz 30 19,26"
400,"0,6420CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
400,FORMATPRIX UNITAIRE
400,Page    396 2025-08
401,40 mg   PPB Caps.
401,
401,02318059  Apo-Atomoxetine Apotex 30
401,"10022,11"
401,"73,69"
401,"0,7369"
401,"0,7369"
401,"02396939  Atomoxetine Pro Doc 30 22,11"
401,"0,7369"
401,"02467771  Atomoxetine Sanis 30 22,11"
401,"0,7369"
401,"02445948  Atomoxetine Sivem 30 22,11"
401,"0,7369"
401,02471515  Auro-Atomoxetine AuroPharma 30
401,"10022,11"
401,"73,69"
401,"0,7369"
401,"0,7369"
401,"02506831  Jamp Atomoxetine Jamp 30 22,11"
401,"0,7369"
401,02381052  pms-Atomoxetine Phmscience 30
401,"10022,11"
401,"73,69"
401,"0,7369"
401,"0,7369"
401,02405997  Riva-Atomoxetine Riva 30
401,"10022,11"
401,"73,69"
401,"0,7369"
401,"0,7369"
401,"02386445  Sandoz Atomoxetine Sandoz 30 22,11"
401,"0,7369"
401,"02314584  Teva-Atomoxetine Teva Can 30 22,11"
401,"0,7369"
401,60 mg   PPB Caps.
401,
401,"02318067  Apo-Atomoxetine Apotex 30 24,28"
401,"0,8092"
401,"02396947  Atomoxetine Pro Doc 30 24,28"
401,"0,8092"
401,"02467798  Atomoxetine Sanis 30 24,28"
401,"0,8092"
401,"02445956  Atomoxetine Sivem 30 24,28"
401,"0,8092"
401,02471523  Auro-Atomoxetine AuroPharma 30
401,"10024,28"
401,"80,92"
401,"0,8092"
401,"0,8092"
401,"02506858  Jamp Atomoxetine Jamp 30 24,28"
401,"0,8092"
401,02381060  pms-Atomoxetine Phmscience 30
401,"10024,28"
401,"80,92"
401,"0,8092"
401,"0,8092"
401,02406004  Riva-Atomoxetine Riva 30
401,"10024,28"
401,"80,92"
401,"0,8092"
401,"0,8092"
401,"02386453  Sandoz Atomoxetine Sandoz 30 24,28"
401,"0,8092"
401,"02314592  Teva-Atomoxetine Teva Can 30 24,28"
401,"0,8092"
401,AXITINIB   X
401,1 mg Co.
401,
401,"02389630  Inlyta Pfizer 60 1116,00 18,6000"
401,5 mg Co.
401,
401,"02389649  Inlyta Pfizer 60 5580,00 93,0000"
401,AZACITIDINE   X
401,200 mg Co.
401,
401,"02510197  Onureg Celgene 7 6664,00 952,0000"
401,300 mg Co.
401,
401,"02510200  Onureg Celgene 7 9996,00 1428,0000CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
401,FORMATPRIX UNITAIRE
401,2025-08 Page    397
402,AZÉLAÏQUE (ACIDE)   X
402,15 % Gel Top.
402,
402,"02270811  Finacea Leo 50 g 30,00 0,6000"
402,AZTRÉONAM   X
402,75 mg Sol. pour Inh.
402,
402,"02329840  Cayston Gilead 84 3561,51 42,3989"
402,BARICITINIB   X
402,2 mg Co.
402,
402,"02480018  Olumiant Lilly 30 1385,79 46,1930"
402,BÉLIMUMAB   X
402,120 mg Pd. Perf. I.V.
402,
402,"02370050  Benlysta GSK 1 221,76"
402,400 mg Pd. Perf. I.V.
402,
402,"02370069  Benlysta GSK 1 739,20"
402,200 mg/ml (1 ml) Sol. Inj. S.C. (stylo)
402,
402,"02470489  Benlysta GSK 4 1564,38"
402,BELZUTIFAN   X
402,40 mg Co.
402,
402,"02528908  Welireg Merck 90 19199,70 213,3300"
402,BENRALIZUMAB   X
402,30 mg/mL (1 mL) Sol. Inj. S.C. (ser)
402,
402,"02473232  Fasenra AZC 1 3876,92"
402,30 mg/mL (1 mL) Sol. Inj. S.C. (stylo)
402,
402,"02496135  Fasenra Pen AZC 1 3876,92"
402,BÉROTRALSTAT   X
402,150 mg Caps.
402,
402,"02527693  Orladeyo Biocryst 28 23800,00 850,0000CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
402,FORMATPRIX UNITAIRE
402,Page    398 2025-08
403,BIMEKIZUMAB (ARTHRITE PSORIASIQUE ET SPONDYLITE ANKYLOSANTE)   X
403,160 mg/mL (1 mL) Sol. Inj. S.C. (ser)
403,
403,"99114458  Bimzelx U.C.B. 2 3250,00 1625,0000"
403,160 mg/mL (1 mL) Sol. Inj. S.C. (stylo)
403,
403,"99114459  Bimzelx U.C.B. 2 3250,00 1625,0000"
403,BIMEKIZUMAB (PSORIASIS EN PLAQUES)   X
403,160 mg/mL (1 mL) Sol. Inj. S.C. (ser)
403,
403,"02525267  Bimzelx U.C.B. 2 3250,00 1625,0000"
403,160 mg /mL (2 mL) Sol. Inj. S.C. (ser)
403,
403,"02553619  Bimzelx U.C.B. 1 3250,00"
403,160 mg/mL (1 mL) Sol. Inj. S.C. (stylo)
403,
403,"02525275  Bimzelx U.C.B. 2 3250,00 1625,0000"
403,160 mg /mL (2 mL) Sol. Inj. S.C. (stylo)
403,
403,"02553627  Bimzelx U.C.B. 1 3250,00"
403,BINIMÉTINIB   X
403,15 mg Co.
403,
403,"02513080  Mektovi Pfizer 180 6570,00 36,5000"
403,BISACODYL
403,5 mg   PPB Co. Ent.
403,
403,02273411  Bisacodyl-Odan Odan 100
403,"10004,05"
403,"40,50"
403,"0,0405"
403,"0,0405"
403,"02246039  Jamp-Bisacodyl Jamp 100 4,05"
403,"0,0405"
403,5 mg   PPB Supp.
403,
403,"02458845  Bisacodyl Cellchem 10 4,27"
403,"0,4267"
403,"02410893  Bisacodyl Suppository 5 mg Jamp 3 1,28"
403,"0,4267"
403,10 mg   PPB Supp.
403,
403,02520478  AMB-Bisacodyl Ambicare 10
403,"1004,21"
403,"42,06"
403,"0,4206"
403,"0,4206"
403,"02458853  Bisacodyl Cellchem 10 4,21"
403,"0,4206"
403,"02361450  Bisacodyl Suppository Jamp 100 42,06"
403,"0,4206CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
403,FORMATPRIX UNITAIRE
403,2025-08 Page    399
404,BOSENTAN   X
404,"62,5 mg   PPB Co."
404,
404,"02466538  Bio-Bosentan Biomed 56 898,50"
404,"16,0446"
404,02467984  NAT-Bosentan Natco 56
404,"60898,50"
404,"962,68"
404,"16,0446"
404,"16,0446"
404,"02383012  pms-Bosentan Phmscience 60 962,68"
404,"16,0446"
404,"02386275  Sandoz Bosentan Sandoz 60 962,68"
404,"16,0446"
404,"02483130  Taro-Bosentan Taro 60 962,68"
404,"16,0446"
404,"02244981  Tracleer Janss. Inc 56 3594,00 64,1786"
404,125 mg   PPB Co.
404,
404,"02466546  Bio-Bosentan Biomed 56 898,50"
404,"16,0446"
404,02467992  NAT-Bosentan Natco 56
404,"60898,50"
404,"962,68"
404,"16,0446"
404,"16,0446"
404,"02383020  pms-Bosentan Phmscience 60 962,68"
404,"16,0446"
404,"02386283  Sandoz Bosentan Sandoz 60 962,68"
404,"16,0446"
404,"02483149  Taro-Bosentan Taro 60 962,68"
404,"16,0446"
404,"02244982  Tracleer Janss. Inc 56 3594,00 64,1786"
404,BRIGATINIB   X
404,30 mg Co.
404,
404,"02479206  Alunbrig Takeda 28 3145,00 112,3214"
404,90 mg Co.
404,
404,"02479214  Alunbrig Takeda 28 9435,00 336,9643"
404,180 mg Co.
404,
404,"02479222  Alunbrig Takeda 28 9435,00 336,9643"
404,90 mg (7 co.) - 180 mg (21 co.) Trousse (orale solide)
404,
404,"02479230  Alunbrig Takeda 1 9435,00"
404,BRIVARACÉTAM   X
404,10 mg   PPB Co.
404,
404,"02538679  Apo-Brivaracetam Apotex 60 194,40"
404,"3,2400"
404,"02452936  Brivlera U.C.B. 60 259,20 4,3200"
404,25 mg   PPB Co.
404,
404,"02538687  Apo-Brivaracetam Apotex 60 194,40"
404,"3,2400"
404,"02452944  Brivlera U.C.B. 60 259,20 4,3200CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
404,FORMATPRIX UNITAIRE
404,Page    400 2025-08
405,50 mg   PPB Co.
405,
405,"02538695  Apo-Brivaracetam Apotex 60 129,60"
405,"2,1600"
405,"02539292  Auro-Brivaracetam Aurobindo 60 129,60"
405,"2,1600"
405,"02452952  Brivlera U.C.B. 60 259,20 4,3200"
405,75 mg   PPB Co.
405,
405,"02538709  Apo-Brivaracetam Apotex 60 194,40"
405,"3,2400"
405,"02452960  Brivlera U.C.B. 60 259,20 4,3200"
405,100 mg   PPB Co.
405,
405,"02538717  Apo-Brivaracetam Apotex 60 129,60"
405,"2,1600"
405,"02539306  Auro-Brivaracetam Aurobindo 60 129,60"
405,"2,1600"
405,"02452979  Brivlera U.C.B. 60 259,20 4,3200"
405,BRODALUMAB   X
405,"140 mg/mL (1,5 mL) Sol. Inj. S.C."
405,
405,"02473623  Siliq (seringue) Bausch H. 2 1290,00 645,0000"
405,BUPRÉNORPHINE   Z
405,"100 mg/0,5 mL Sol. Inj. S.C. (ser)"
405,
405,"02483084  Sublocade Indivior 1 550,00"
405,"300 mg/1,5 mL Sol. Inj. S.C. (ser)"
405,
405,"02483092  Sublocade Indivior 1 550,00"
405,BUROSUMAB   X
405,10 mg/mL (1 mL) Sol. Inj. S.C.
405,
405,"02483629  Crysvita Kyowa 1 4514,94"
405,20 mg/mL (1 mL) Sol. Inj. S.C.
405,
405,"02483637  Crysvita Kyowa 1 9029,90"
405,30 mg/mL (1 mL) Sol. Inj. S.C.
405,
405,"02483645  Crysvita Kyowa 1 13544,84"
405,CABERGOLINE   X
405,"0,5 mg   PPB Co."
405,
405,"02455897  Apo-Cabergoline Apotex 8 58,33"
405,"7,2907"
405,"02242471  Dostinex Paladin 8 105,72 13,2150"
405,"02549611  JAMP Cabergoline Jamp 8 58,33"
405,"7,2907CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
405,FORMATPRIX UNITAIRE
405,2025-08 Page    401
406,CABOZANTINIB (MALATE DE)   X
406,20 mg Co.
406,
406,"02480824  Cabometyx Ipsen 30 8799,90 293,3300"
406,40 mg Co.
406,
406,"02480832  Cabometyx Ipsen 30 8799,90 293,3300"
406,60 mg Co.
406,
406,"02480840  Cabometyx Ipsen 30 8799,90 293,3300"
406,CALCIPOTRIOL/ BÉTAMÉTHASONE (DIPROPIONATE DE)   X
406,"50 mcg/g -0,5 mg/g   PPB Gel Top."
406,
406,"02319012  Dovobet Gel Leo 80 g 105,14 1,3143"
406,02525178  Taro-Calcipotriol/
406,"Betamethasone GelTaro 60 g 71,59"
406,"1,1932"
406,"50 mcg/g -0,5 mg/g Mousse Top."
406,
406,"02457393  Enstilar Leo 60 g 84,22"
406,"50 mcg/g -0,5 mg/g   PPB Pom. Top."
406,
406,"02244126  Dovobet Leo 120 g 151,60 1,2633"
406,02427419  Teva-Betamethasone/
406,CalcipotriolTeva Can 60 g
406,"120 g64,43"
406,"128,86"
406,"1,0738"
406,"1,0738"
406,CALCIUM (CARBONATE DE)
406,500 mg/6 g Mousse orale
406,
406,"80057859  Pluscal Medelys 180 g 13,50"
406,CALCIUM (CITRATE DE)
406,500 mg/sachet Pd. Orale
406,
406,"80104213  MCal Citrate poudre Mantra Ph. 30 32,50 1,0833"
406,500 mg/15 mL   PPB Sol. Orale
406,
406,"80106659  AG-Calcium Citrate Liquid Angita 450 ml 32,50"
406,"0,0722"
406,"80068122  Jamp-Calcium Citrate liq Jamp 450 ml 32,50"
406,"0,0722"
406,"80054756  MCal Citrate liquide Mantra Ph. 450 ml 32,50"
406,"0,0722"
406,CALCIUM (CITRATE DE)/ VITAMINE D
406,500 mg - 1 000 UI/sachet Pd. Orale
406,
406,"80106098  MCal Citrate poudre D 1000 Mantra Ph. 30 34,50 1,1500CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
406,FORMATPRIX UNITAIRE
406,Page    402 2025-08
407,500 mg - 400 UI/15 mL Sol. Orale
407,
407,80007347  Jamp Calcium Citrate Liq.
407,"D400Jamp 450 ml 34,50 0,0767"
407,500 mg - 1000 UI/15 mL   PPB Sol. Orale
407,
407,80106657  AG-Calcium Citrate Liquid D
407,"1000Angita 450 ml 34,50"
407,"0,0767"
407,80068124  Jamp-Calcium Citrate liq
407,"D1000Jamp 450 ml 34,50"
407,"0,0767"
407,"80049201  MCal Citrate liquide D1000 Mantra Ph. 450 ml 34,50"
407,"0,0767"
407,CALCIUM (GLUCONATE DE)/CALCIUM (LACTATE DE)
407,100 mg/5 mL   PPB Sol. Orale
407,
407,"80113740  AG-Calcium Liquide Angita 350 ml 15,60"
407,"0,0446"
407,"80104220  Gluco Cal Altamed 350 ml 15,60"
407,"0,0446"
407,80096222  Jamp Lactogluconate
407,"CalciumJamp 350 ml 15,60"
407,"0,0446"
407,99100833  SoluCAL (toutes saveurs) Orimed 350 ml
407,"1500 ml15,60"
407,"66,06"
407,"0,0446"
407,"0,0440"
407,CALCIUM (GLUCONATE DE)/CALCIUM (LACTATE DE)/VITAMINE D
407,500 mg - 400 UI/25 mL   PPB Sol. Orale
407,
407,80094870  Jamp Lactogluconate
407,"Calcium + Vitamine D 400Jamp 350 ml 16,33"
407,"0,0467"
407,99100830  SoluCAL D (toutes saveurs) Orimed 350 ml
407,"1500 ml16,33"
407,"69,99"
407,"0,0467"
407,"0,0467"
407,500 mg - 1000 UI/25ml   PPB Sol. Orale
407,
407,80094869  Jamp Lactogluconate
407,"Calcium + Vitamine D 1000Jamp 350 ml 16,33"
407,"0,0467"
407,99101332  Solucal D+1000 (toutes
407,saveurs)Orimed 350 ml
407,"700 ml16,33"
407,"32,69"
407,"0,0467"
407,"0,0467"
407,CANAGLIFLOZINE   X
407,100 mg Co.
407,
407,"02425483  Invokana Janss. Inc 30 78,53 2,6177"
407,300 mg Co.
407,
407,"02425491  Invokana Janss. Inc 30 78,53 2,6177"
407,CANNABIDIOL   X
407,100 mg /mL (100 mL) Sol. Orale
407,
407,"02543079  Épidiolex Jazz 1 1424,54CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
407,FORMATPRIX UNITAIRE
407,2025-08 Page    403
408,CAPTEUR DEXCOM G6   X
408,Capteur
408,
408,"99113874  Dexcom G6 Dexcom 3 299,00 99,6667"
408,CAPTEUR DEXCOM G7   X
408,Capteur
408,
408,"99114362  Dexcom G7 Dexcom 1 75,00"
408,CAPTEUR FREESTYLE LIBRE 2   X
408,Capteur
408,
408,"99114031  FreeStyle Libre 2 Ab Diabete 1 89,00"
408,CARBOXYMÉTHYLCELLULOSE SODIQUE
408,"0,5 % (0,4 mL) Sol. Oph."
408,
408,"02049260  Refresh plus AbbVie 30 8,85 0,2950"
408,"1 % (0,4 mL) Sol. Oph."
408,
408,"00870153  Refresh Celluvisc AbbVie 30 9,58 0,3193"
408,CARBOXYMÉTHYLCELLULOSE SODIQUE/ PURITE
408,"0,5 % Sol. Oph."
408,
408,"02231008  Refresh tears AbbVie 15 ml 6,25"
408,CARIPRAZINE   X
408,"1,5 mg Caps."
408,
408,"02526794  Vraylar AbbVie 30 147,00 4,9000"
408,3 mg Caps.
408,
408,"02526808  Vraylar AbbVie 30 147,00 4,9000"
408,"4,5 mg Caps."
408,
408,"02526816  Vraylar AbbVie 30 147,00 4,9000"
408,6 mg Caps.
408,
408,"02526824  Vraylar AbbVie 30 147,00 4,9000CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
408,FORMATPRIX UNITAIRE
408,Page    404 2025-08
409,CASPOFONGINE (ACÉTATE DE)   X
409,50 mg   PPB Pd. Inj. I.V.
409,
409,"02244265  Cancidas Merck 1 222,00"
409,02486989  Caspofongine pour injection Fresenius 1
409,"166,50"
409,02460947  Caspofongine pour injection Juno 1
409,"166,50"
409,70 mg   PPB Pd. Inj. I.V.
409,
409,"02244266  Cancidas Merck 1 222,00"
409,02486997  Caspofongine pour injection Fresenius 1
409,"166,50"
409,02460955  Caspofongine pour injection Juno 1
409,"166,50"
409,CEFTOBIPROLE   X
409,500 mg Pd. Perf. I.V.
409,
409,02446685  Zevtera Avir 1
409,"1058,40"
409,"584,00 58,4000"
409,CEFTOLOZANE/TAZOBACTAM   X
409,"1 g - 0,5 g Pd. Inj. I.V."
409,
409,"02446901  Zerbaxa Merck 10 1366,30 136,6300"
409,CÉNOBAMATE   X
409,"12,5 mg Co."
409,
409,"02538652  Xcopri Paladin 30 264,00 8,8000"
409,"12,5 mg (14 co.) - 25 mg (14 co.) Co."
409,
409,"02538776  Xcopri (trousse de départ) Paladin 28 246,40 8,8000"
409,25 mg Co.
409,
409,"02538660  Xcopri Paladin 30 264,00 8,8000"
409,50 mg Co.
409,
409,"02538725  Xcopri Paladin 30 264,00 8,8000"
409,50 mg (14 co.) - 100 mg (14 co.) Co.
409,
409,"02538784  Xcopri (trousse de départ) Paladin 28 246,40 8,8000"
409,100 mg Co.
409,
409,"02538733  Xcopri Paladin 30 264,00 8,8000CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
409,FORMATPRIX UNITAIRE
409,2025-08 Page    405
410,150 mg Co.
410,
410,"02538741  Xcopri Paladin 30 264,00 8,8000"
410,150 mg (14 co.) - 200 mg (14 co.) Co.
410,
410,"02538792  Xcopri (trousse de départ) Paladin 28 246,40 8,8000"
410,200 mg Co.
410,
410,"02538768  Xcopri Paladin 30 264,00 8,8000"
410,CÉRITINIB   X
410,150 mg Caps.
410,
410,"02436779  Zykadia Novartis 150 7800,00 52,0000"
410,CERTOLIZUMAB PEGOL   X
410,200 mg/ml (1 ml) Sol. Inj. S.C. (ser)
410,
410,"02331675  Cimzia U.C.B. 2 1262,56 631,2800"
410,200 mg/ml (1 ml) Sol. Inj. S.C. (stylo)
410,
410,"02465574  Cimzia U.C.B. 2 1262,56 631,2800"
410,CHORIOGONADOTROPINE ALPHA   X
410,250 mcg Sol. Inj. S.C. (ser)
410,
410,"02262088  Ovidrel Serono 1 72,00"
410,"250 mcg/0,5 mL Sol. Inj. S.C. (stylo)"
410,
410,"02371588  Ovidrel Serono 1 72,00"
410,CINACALCET (CHLORHYDRATE DE)   X
410,30 mg   PPB Co.
410,
410,"02452693  Apo-Cinacalcet Apotex 30 82,25"
410,"2,7418"
410,"02478900  Auro-Cinacalcet AuroPharma 30 82,25"
410,"2,7418"
410,"02524880  Cinacalcet Sanis 30 82,25"
410,"2,7418"
410,"02500094  Jamp Cinacalcet Jamp 30 82,25"
410,"2,7418"
410,"02480298  Mar-Cinacalcet Marcan 30 82,25"
410,"2,7418"
410,"02481987  M-Cinacalcet Mantra Ph. 30 82,25"
410,"2,7418"
410,"02434539  Mylan-Cinacalcet Mylan 30 82,25"
410,"2,7418"
410,"02517604  pms-Cinacalcet Phmscience 30 82,25"
410,"2,7418"
410,"02441624  Teva-Cinacalcet Teva Can 30 82,25"
410,"2,7418CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
410,FORMATPRIX UNITAIRE
410,Page    406 2025-08
411,60 mg   PPB Co.
411,
411,"02452707  Apo-Cinacalcet Apotex 30 149,99"
411,"4,9995"
411,"02478919  Auro-Cinacalcet AuroPharma 30 149,99"
411,"4,9995"
411,"02500108  Jamp Cinacalcet Jamp 30 149,99"
411,"4,9995"
411,"02480301  Mar-Cinacalcet Marcan 30 149,99"
411,"4,9995"
411,"02481995  M-Cinacalcet Mantra Ph. 30 149,99"
411,"4,9995"
411,"02434547  Mylan-Cinacalcet Mylan 30 149,99"
411,"4,9995"
411,"02517612  pms-Cinacalcet Phmscience 30 149,99"
411,"4,9995"
411,"02441632  Teva-Cinacalcet Teva Can 30 149,99"
411,"4,9995"
411,90 mg   PPB Co.
411,
411,"02452715  Apo-Cinacalcet Apotex 30 218,26"
411,"7,2752"
411,"02478943  Auro-Cinacalcet AuroPharma 30 218,26"
411,"7,2752"
411,"02500116  Jamp Cinacalcet Jamp 30 218,26"
411,"7,2752"
411,"02480328  Mar-Cinacalcet Marcan 30 218,26"
411,"7,2752"
411,"02482002  M-Cinacalcet Mantra Ph. 30 218,26"
411,"7,2752"
411,"02434555  Mylan-Cinacalcet Mylan 30 218,26"
411,"7,2752"
411,"02517620  pms-Cinacalcet Phmscience 30 218,26"
411,"7,2752"
411,"02441640  Teva-Cinacalcet Teva Can 30 218,26"
411,"7,2752"
411,CLADRIBINE   X
411,10 mg Co.
411,
411,02470179  Mavenclad Serono 1
411,"43082,70"
411,"12330,80 3082,7000"
411,CLINDAMYCINE (PHOSPHATE DE)   X
411,20 mg/g Cr. Vag.
411,
411,"02060604  Dalacin Paladin 40 g 26,26"
411,COBIMÉTINIB   X
411,20 mg Co.
411,
411,"02452340  Cotellic Roche 63 7567,00 120,1111"
411,CODÉINE (PHOSPHATE DE)   Z
411,25 mg/5 mL Sir.
411,
411,"00050024  Codéine Atlas 500 ml 31,39 0,0628"
411,COLÉSÉVÉLAM (CHLORHYDRATE DE)   X
411,625 mg   PPB Co.
411,
411,"02494051  Apo-Colesevelam Apotex 180 106,76"
411,"0,5931"
411,"02373955  Lodalis Bausch H. 180 198,00 1,1000CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
411,FORMATPRIX UNITAIRE
411,2025-08 Page    407
412,COLLAGÉNASE   X
412,250 U/g Pom. Top.
412,
412,"02063670  Santyl S. & N. 30 g 87,50 2,9167"
412,CRIZOTINIB   X
412,200 mg Caps.
412,
412,"02384256  Xalkori Pfizer 60 7800,00 130,0000"
412,250 mg Caps.
412,
412,"02384264  Xalkori Pfizer 60 7800,00 130,0000"
412,CYANOCOBALAMINE
412,
412,1200 mcg   PPB Co. L.A.
412,
412,"80106052  AG-Vitamin B12 ER Angita 500 52,50"
412,"0,1050"
412,"80075338  Alta-B12 Altamed 500 52,50"
412,"0,1050"
412,"80025207  Beduzil Orimed 500 52,50"
412,"0,1050"
412,"80091185  Bio-Vitamine B12 Biomed 500 52,50"
412,"0,1050"
412,"80061573  Euro-B12 LA Sandoz 500 52,50"
412,"0,1050"
