category,subcategory,generic_name,formulation,strength,ppb,local_code,brand_name,company_name,fill_size,pack_price,unit_price,page
,calcium,FORMATPRIX UNITAIRE,,,False,00920088,,00920088,CGF,Extra-,,486
,calcium,FORMATPRIX UNITAIRE,,,False,00920088,,00920088,Mince (5 cm x 20 cm,,,486
,calcium,FORMATPRIX UNITAIRE,,,False,00920088,,00920088,100 cm²)Convatec,1,3.24,486
,calcium,FORMATPRIX UNITAIRE,,,False,99100655,,Exuderm,(10,cm,,486
,calcium,FORMATPRIX UNITAIRE,,,False,99100655,,Exuderm,x 10 cm - 100 cm²)Medline 10,21.28,2.1280,486
,calcium,FORMATPRIX UNITAIRE,,,False,99100655,,Exuderm,201 cm² à 500 cm² (surface active) Pans.,mince,,486
,calcium,FORMATPRIX UNITAIRE,,,False,99100144,Comfeel,Plus,(15,cm,,486
,calcium,FORMATPRIX UNITAIRE,,,False,99100144,Comfeel,Plus,x 15 cm - 225 cm²)Coloplast 5,27.30,5.4600,486
,calcium,FORMATPRIX UNITAIRE,,,False,99101136,Comfeel Plus,Clear,cm,x,,486
,calcium,FORMATPRIX UNITAIRE,,,False,99101136,Comfeel Plus,Clear,25 cm - 225 cm²)Coloplast 5,27.25,5.4500,486
,calcium,FORMATPRIX UNITAIRE,,,False,00908134,,00908134,CGF,Extra-,,486
,calcium,FORMATPRIX UNITAIRE,,,False,00908134,,00908134,Mince (15 cm x 15 cm,,,486
,calcium,FORMATPRIX UNITAIRE,,,False,00908134,,00908134,"225 cm²)Convatec 1 5,77CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT",DU,,486
,calcium,FORMATPRIX UNITAIRE,,,False,00908134,,00908134,Moins de 100 cm² (surface active) Pans.,mince,,487
,calcium,FORMATPRIX UNITAIRE,,,False,99101134,Comfeel Plus,Clear,cm,x,,487
,calcium,FORMATPRIX UNITAIRE,,,False,99101134,Comfeel Plus,Clear,15 cm - 75 cm²)Coloplast 10,26.20,2.6200,487
,calcium,FORMATPRIX UNITAIRE,,,False,99100146,Comfeel Plus,Clear,cm,x,,487
,calcium,FORMATPRIX UNITAIRE,,,False,99100146,Comfeel Plus,Clear,7 cm - 35 cm²)Coloplast 10,15.80,1.5800,487
,calcium,FORMATPRIX UNITAIRE,,,False,00920231,,00920231,CGF,Extra-,,487
,calcium,FORMATPRIX UNITAIRE,,,False,00920231,,00920231,Mince (5 cm x 10 cm,,,487
,calcium,FORMATPRIX UNITAIRE,,,False,00920231,,00920231,50 cm²)Convatec,1,1.96,487
,calcium,FORMATPRIX UNITAIRE,,,False,00920010,,00920010,CGF,Extra-,,487
,calcium,FORMATPRIX UNITAIRE,,,False,00920010,,00920010,"Mince (7,5 cm x 7,5 cm",,,487
,calcium,FORMATPRIX UNITAIRE,,,False,00920010,,00920010,56 cm²)Convatec,1,2.60,487
,calcium,FORMATPRIX UNITAIRE,,,False,00920010,,00920010,Sacrum Pans.,mince,,487
,calcium,FORMATPRIX UNITAIRE,,,False,00920037,,00920037,CGF,Extra-,,487
,calcium,FORMATPRIX UNITAIRE,,,False,00920037,,00920037,Mince (Sacrum 15 cm,x,,487
,calcium,FORMATPRIX UNITAIRE,,,False,00920037,,00920037,18 cm - 216 cm²)Convatec,1,8.43,487
,calcium,FORMATPRIX UNITAIRE,,,False,99100652,,99100652,OdorShield,Sacral,,487
,calcium,FORMATPRIX UNITAIRE,,,False,99100652,,99100652,"(15,2 cm x 16,3 cm",,,487
,calcium,FORMATPRIX UNITAIRE,,,False,99100652,,99100652,271 cm²)Medline 5,36.79,7.3580,487
,calcium,FORMATPRIX UNITAIRE,,,False,99100652,,99100652,PANSEMENT DE RÉTENTION DE L'HUMIDITÉ BORDÉ - HYDROCOLLOÏDE OU,POLYURÉTHANE,,487
,calcium,FORMATPRIX UNITAIRE,,,False,99100652,,99100652,100 cm² à 200 cm² (surface active),Pans.,,487
,calcium,FORMATPRIX UNITAIRE,,,False,00907707,,00907707,CGF,Border,,487
,calcium,FORMATPRIX UNITAIRE,,,False,00907707,,00907707,(14 cm x 14 cm - 100 cm²)Convatec,1,4.39,487
,calcium,FORMATPRIX UNITAIRE,,,False,00907707,,00907707,201 cm² à 500 cm² (surface active),Pans.,,487
,calcium,FORMATPRIX UNITAIRE,,,False,00907715,,00907715,CGF,Border,,487
,calcium,FORMATPRIX UNITAIRE,,,False,00907715,,00907715,(20 cm x 20 cm - 225 cm²)Convatec,1,11.35,487
,calcium,FORMATPRIX UNITAIRE,,,False,00907715,,00907715,Moins de 100 cm² (surface active),Pans.,,487
,calcium,FORMATPRIX UNITAIRE,,,False,00907804,,00907804,CGF,Border,,487
,calcium,FORMATPRIX UNITAIRE,,,False,00907804,,00907804,(10 cm x 10 cm - 36 cm²)Convatec,1,2.31,487
,calcium,FORMATPRIX UNITAIRE,,,False,00907804,,00907804,PANSEMENT INTERFACE - POLYAMIDE OU,SILICONE,,487
,calcium,FORMATPRIX UNITAIRE,,,False,00907804,,00907804,100 cm² à 200 cm² (surface active),Pans.,,487
,calcium,FORMATPRIX UNITAIRE,,,False,99100239,Mepitel (10 cm,x,cm,,,487
,calcium,FORMATPRIX UNITAIRE,,,False,99100239,Mepitel (10 cm,x,180 cm²)Mölnlycke,1,7.40,487
,calcium,FORMATPRIX UNITAIRE,,,False,99100353,,99100353,3M-Couche,pré-,,487
,calcium,FORMATPRIX UNITAIRE,,,False,99100353,,99100353,revêtement non,adhérent,,487
,calcium,FORMATPRIX UNITAIRE,,,False,99100353,,99100353,"7,5x20-150cm²3M",1,5.23,487
,calcium,FORMATPRIX UNITAIRE,,,False,99100353,,99100353,201 cm² à 500 cm² (surface active),Pans.,,487
,calcium,FORMATPRIX UNITAIRE,,,False,99100354,,99100354,3M-Couche,pré-,,487
,calcium,FORMATPRIX UNITAIRE,,,False,99100354,,99100354,revêtement non,adhérent,,487
,calcium,FORMATPRIX UNITAIRE,,,False,99100354,,99100354,"20x25-500cm²3M 1 15,84CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT",DU,,487
,calcium,FORMATPRIX UNITAIRE,,,False,99100354,,99100354,Moins de 100 cm² (surface active),Pans.,,488
,calcium,FORMATPRIX UNITAIRE,,,False,99100237,Mepitel (5 cm,x,cm,,,488
,calcium,FORMATPRIX UNITAIRE,,,False,99100237,Mepitel (5 cm,x,38 cm²)Mölnlycke,1,3.48,488
,calcium,FORMATPRIX UNITAIRE,,,False,99100238,"Mepitel (7,5 cm",x,cm,,,488
,calcium,FORMATPRIX UNITAIRE,,,False,99100238,"Mepitel (7,5 cm",x,75 cm²)Mölnlycke,1,4.52,488
,calcium,FORMATPRIX UNITAIRE,,,False,99100352,,99100352,3M-Couche,pré-,,488
,calcium,FORMATPRIX UNITAIRE,,,False,99100352,,99100352,revêtement non,adhérent,,488
,calcium,FORMATPRIX UNITAIRE,,,False,99100352,,99100352,"7,5x10-75cm²3M",1,3.39,488
,calcium,FORMATPRIX UNITAIRE,,,False,99100352,,99100352,Plus de 500 cm² (surface active),Pans.,,488
,calcium,FORMATPRIX UNITAIRE,,,False,99100240,Mepitel (20 cm,x,cm,,,488
,calcium,FORMATPRIX UNITAIRE,,,False,99100240,Mepitel (20 cm,x,600 cm²)Mölnlycke,1,21.36,488
,calcium,FORMATPRIX UNITAIRE,,,False,99100240,Mepitel (20 cm,x,"57,3 % - 42,5 % Pom.",Oph.,,488
,calcium,FORMATPRIX UNITAIRE,,,False,00210889,Refresh Lacri-Lube AbbVie,"3,5",g,6.98,6.98,488
,calcium,PATISIRAN   X,,,False,00210889,Refresh Lacri-Lube AbbVie,"3,5",2 mg/mL (5 mL) Sol. Perf.,I.V.,,488
,calcium,PATISIRAN   X,,,False,02489252,Onpattro,Alnylam,1,10502.41,10502.41,488
,calcium,PAZOPANIB (CHLORHYDRATE DE)   X,,200 mg    Co.,True,02525666,,pms-Pazopanib,Phmscience,60,60,488
,calcium,PAZOPANIB (CHLORHYDRATE DE)   X,,200 mg    Co.,True,02352303,Votrient Novartis,120,"4129,20",34.4100,34.4100,488
,calcium,PEGCÉTACOPLAN   X,,,False,02352303,Votrient Novartis,120,54 mg/mL (20 mL) Sol. Perf. S.,C.,,488
,calcium,PEGCÉTACOPLAN   X,,,False,02533294,Empaveli,SOBI,1,4970.00,4970.00,488
,calcium,PEGCÉTACOPLAN   X,,,False,02533294,Empaveli,SOBI,PEGINTERFÉRON ALFA-2A,X,,488
,calcium,PEGCÉTACOPLAN   X,,,False,02533294,Empaveli,SOBI,180 mcg/0.5 mL Sol. Inj.,S.C.,,488
,calcium,PEGCÉTACOPLAN   X,,,False,02248077,Pegasys,Accelera,1,416.03,416.03,488
,calcium,PENTOXIFYLLINE   X,,,False,02248077,Pegasys,Accelera,400 mg PPB Co.,L.A.,,488
,calcium,PENTOXIFYLLINE   X,,,False,02543087,JAMP Pentoxifylline SR,Jamp,100,58.46,58.46,488
,calcium,PENTOXIFYLLINE   X,,,False,02230090,Pentoxifylline SR AA,Pharma,100,58.46,58.46,488
,calcium,PENTOXIFYLLINE   X,,,False,02230090,Pentoxifylline SR AA,Pharma,"0,5846CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT",DU,,488
,calcium,PÉRAMPANEL   X,,2 mg    Co.,True,02404516,Fycompa Eisai,7,"66,15",9.4500,9.4500,489
,calcium,PÉRAMPANEL   X,,2 mg    Co.,True,02522632,Taro-Perampanel,Taro,30,171.38,171.38,489
,calcium,PÉRAMPANEL   X,,4 mg    Co.,True,02404524,Fycompa Eisai,28,"264,60",9.4500,9.4500,489
,calcium,PÉRAMPANEL   X,,4 mg    Co.,True,02522640,Taro-Perampanel,Taro,30,171.38,171.38,489
,calcium,PÉRAMPANEL   X,,6 mg    Co.,True,02404532,Fycompa Eisai,28,"264,60",9.4500,9.4500,489
,calcium,PÉRAMPANEL   X,,6 mg    Co.,True,02522659,Taro-Perampanel,Taro,30,171.38,171.38,489
,calcium,PÉRAMPANEL   X,,8 mg    Co.,True,02404540,Fycompa Eisai,28,"264,60",9.4500,9.4500,489
,calcium,PÉRAMPANEL   X,,8 mg    Co.,True,02522667,Taro-Perampanel,Taro,30,171.38,171.38,489
,calcium,PÉRAMPANEL   X,,10 mg    Co.,True,02404559,Fycompa Eisai,28,"264,60",9.4500,9.4500,489
,calcium,PÉRAMPANEL   X,,10 mg    Co.,True,02522675,Taro-Perampanel,Taro,30,171.38,171.38,489
,calcium,PÉRAMPANEL   X,,12 mg    Co.,True,02404567,Fycompa Eisai,28,"264,60",9.4500,9.4500,489
,calcium,PÉRAMPANEL   X,,12 mg    Co.,True,02522683,Taro-Perampanel,Taro,30,171.38,171.38,489
,calcium,PHÉNYLBUTYRATE DE GLYCÉROL   X,,"1,1 g/mL Liq.",False,02453304,Ravicti Horizon 25,ml,"1200,00",48.0000,48.0000,489
,calcium,PHÉNYLBUTYRATE DE SODIUM   X,,483 mg/g Gran.,False,02436663,Pheburane,Medunik,1,1612.80,1612.80,489
,calcium,PHÉNYLBUTYRATE DE SODIUM   X,,483 mg/g Gran.,False,02436663,Pheburane,Medunik,PHOSPHATE MONOBASIQUE DE SODIUM/ PHOSPHATE DIBASIQUE DE,SODIUM,,489
,calcium,PHÉNYLBUTYRATE DE SODIUM   X,,483 mg/g Gran.,False,02436663,Pheburane,Medunik,160 mg -60 mg/mL Sol.,Rect.,,489
,calcium,PHÉNYLBUTYRATE DE SODIUM   X,,483 mg/g Gran.,False,02096900,Lax-A NEMA Pendopharm,130,ml,3.25,3.25,489
,calcium,PHÉNYLBUTYRATE DE SODIUM   X,,483 mg/g Gran.,False,02096900,Lax-A NEMA Pendopharm,130,160 mg -60 mg/mL Sol. Rect.,Péd.,,489
,calcium,PHÉNYLBUTYRATE DE SODIUM   X,,483 mg/g Gran.,False,00108065,"Fleet Pédiatrique CB Fleet 65 ml 4,10CODE MARQUE DE",COMMERCE,FORMATCOÛT,DU,,489
,calcium,PIMÉCROLIMUS   X,,1 % Cr. Top.,False,02247238,Elidel,Bausch,30,g,,490
,calcium,PIOGLITAZONE (CHLORHYDRATE DE)   X,,15 mg    Co.,True,02302861,ACT Pioglitazone Teva,Can,100,50.00,50.00,490
,calcium,PIOGLITAZONE (CHLORHYDRATE DE)   X,,15 mg    Co.,True,02302942,Apo-Pioglitazone,Apotex,100,50.00,50.00,490
,calcium,PIOGLITAZONE (CHLORHYDRATE DE)   X,,15 mg    Co.,True,02397307,Jamp-Pioglitazone,Jamp,100,50.00,50.00,490
,calcium,PIOGLITAZONE (CHLORHYDRATE DE)   X,,15 mg    Co.,True,02326477,Mint-Pioglitazone,Mint,100,50.00,50.00,490
,calcium,PIOGLITAZONE (CHLORHYDRATE DE)   X,,15 mg    Co.,True,02391600,Pioglitazone,Accord,90,45.00,45.00,490
,calcium,PIOGLITAZONE (CHLORHYDRATE DE)   X,,15 mg    Co.,True,02297906,Sandoz Pioglitazone,Sandoz,90,45.00,45.00,490
,calcium,PIOGLITAZONE (CHLORHYDRATE DE)   X,,30 mg    Co.,True,02302888,ACT Pioglitazone Teva,Can,100,70.00,70.00,490
,calcium,PIOGLITAZONE (CHLORHYDRATE DE)   X,,30 mg    Co.,True,02302950,Apo-Pioglitazone,Apotex,100,70.00,70.00,490
,calcium,PIOGLITAZONE (CHLORHYDRATE DE)   X,,30 mg    Co.,True,02365529,Jamp-Pioglitazone,Jamp,100,70.00,70.00,490
,calcium,PIOGLITAZONE (CHLORHYDRATE DE)   X,,30 mg    Co.,True,02326485,Mint-Pioglitazone,Mint,100,70.00,70.00,490
,calcium,PIOGLITAZONE (CHLORHYDRATE DE)   X,,30 mg    Co.,True,02339587,Pioglitazone,Accord,90,63.00,63.00,490
,calcium,PIOGLITAZONE (CHLORHYDRATE DE)   X,,30 mg    Co.,True,02297914,Sandoz Pioglitazone,Sandoz,90,63.00,63.00,490
,calcium,PIOGLITAZONE (CHLORHYDRATE DE)   X,,45 mg    Co.,True,02302896,ACT Pioglitazone Teva,Can,100,105.00,105.00,490
,calcium,PIOGLITAZONE (CHLORHYDRATE DE)   X,,45 mg    Co.,True,02302977,Apo-Pioglitazone,Apotex,100,105.00,105.00,490
,calcium,PIOGLITAZONE (CHLORHYDRATE DE)   X,,45 mg    Co.,True,02365537,Jamp-Pioglitazone,Jamp,100,105.00,105.00,490
,calcium,PIOGLITAZONE (CHLORHYDRATE DE)   X,,45 mg    Co.,True,02326493,Mint-Pioglitazone,Mint,100,105.00,105.00,490
,calcium,PIOGLITAZONE (CHLORHYDRATE DE)   X,,45 mg    Co.,True,02339595,Pioglitazone,Accord,90,94.50,94.50,490
,calcium,PIOGLITAZONE (CHLORHYDRATE DE)   X,,45 mg    Co.,True,02297922,Sandoz Pioglitazone,Sandoz,90,94.50,94.50,490
,calcium,PIRFÉNIDONE   X,,267 mg    Caps.,True,02509938,Jamp,Pirfenidone,Jamp,63,63,490
,calcium,PIRFÉNIDONE   X,,267 mg    Caps.,True,02488833,Sandoz,Pirfenidone,Sandoz,Pirfenidone,,490
,calcium,PIRFÉNIDONE   X,,267 mg    Caps.,True,02488833,Sandoz,Pirfenidone,"6,7120CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT",DU,,490
,calcium,FORMATPRIX UNITAIRE,,267 mg    Co.,True,02537753,,Auro-Pirfenidone,AuroPharma,21,21,491
,calcium,FORMATPRIX UNITAIRE,,267 mg    Co.,True,02464489,,Esbriet,Roche,21,21,491
,calcium,FORMATPRIX UNITAIRE,,267 mg    Co.,True,02514702,Jamp,Pirfenidone,Jamp,90,90,491
,calcium,FORMATPRIX UNITAIRE,,267 mg    Co.,True,02550644,M-Pirfenidone,Mantra,Ph.,21,21,491
,calcium,FORMATPRIX UNITAIRE,,267 mg    Co.,True,02531526,,pms-Pirfenidone,Phmscience,21,21,491
,calcium,FORMATPRIX UNITAIRE,,267 mg    Co.,True,02488507,Sandoz,Pirfenidone,Sandoz,21,21,491
,calcium,FORMATPRIX UNITAIRE,,801 mg    Co.,True,02537761,,Auro-Pirfenidone,AuroPharma,21,21,491
,calcium,FORMATPRIX UNITAIRE,,801 mg    Co.,True,02464500,Esbriet Roche,90,"3518,10",39.0900,39.0900,491
,calcium,FORMATPRIX UNITAIRE,,801 mg    Co.,True,02514710,Jamp Pirfenidone,Jamp,90,906.12,906.12,491
,calcium,FORMATPRIX UNITAIRE,,801 mg    Co.,True,02550652,M-Pirfenidone Mantra,Ph.,90,906.12,906.12,491
,calcium,FORMATPRIX UNITAIRE,,801 mg    Co.,True,02531534,pms-Pirfenidone,Phmscience,90,906.12,906.12,491
,calcium,FORMATPRIX UNITAIRE,,801 mg    Co.,True,02488515,Sandoz Pirfenidone,Sandoz,90,906.12,906.12,491
,calcium,POLYÉTHYLÈNE GLYCOL,,,False,02488515,Sandoz Pirfenidone,Sandoz,1 g/g PPB Pd.,Orale,,491
,calcium,POLYÉTHYLÈNE GLYCOL,,,False,02460297,,Comfilax,238,g,,491
,calcium,POLYÉTHYLÈNE GLYCOL,,,False,02374137,,Emolax,510,g,,491
,calcium,POLYÉTHYLÈNE GLYCOL,,,False,99113714,Emolax (30,sachets,de,17,17,491
,calcium,POLYÉTHYLÈNE GLYCOL,,,False,99113714,Emolax (30,sachets,grammes)Jamp 510,g,12.70,491
,calcium,POLYÉTHYLÈNE GLYCOL,,,False,02453193,Lax-A-Day,Pharma,510,g,,491
,calcium,POLYÉTHYLÈNE GLYCOL,,,False,02450070,M-Peg 3350,Mantra,510,g,,491
,calcium,POLYÉTHYLÈNE GLYCOL,,,False,02520796,Peg,3350,510,g,,491
,calcium,POLYÉTHYLÈNE GLYCOL,,,False,02358034,Peg,3350,255,g,,491
,calcium,POLYÉTHYLÈNE GLYCOL,,,False,99114378,Peg 3350 (30,sachets,de,17,17,491
,calcium,POLYÉTHYLÈNE GLYCOL,,,False,99114378,Peg 3350 (30,sachets,grammes)Angita 510,g,12.70,491
,calcium,POLYÉTHYLÈNE GLYCOL,,,False,02346672,,Relaxa,510,g,,491
,calcium,POLYÉTHYLÈNE GLYCOL,,,False,99101166,Relaxa (30,sachets,de,17,17,491
,calcium,POLYÉTHYLÈNE GLYCOL,,,False,99101166,Relaxa (30,sachets,grammes)Medexus 510,g,12.70,491
,calcium,POLYÉTHYLÈNE GLYCOL,,,False,99101166,Relaxa (30,sachets,POLYÉTHYLÈNE GLYCOL/ SODIUM (SULFATE DE)/ SODIUM (BICARBONATE DE)/ SODIUM,(CHLORURE,,491
,calcium,POLYÉTHYLÈNE GLYCOL,,,False,99101166,Relaxa (30,sachets,DE)/ POTASSIUM (CHLORURE,DE),,491
,calcium,POLYÉTHYLÈNE GLYCOL,,,False,99101166,Relaxa (30,sachets,"0,851 g - 0,082 g - 0,024 g - 0,021 g - 0,011 g / g PPB Pd.",Orale,,491
,calcium,POLYÉTHYLÈNE GLYCOL,,,False,02378329,Jamplyte,(280g),Jamp,1,1,491
,calcium,POLYÉTHYLÈNE GLYCOL,,,False,99100717,PegLyte (280,g),Pendopharm,1,1,491
,calcium,POLYÉTHYLÈNE GLYCOL,,,False,99100717,PegLyte (280,g),"16,45CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT",DU,,491
,calcium,POLYVINYLIQUE (ALCOOL),,,False,99100717,PegLyte (280,g),"1,4 % (0,4 mL) Sol.",Oph.,,492
,calcium,POLYVINYLIQUE (ALCOOL),,,False,02138670,Refresh AbbVie,30,"9,95",0.3317,0.3317,492
,calcium,POMALIDOMIDE   X,,1 mg    Caps.,True,02520427,Apo-Pomalidomide,Apotex,21,2625.00,2625.00,492
,calcium,POMALIDOMIDE   X,,1 mg    Caps.,True,02538059,JAMP Pomalidomide,Jamp,21,2625.00,2625.00,492
,calcium,POMALIDOMIDE   X,,1 mg    Caps.,True,02506394,Nat-Pomalidomide,Natco,21,2625.00,2625.00,492
,calcium,POMALIDOMIDE   X,,1 mg    Caps.,True,02419580,Pomalyst Celgene,21,"10500,00",500.0000,500.0000,492
,calcium,POMALIDOMIDE   X,,1 mg    Caps.,True,02504073,Reddy-Pomalidomide Dr,Reddy's,21,2625.00,2625.00,492
,calcium,POMALIDOMIDE   X,,1 mg    Caps.,True,02523973,Sandoz Pomalidomide,Sandoz,21,2625.00,2625.00,492
,calcium,POMALIDOMIDE   X,,2 mg    Caps.,True,02520435,Apo-Pomalidomide,Apotex,21,2625.00,2625.00,492
,calcium,POMALIDOMIDE   X,,2 mg    Caps.,True,02538075,JAMP Pomalidomide,Jamp,21,2625.00,2625.00,492
,calcium,POMALIDOMIDE   X,,2 mg    Caps.,True,02506408,Nat-Pomalidomide,Natco,21,2625.00,2625.00,492
,calcium,POMALIDOMIDE   X,,2 mg    Caps.,True,02419599,Pomalyst Celgene,21,"10500,00",500.0000,500.0000,492
,calcium,POMALIDOMIDE   X,,2 mg    Caps.,True,02504081,Reddy-Pomalidomide Dr,Reddy's,21,2625.00,2625.00,492
,calcium,POMALIDOMIDE   X,,2 mg    Caps.,True,02523981,Sandoz Pomalidomide,Sandoz,21,2625.00,2625.00,492
,calcium,POMALIDOMIDE   X,,3 mg    Caps.,True,02520443,Apo-Pomalidomide,Apotex,21,2625.00,2625.00,492
,calcium,POMALIDOMIDE   X,,3 mg    Caps.,True,02538083,JAMP Pomalidomide,Jamp,21,2625.00,2625.00,492
,calcium,POMALIDOMIDE   X,,3 mg    Caps.,True,02506416,Nat-Pomalidomide,Natco,21,2625.00,2625.00,492
,calcium,POMALIDOMIDE   X,,3 mg    Caps.,True,02419602,Pomalyst Celgene,21,"10500,00",500.0000,500.0000,492
,calcium,POMALIDOMIDE   X,,3 mg    Caps.,True,02504103,Reddy-Pomalidomide Dr,Reddy's,21,2625.00,2625.00,492
,calcium,POMALIDOMIDE   X,,3 mg    Caps.,True,02524007,Sandoz Pomalidomide,Sandoz,21,2625.00,2625.00,492
,calcium,POMALIDOMIDE   X,,4 mg    Caps.,True,02520451,Apo-Pomalidomide,Apotex,21,2625.00,2625.00,492
,calcium,POMALIDOMIDE   X,,4 mg    Caps.,True,02538091,JAMP Pomalidomide,Jamp,21,2625.00,2625.00,492
,calcium,POMALIDOMIDE   X,,4 mg    Caps.,True,02506424,Nat-Pomalidomide,Natco,21,2625.00,2625.00,492
,calcium,POMALIDOMIDE   X,,4 mg    Caps.,True,02419610,Pomalyst Celgene,21,"10500,00",500.0000,500.0000,492
,calcium,POMALIDOMIDE   X,,4 mg    Caps.,True,02504111,Reddy-Pomalidomide Dr,Reddy's,21,2625.00,2625.00,492
,calcium,POMALIDOMIDE   X,,4 mg    Caps.,True,02524015,Sandoz Pomalidomide,Sandoz,21,2625.00,2625.00,492
,calcium,POSACONAZOLE   X,,,False,02524015,Sandoz Pomalidomide,Sandoz,100 mg PPB Co.,L.A.,,492
,calcium,POSACONAZOLE   X,,,False,02542021,GLN-Posaconazole,Glenmark,60,700.85,700.85,492
,calcium,POSACONAZOLE   X,,,False,02544644,Mint-Posaconazole,Mint,60,700.85,700.85,492
,calcium,POSACONAZOLE   X,,,False,02496259,Sandoz Posaconazole,Sandoz,60,700.85,700.85,492
,calcium,POSACONAZOLE   X,,,False,02543311,Taro-Posaconazole,Taro,60,700.85,700.85,492
,calcium,POSACONAZOLE   X,,,False,02543311,Taro-Posaconazole,Taro,"11,6808CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT",DU,,492
,calcium,FORMATPRIX UNITAIRE,,,False,02543311,Taro-Posaconazole,Taro,40 mg/mL PPB Susp.,Orale,,493
,calcium,FORMATPRIX UNITAIRE,,,False,02530333,JAMP Posaconazole Jamp,105,ml,869.03,869.03,493
,calcium,FORMATPRIX UNITAIRE,,,False,02293404,Posanol Merck 105,ml,"981,18",9.3446,9.3446,493
,calcium,PRASUGREL   X,,10 mg Co.,False,02502429,Jamp Prasugrel Jamp,30,"50,04",1.6680,1.6680,493
,calcium,PROGESTÉRONE   X,,,False,02502429,Jamp Prasugrel Jamp,30,100 mg Co. Vag.,(eff.),,493
,calcium,PROGESTÉRONE   X,,,False,02334992,Endometrin Ferring,21,"84,00",4.0000,4.0000,493
,calcium,PROGESTÉRONE   X,,,False,02334992,Endometrin Ferring,21,8 % Gel vag.,(App.),,493
,calcium,PROGESTÉRONE   X,,,False,02241013,Crinone,Serono,18,144.00,144.00,493
,calcium,PROPRANOLOL (CHLORHYDRATE DE)   X,,"3,75 mg/mL Sol. Orale",False,02457857,Hemangiol Pierre Fab 120,ml,"273,70",2.2808,2.2808,493
,calcium,PROPRANOLOL (CHLORHYDRATE DE)   X,,"3,75 mg/mL Sol. Orale",False,02457857,Hemangiol Pierre Fab 120,ml,PSYLLIUM (MUCILAGE,DE),5,493
,calcium,PROPRANOLOL (CHLORHYDRATE DE)   X,,"3,75 mg/mL Sol. Orale",False,99002876,1,g,1,g,,493
,calcium,RANIBIZUMAB   X,,,False,99002876,1,g,"10 mg/mL (0,23ml) Sol.",Inj.,,493
,calcium,RANIBIZUMAB   X,,,False,02525852,Byooviz,Biogen,1,900.00,900.00,493
,calcium,RANIBIZUMAB   X,,,False,02542250,Ranopto Teva,Innov,1,900.00,900.00,493
,calcium,RASAGILINE (MÉSYLATE DE)   X,,"0,5 mg    Co.",True,02404680,Apo-Rasagiline,Apotex,100,360.50,360.50,493
,calcium,RASAGILINE (MÉSYLATE DE)   X,,"0,5 mg    Co.",True,02284642,Azilect Teva Innov,30,"210,00",7.0000,7.0000,493
,calcium,RASAGILINE (MÉSYLATE DE)   X,,"0,5 mg    Co.",True,02491974,Jamp,Rasagiline,Jamp,30,30,493
,calcium,RASAGILINE (MÉSYLATE DE)   X,,"0,5 mg    Co.",True,02418436,Teva-Rasagiline Teva,Can,30,108.15,108.15,493
,calcium,RASAGILINE (MÉSYLATE DE)   X,,"0,5 mg    Co.",True,02418436,Teva-Rasagiline Teva,Can,"5 Lorsqu'aucun prix n'est indiqué, le pharmacien peut acheter le produit de son choix. Le produit ainsi",obtenu,,493
,calcium,RASAGILINE (MÉSYLATE DE)   X,,"0,5 mg    Co.",True,02418436,Teva-Rasagiline Teva,Can,est alors considéré comme assuré et le prix payable par la Régie est le prix coûtant du pharmacien.CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT,DU,,493
,calcium,FORMATPRIX UNITAIRE,,1 mg    Co.,True,02404699,Apo-Rasagiline,Apotex,100,360.50,360.50,494
,calcium,FORMATPRIX UNITAIRE,,1 mg    Co.,True,02284650,Azilect Teva Innov,30,"210,00",7.0000,7.0000,494
,calcium,FORMATPRIX UNITAIRE,,1 mg    Co.,True,02491982,Jamp,Rasagiline,Jamp,30,30,494
,calcium,FORMATPRIX UNITAIRE,,1 mg    Co.,True,02418444,Teva-Rasagiline Teva,Can,30,108.15,108.15,494
,calcium,RAVULIZUMAB   X,,,False,02418444,Teva-Rasagiline Teva,Can,10 mg/mL (30 mL) Sol. Perf.,I.V.,,494
,calcium,RAVULIZUMAB   X,,,False,02491559,Ultomiris,Alexion,1,7282.15,7282.15,494
,calcium,RAVULIZUMAB   X,,,False,02491559,Ultomiris,Alexion,100 mg/mL (3 mL) Sol. Perf.,I.V.,,494
,calcium,RAVULIZUMAB   X,,,False,02533448,Ultomiris,Alexion,1,7282.15,7282.15,494
,calcium,RAVULIZUMAB   X,,,False,02533448,Ultomiris,Alexion,100 mg/mL (11 mL) Sol. Perf.,I.V.,,494
,calcium,RAVULIZUMAB   X,,,False,02533456,Ultomiris,Alexion,1,26701.20,26701.20,494
,calcium,RÉACTIF QUANTITATIF DU GLUCOSE DANS LE SANG (ORACLE),,,False,99100516,,Oracle,TremHarr,50,50,494
,calcium,RÉACTIF QUANTITATIF DU TEMPS DE PROTHROMBINE DANS LE SANG,,,False,99100333,CoaguChek XS PT Test,Roche,Diag,6,6,494
